,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
174,000010101110,0.000135756651461,0.000208,0.000146,0.000188
175,000010101111,4.1909543327e-05,0.00013,0.000104,0.000126
176,000010110000,0.000186243479111,0.000256,0.00018,0.000218
177,000010110001,0.00019123767978,0.000172,0.00016,0.00021
178,000010110010,5.6931934781e-05,0.000218,0.000116,0.000202
179,000010110011,0.00015042277148,0.000208,0.000124,0.000176
180,000010110100,0.000260097721195,0.000274,0.000224,0.00028
181,000010110101,7.43022409e-07,0.000276,0.000138,0.00021
182,000010110110,8.4426777477e-05,0.000224,0.000126,0.0002
183,000010110111,0.000123355055719,0.000246,0.00018,0.000198
184,000010111000,3.9640121762e-05,0.000136,8.2e-05,9.6e-05
185,000010111001,7.5106877344e-05,0.000146,0.00011,0.000128
186,000010111010,3.307148635e-06,0.00016,8.4e-05,0.00014
187,000010111011,7.1288360623e-05,0.000132,0.000122,0.000142
188,000010111100,0.000174027448644,0.000276,0.000208,0.000252
189,000010111101,3.5940106955e-05,0.000118,8.8e-05,0.000106
190,000010111110,4.4238761341e-05,0.000102,8.4e-05,0.000108
191,000010111111,7.051210619e-05,0.000102,7.4e-05,0.000102
192,000011000000,0.000171049586358,0.000212,0.00016,0.000172
193,000011000001,9.4185554036e-05,0.000184,0.000112,0.000132
194,000011000010,0.000450149407401,0.000508,0.00043,0.000352
195,000011000011,0.000303596915917,0.0004,0.000282,0.00032
196,000011000100,0.000171764855256,0.000376,0.000224,0.000274
197,000011000101,3.3448212016e-05,0.000202,0.000144,0.00014
198,000011000110,8.41534237e-07,0.00014,5.6e-05,0.000126
199,000011000111,0.000566610732768,0.0005,0.0004,0.000388
200,000011001000,8.0853929079e-05,0.000158,9.6e-05,0.000154
201,000011001001,0.000187956950449,0.00026,0.000216,0.000244
202,000011001010,4.2888465485e-05,0.00019,7.2e-05,0.000124
203,000011001011,6.6410059871e-05,0.000174,0.000136,0.000162
204,000011001100,1.2929050269e-05,0.000204,0.000112,0.000162
205,000011001101,0.000101002161813,0.00019,0.000172,0.000208
206,000011001110,0.000218078403926,0.000214,0.000168,0.000172
207,000011001111,0.000309058894562,0.00017,0.000254,0.00023
208,000011010000,2.164061188e-05,0.00015,0.000108,0.00015
209,000011010001,0.000275679755585,0.000188,0.000198,0.00022
210,000011010010,0.000256133040708,0.000412,0.000316,0.000328
211,000011010011,7.584650125e-05,0.00017,0.000176,0.000186
212,000011010100,0.000466674442248,0.000402,0.000396,0.000428
213,000011010101,0.00014727704872,0.000222,0.000174,0.00022
214,000011010110,0.001003530259004,0.000566,0.000696,0.00051
215,000011010111,2.2548069139e-05,0.00014,0.00013,0.000168
216,000011011000,1.7882806346e-05,0.000108,8.4e-05,9.2e-05
217,000011011001,0.000109023052942,0.000142,0.00015,0.000146
218,000011011010,0.000684468214693,0.000448,0.000502,0.000368
219,000011011011,0.000155167294621,0.000224,0.000186,0.000214
220,000011011100,0.00013740157064,0.000176,0.000176,0.00019
221,000011011101,4.6082276147e-05,0.000138,0.000156,0.00016
222,000011011110,0.000586466739633,0.000398,0.000476,0.000372
223,000011011111,5.5199512994e-05,0.000126,9e-05,0.000122
224,000011100000,5.9763749426e-05,0.000252,0.000132,0.000172
225,000011100001,1.953459694e-05,0.000168,0.000106,0.000172
226,000011100010,0.00101672888201,0.000676,0.000766,0.000612
227,000011100011,0.001226061651644,0.0008,0.000876,0.000664
228,000011100100,0.000717428687754,0.000576,0.000538,0.00049
229,000011100101,0.00055016514437,0.000436,0.000458,0.000464
230,000011100110,0.000101560105384,0.000238,0.000152,0.00023
231,000011100111,0.000749553408719,0.000542,0.000618,0.000518
232,000011101000,0.000708584675874,0.000488,0.000484,0.000404
233,000011101001,0.000694965465714,0.000458,0.00054,0.000468
234,000011101010,0.000440424266413,0.000372,0.000382,0.000362
235,000011101011,0.000637907748755,0.00043,0.000514,0.000464
236,000011101100,0.000518872967048,0.000386,0.000424,0.000408
237,000011101101,0.000606621320879,0.000368,0.000448,0.00039
238,000011101110,0.000135685818781,0.000204,0.000192,0.00021
239,000011101111,0.000271024351297,0.000184,0.000232,0.00025
240,000011110000,0.00066972641866,0.000462,0.000476,0.000392
241,000011110001,0.000145635482318,0.000214,0.000222,0.000164
242,000011110010,0.000171462743253,0.000186,0.000198,0.00023
243,000011110011,0.000315760158302,0.000256,0.000258,0.000254
244,000011110100,0.001186911134912,0.000726,0.000742,0.000716
245,000011110101,0.000436677010512,0.00035,0.00043,0.00033
246,000011110110,8.2761099036e-05,0.000182,0.000156,0.000202
247,000011110111,0.001065581397669,0.000524,0.000744,0.000554
248,000011111000,0.000200341599784,0.000202,0.000196,0.000186
249,000011111001,0.000390579869766,0.000238,0.000282,0.000282
250,000011111010,0.000212132572658,0.000206,0.000198,0.000252
251,000011111011,3.1958948603e-05,0.00014,0.00012,0.00018
252,000011111100,0.000789708319149,0.00043,0.00056,0.000396
253,000011111101,3.9377088614e-05,9.2e-05,9.8e-05,0.000154
254,000011111110,1.7097572049e-05,7.4e-05,6.8e-05,0.0001
255,000011111111,0.000122887223946,0.00011,0.000144,0.000156
256,000100000000,1.2542620131e-05,0.000142,5.8e-05,9.6e-05
257,000100000001,0.000191153856857,0.000248,0.000218,0.000224
258,000100000010,4.0879749974e-05,0.000266,0.000148,0.000134
259,000100000011,0.000178505679505,0.000278,0.000206,0.000246
260,000100000100,0.000512275813741,0.000558,0.00044,0.00035
261,000100000101,0.000140577862377,0.000294,0.00022,0.000278
262,000100000110,9.2704957905e-05,0.000144,0.000106,0.000124
263,000100000111,5.7697055905e-05,0.000176,0.000136,0.00016
264,000100001000,0.00013943345639,0.00019,0.000146,0.000154
265,000100001001,0.000556895375332,0.000458,0.00043,0.000366
266,000100001010,3.81828713e-07,0.0003,0.000102,0.00017
267,000100001011,0.000648122252796,0.000436,0.000494,0.000386
268,000100001100,0.000399670486196,0.000394,0.00034,0.000374
269,000100001101,0.001084016476053,0.000664,0.000798,0.000562
270,000100001110,0.000394742005665,0.000318,0.00036,0.000266
271,000100001111,0.00043726048849,0.00033,0.000316,0.000292
272,000100010000,0.000126194436509,0.000254,0.00023,0.000192
273,000100010001,0.000712329955963,0.000448,0.000494,0.00038
274,000100010010,0.000140599327219,0.000316,0.000264,0.000266
275,000100010011,0.000632830120562,0.000356,0.000428,0.000372
276,000100010100,0.000940286416476,0.000606,0.000722,0.000564
277,000100010101,0.000179645181437,0.000256,0.000254,0.000296
278,000100010110,0.000306187208742,0.000222,0.000276,0.000294
279,000100010111,0.000148742169476,0.00021,0.000232,0.00025
280,000100011000,0.000172990023079,0.00022,0.00023,0.000188
281,000100011001,0.000591091187368,0.00039,0.000454,0.00041
282,000100011010,0.00162964581002,0.000758,0.00107,0.000786
283,000100011011,0.000716802282083,0.000512,0.000548,0.000468
284,000100011100,0.000400694414131,0.000298,0.000368,0.000328
285,000100011101,0.000563132801576,0.00039,0.000412,0.000412
286,000100011110,4.9513868882e-05,0.000118,0.000112,0.000168
287,000100011111,2.7292501307e-05,0.000124,0.000118,0.000152
288,000100100000,2.973206789e-05,0.000172,9.4e-05,0.000142
289,000100100001,4.09874293e-06,0.000162,8e-05,0.000124
290,000100100010,0.00032651602567,0.000346,0.000334,0.000292
291,000100100011,0.000200133132836,0.000308,0.00025,0.000324
292,000100100100,0.000594735113287,0.000518,0.000582,0.00042
293,000100100101,0.001587544803011,0.000952,0.001064,0.000822
294,000100100110,0.00036435044049,0.000364,0.000338,0.00031
295,000100100111,0.000448682035033,0.000354,0.000462,0.000386
296,000100101000,9.2028202878e-05,0.000212,0.000146,0.000154
297,000100101001,0.000584343282651,0.000434,0.00043,0.000402
298,000100101010,0.00024229823911,0.000298,0.000252,0.000222
299,000100101011,0.000220492528564,0.00031,0.000292,0.000268
300,000100101100,0.001032656391926,0.00057,0.000684,0.000572
301,000100101101,5.5083453431e-05,0.000182,0.000154,0.000234
302,000100101110,0.000353014478422,0.000242,0.000254,0.000282
303,000100101111,0.000100461782165,0.00013,0.000132,0.000164
304,000100110000,0.000447422520723,0.000348,0.000358,0.00035
305,000100110001,0.00072129929504,0.000412,0.000518,0.00044
306,000100110010,0.000319174464413,0.000388,0.000364,0.000376
307,000100110011,0.000367890662195,0.000276,0.00034,0.000308
308,000100110100,2.0333367049e-05,0.000232,0.000166,0.00023
309,000100110101,0.000739278729709,0.000456,0.00062,0.000446
310,000100110110,0.001327802364312,0.000644,0.00095,0.000658
311,000100110111,0.000483126625219,0.000352,0.000438,0.00037
312,000100111000,6.5548674364e-05,0.00015,0.000106,0.00016
313,000100111001,2.7212516904e-05,0.000154,0.00013,0.000178
314,000100111010,0.001185564403784,0.000646,0.000776,0.00065
315,000100111011,0.000122425794949,0.000236,0.000206,0.000236
316,000100111100,0.000733901737754,0.00049,0.000622,0.000444
317,000100111101,0.00077690369026,0.000386,0.000594,0.000422
318,000100111110,4.3281618117e-05,0.000116,0.000126,0.000228
319,000100111111,0.000310933496229,0.000214,0.000286,0.000252
320,000101000000,1.7048818166e-05,9.4e-05,4.6e-05,8.8e-05
321,000101000001,9.39891399e-07,9e-05,5e-05,5.6e-05
322,000101000010,0.000126565295327,0.000252,0.000178,0.000194
323,000101000011,3.6071826274e-05,0.000186,0.000114,0.000134
324,000101000100,5.4635108095e-05,0.000344,0.000202,0.000236
325,000101000101,1.0479441764e-05,0.000156,0.000116,0.000114
326,000101000110,8.251668741e-06,9e-05,3e-05,8.8e-05
327,000101000111,2.8146845732e-05,0.000172,0.000128,0.000196
328,000101001000,5.432014652e-06,0.000112,6e-05,9e-05
329,000101001001,2.1189875927e-05,0.000176,0.000124,0.000148
330,000101001010,1.6337626088e-05,0.00011,6.2e-05,9.8e-05
331,000101001011,2.1169625401e-05,0.000154,8.2e-05,0.000136
332,000101001100,6.587436378e-06,0.0002,0.000112,0.000186
333,000101001101,5.9267575528e-05,0.00016,0.000124,0.000164
334,000101001110,5.0613900045e-05,8.2e-05,8.4e-05,7.8e-05
335,000101001111,2.8927659716e-05,0.000112,7.6e-05,0.000134
336,000101010000,3.086039181e-06,0.000102,4.6e-05,0.0001
337,000101010001,2.804584099e-05,9.6e-05,5.4e-05,8.4e-05
338,000101010010,4.4046777826e-05,0.000228,0.000168,0.000234
339,000101010011,5.074511127e-06,0.00012,9e-05,0.0001
340,000101010100,9.6429399221e-05,0.000174,0.00014,0.000196
341,000101010101,4.311218104e-06,0.000134,0.0001,0.000104
342,000101010110,4.1906549421e-05,0.00018,9.8e-05,0.000144
343,000101010111,2.0576651517e-05,8.6e-05,8e-05,0.00011
344,000101011000,2.838151434e-06,7e-05,4.6e-05,7.4e-05
345,000101011001,4.138703753e-06,0.000124,5.4e-05,7.4e-05
346,000101011010,5.9250961226e-05,0.000166,0.00019,0.000192
347,000101011011,4.0317797814e-05,0.000178,0.00016,0.000192
348,000101011100,4.3966094526e-05,0.000112,0.000102,0.000128
349,000101011101,2.028241687e-06,9.4e-05,8.4e-05,0.000144
350,000101011110,7.7140696707e-05,0.0001,9.4e-05,0.00011
351,000101011111,2.536105472e-06,6.2e-05,5.6e-05,9.6e-05
352,000101100000,1.2306969548e-05,7.2e-05,5.2e-05,7.4e-05
353,000101100001,5.036152299e-06,9.4e-05,3e-05,6e-05
354,000101100010,7.3991308984e-05,0.000174,0.000138,0.000182
355,000101100011,0.000104482586458,0.000182,0.000138,0.000186
356,000101100100,0.000192526625786,0.000258,0.000194,0.00021
357,000101100101,0.000357318867052,0.000318,0.000302,0.00028
358,000101100110,3.6122992207e-05,0.000138,9.2e-05,0.000118
359,000101100111,0.000126983836651,0.000214,0.00016,0.00019
360,000101101000,3.9997644148e-05,0.000164,0.000108,0.000104
361,000101101001,6.7958521062e-05,0.00015,9.6e-05,0.000126
362,000101101010,2.557300084e-06,0.000136,8.6e-05,0.000136
363,000101101011,0.000109140974137,0.000184,0.000142,0.000132
364,000101101100,0.000162255813678,0.00015,0.000166,0.000196
365,000101101101,3.089207603e-06,0.000118,7.6e-05,9.2e-05
366,000101101110,2.986025572e-06,0.000112,5.6e-05,0.000116
367,000101101111,3.6824289875e-05,9.2e-05,8.2e-05,0.000126
368,000101110000,8.0571008997e-05,0.000156,0.000116,0.000176
369,000101110001,1.75543029e-07,0.000118,9.8e-05,0.00014
370,000101110010,3.1628150553e-05,9.8e-05,9e-05,0.000132
371,000101110011,6.78502944e-07,0.00014,8.2e-05,0.00014
372,000101110100,2.2921779207e-05,0.000138,8.2e-05,0.000146
373,000101110101,4.4363051128e-05,0.000148,6.6e-05,0.000156
374,000101110110,3.362532383e-05,0.00013,8.8e-05,0.00013
375,000101110111,0.000131936964219,0.000142,0.00014,0.000172
376,000101111000,8.5528423789e-05,9e-05,7e-05,0.00012
377,000101111001,1.6519589483e-05,7.6e-05,5.4e-05,9.6e-05
378,000101111010,1.8259671433e-05,0.000146,0.000136,0.000178
379,000101111011,4.021409554e-06,0.000126,8.6e-05,0.000122
380,000101111100,3.5827140884e-05,0.000136,8e-05,0.00016
381,000101111101,4.9785890896e-05,0.000104,0.000104,0.000126
382,000101111110,2.516204613e-06,4.4e-05,3.4e-05,6e-05
383,000101111111,2.6542850803e-05,4e-05,4.8e-05,9.2e-05
384,000110000000,1.1177793822e-05,0.000106,5.6e-05,5.6e-05
385,000110000001,0.000123609553825,0.000162,0.000142,0.000112
386,000110000010,2.490934765e-05,0.000216,0.00014,0.000152
387,000110000011,0.000138044135216,0.000272,0.000184,0.000186
388,000110000100,8.5533382509e-05,0.00024,0.000146,0.000168
389,000110000101,0.000123621662378,0.000204,0.000158,0.000164
390,000110000110,3.948163162e-06,0.0001,4e-05,7.2e-05
391,000110000111,1.5864645796e-05,0.000156,0.000106,0.000142
392,000110001000,4.6419446658e-05,0.000124,6e-05,7.2e-05
393,000110001001,0.000110947753404,0.0002,0.00012,0.000134
394,000110001010,4.8375853367e-05,0.00018,9.2e-05,0.000128
395,000110001011,0.000193918959176,0.000192,0.000168,0.000212
396,000110001100,0.000127297392309,0.000196,0.00015,0.000194
397,000110001101,0.00035829339302,0.000282,0.00031,0.000268
398,000110001110,0.000263349589481,0.000236,0.000208,0.000216
399,000110001111,0.000199571049385,0.00016,0.00016,0.000216
400,000110010000,0.000252863745518,0.000236,0.000178,0.000194
401,000110010001,0.000282406819749,0.00024,0.000262,0.000252
402,000110010010,0.000134438689399,0.00029,0.000186,0.000254
403,000110010011,0.00037862644395,0.000262,0.000308,0.000264
404,000110010100,0.000728524241814,0.000526,0.000544,0.000454
405,000110010101,0.000122279389587,0.00017,0.000208,0.000216
406,000110010110,0.000240013147989,0.000226,0.00019,0.000194
407,000110010111,0.000250386112046,0.000228,0.000244,0.000234
408,000110011000,6.9735108956e-05,0.000116,9.6e-05,0.000128
409,000110011001,0.000213974335915,0.00017,0.000192,0.000214
410,000110011010,0.000558741635291,0.000384,0.000438,0.000408
411,000110011011,0.000227826627596,0.000276,0.000258,0.000232
412,000110011100,9.5855231588e-05,0.000178,0.00013,0.000192
413,000110011101,0.000234099990891,0.000178,0.000198,0.000198
414,000110011110,2.5055017141e-05,0.000106,7.6e-05,0.000122
415,000110011111,7.5081240753e-05,8.8e-05,0.000106,0.000112
416,000110100000,8.104472767e-06,0.000158,8e-05,0.000126
417,000110100001,4.9248948343e-05,0.000126,9.6e-05,0.000116
418,000110100010,0.000416514962856,0.000392,0.000378,0.000286
419,000110100011,0.000499359966733,0.000354,0.000382,0.000348
420,000110100100,0.00036884093078,0.000328,0.000368,0.000326
421,000110100101,0.00047483672882,0.000468,0.000442,0.000432
422,000110100110,7.62905626e-07,0.000156,7.6e-05,0.000116
423,000110100111,0.00019763305962,0.000298,0.000216,0.0003
424,000110101000,0.000124557591119,0.00018,0.000146,0.000154
425,000110101001,0.000327337205473,0.000294,0.0003,0.000278
426,000110101010,4.4373497196e-05,0.000146,8.4e-05,0.000152
427,000110101011,0.000166303912563,0.00023,0.000186,0.00022
428,000110101100,0.000196825593229,0.000258,0.000226,0.00026
429,000110101101,0.000107602027139,0.000134,0.00013,0.000182
430,000110101110,7.8859034198e-05,0.000156,9.8e-05,0.000104
431,000110101111,5.0023455571e-05,7.6e-05,9e-05,8.4e-05
432,000110110000,0.000233517174082,0.00022,0.000252,0.000226
433,000110110001,0.000234113128143,0.000216,0.000216,0.000204
434,000110110010,0.000240769455471,0.000272,0.000252,0.000232
435,000110110011,0.000185242284511,0.000152,0.000194,0.0002
436,000110110100,5.0277627442e-05,0.000204,0.000124,0.00018
437,000110110101,0.000386421419777,0.000298,0.000336,0.000328
438,000110110110,0.000564403907026,0.000364,0.000444,0.00037
439,000110110111,0.000295893972265,0.000232,0.000282,0.000252
440,000110111000,3.728933251e-05,0.00012,9.2e-05,0.000126
441,000110111001,0.000120619328598,0.000118,0.000154,0.000164
442,000110111010,0.000473607774834,0.00035,0.000362,0.000324
443,000110111011,1.6949424981e-05,0.00015,7.6e-05,0.00013
444,000110111100,0.00040000224662,0.000282,0.000338,0.000276
445,000110111101,0.000206961104492,0.000156,0.000208,0.000186
