,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
65,000001000001,0.000738393074917,0.000768,0.00065,0.000568
66,000001000010,2.435408625e-06,0.000356,0.000194,0.00031
67,000001000011,0.000476327837226,0.00059,0.000548,0.0005
68,000001000100,0.000244493061397,0.00049,0.000398,0.000396
69,000001000101,0.000415604377767,0.000596,0.000516,0.000458
70,000001000110,0.001268657882371,0.000874,0.000856,0.000652
71,000001000111,0.000248331948464,0.00043,0.000316,0.000378
72,000001001000,0.000174517831195,0.00044,0.00031,0.00033
73,000001001001,0.000604535610292,0.000616,0.00055,0.000452
74,000001001010,0.000401948041838,0.000438,0.000394,0.000346
75,000001001011,3.1600842112e-05,0.000268,0.000176,0.000246
76,000001001100,0.000489134543936,0.000786,0.000498,0.000592
77,000001001101,0.000244584992282,0.000444,0.00033,0.000366
78,000001001110,0.000121879356378,0.000272,0.000192,0.000228
79,000001001111,0.000768845447008,0.000496,0.000598,0.000528
80,000001010000,0.001138834140145,0.000776,0.000904,0.00073
81,000001010001,0.001214845572759,0.000842,0.000936,0.000734
82,000001010010,1.6891320959e-05,0.000296,0.00019,0.000228
83,000001010011,5.5877594061e-05,0.000274,0.000244,0.000288
84,000001010100,3.7698906867e-05,0.000344,0.000216,0.00032
85,000001010101,0.000390331330933,0.000396,0.000428,0.000432
86,000001010110,7.6369916769e-05,0.000292,0.0002,0.00023
87,000001010111,0.000341334874737,0.00036,0.000358,0.000324
88,000001011000,0.000337164680847,0.000448,0.000398,0.000314
89,000001011001,0.000273397003788,0.000438,0.000394,0.000406
90,000001011010,5.4149743343e-05,0.000302,0.000224,0.000264
91,000001011011,0.000466516863186,0.000404,0.00037,0.000416
92,000001011100,0.000193235493088,0.000456,0.000422,0.000414
93,000001011101,0.000723585870076,0.00048,0.000596,0.000512
94,000001011110,0.000899788880266,0.000542,0.0007,0.000528
95,000001011111,0.000506657374962,0.000398,0.000474,0.000408
96,000001100000,0.001283558527314,0.001118,0.000968,0.00088
97,000001100001,0.001430578930357,0.001162,0.001088,0.000948
98,000001100010,0.00211478807838,0.00144,0.00146,0.001206
99,000001100011,0.001095165643048,0.000972,0.00095,0.000754
100,000001100100,0.002064368168359,0.001502,0.001526,0.001174
101,000001100101,0.001582877479022,0.001186,0.001166,0.00097
102,000001100110,0.001416129261083,0.00107,0.001212,0.00093
103,000001100111,0.002525470980684,0.001336,0.00168,0.001302
104,000001101000,0.001373170597819,0.00112,0.000974,0.000902
105,000001101001,0.00047443228584,0.000578,0.000508,0.000482
106,000001101010,0.000576189128446,0.000608,0.00054,0.000508
107,000001101011,0.000171658831984,0.00044,0.000322,0.000382
108,000001101100,0.004017420410385,0.002448,0.002576,0.001934
109,000001101101,0.001208365403447,0.000848,0.000976,0.000926
110,000001101110,0.000138093004558,0.000342,0.00033,0.00039
111,000001101111,0.000681436135496,0.00059,0.00062,0.000532
112,000001110000,0.00108756894191,0.00083,0.0009,0.000782
113,000001110001,0.000432516499477,0.000462,0.00044,0.000518
114,000001110010,0.000732847053247,0.000678,0.00066,0.00058
115,000001110011,0.001040971499994,0.000674,0.000778,0.000686
116,000001110100,0.000793558248852,0.0006,0.000696,0.000606
117,000001110101,6.6018739527e-05,0.000324,0.000276,0.000346
118,000001110110,0.001128532124077,0.000736,0.000894,0.000674
119,000001110111,0.001091603686533,0.000644,0.000816,0.000722
120,000001111000,0.001902986397892,0.001198,0.00138,0.00105
121,000001111001,0.000761521061886,0.000628,0.000678,0.000592
122,000001111010,0.001418812820664,0.000802,0.001096,0.000752
123,000001111011,0.001239278437936,0.000716,0.00088,0.000676
124,000001111100,0.00264988002794,0.001378,0.001688,0.001422
125,000001111101,0.00057618854126,0.000442,0.000532,0.000564
126,000001111110,3.3704695693e-05,0.0002,0.000236,0.000258
127,000001111111,0.000347413759191,0.000372,0.000428,0.000402
128,000010000000,0.000476133203891,0.00078,0.000508,0.000508
129,000010000001,0.000426443472968,0.000818,0.000546,0.000502
130,000010000010,0.001654196762531,0.00119,0.00116,0.000992
131,000010000011,0.000695754813343,0.000872,0.00069,0.000612
132,000010000100,0.000406179988979,0.00065,0.000514,0.000502
133,000010000101,0.000847352756524,0.00069,0.00076,0.000554
134,000010000110,0.000112092916889,0.000468,0.000272,0.00031
135,000010000111,0.000853492222923,0.000666,0.000688,0.000678
136,000010001000,0.001354998658152,0.001208,0.001106,0.000858
137,000010001001,0.00132621074165,0.00099,0.001014,0.000862
138,000010001010,0.000732136823563,0.000776,0.000716,0.000612
139,000010001011,0.000867642190031,0.00078,0.000664,0.00058
140,000010001100,0.001651955293085,0.0015,0.001394,0.00112
141,000010001101,0.000360765819959,0.000656,0.000488,0.000482
142,000010001110,0.000101970097151,0.000394,0.000254,0.000352
143,000010001111,0.000184002588959,0.00037,0.0003,0.000344
144,000010010000,0.002080499102213,0.001512,0.001502,0.001246
145,000010010001,0.001657459130691,0.001124,0.001302,0.001064
146,000010010010,0.000529186387866,0.000596,0.000578,0.000594
147,000010010011,0.000129512497726,0.000414,0.000336,0.000366
148,000010010100,0.001348630330091,0.001054,0.001252,0.000944
149,000010010101,0.000153935440716,0.000418,0.000334,0.000422
150,000010010110,0.000653948883572,0.000666,0.00065,0.000536
151,000010010111,0.000180083565679,0.000308,0.000306,0.000342
152,000010011000,0.001195448412675,0.000986,0.000946,0.00085
153,000010011001,0.001758901077827,0.001156,0.001252,0.001056
154,000010011010,0.000243683072869,0.000526,0.000436,0.000448
155,000010011011,0.000714349741975,0.00058,0.000666,0.000598
156,000010011100,0.003615125673906,0.001848,0.002518,0.001958
157,000010011101,0.001361928926701,0.000832,0.001062,0.00098
158,000010011110,0.001823503250962,0.001104,0.001358,0.00111
159,000010011111,0.000960735582913,0.000594,0.000832,0.000778
160,000010100000,0.000337464543846,0.000824,0.000536,0.000524
161,000010100001,0.001436883373498,0.00116,0.001136,0.000976
162,000010100010,0.000419689382907,0.00072,0.000506,0.000562
163,000010100011,0.002736641244136,0.001754,0.001886,0.001538
164,000010100100,0.000213949976902,0.000674,0.000498,0.000516
165,000010100101,0.00021828591694,0.000596,0.00051,0.000466
166,000010100110,0.001738805266181,0.001204,0.001266,0.001016
167,000010100111,0.001353141339762,0.000882,0.00097,0.000902
168,000010101000,0.001469991778289,0.001204,0.001132,0.000938
169,000010101001,0.000206660171927,0.000524,0.000434,0.00048
170,000010101010,0.000273874427866,0.000602,0.000476,0.000514
171,000010101011,0.002043782663668,0.001164,0.001418,0.001118
172,000010101100,0.002851094944492,0.001922,0.002148,0.001564
173,000010101101,0.000151612799122,0.000408,0.000372,0.00045
174,000010101110,0.001703159049423,0.001044,0.00125,0.00102
175,000010101111,0.00030874548786,0.000414,0.000452,0.000474
176,000010110000,0.000843842223314,0.000778,0.000816,0.000732
177,000010110001,0.000264460922065,0.000474,0.000398,0.000464
178,000010110010,0.001387541405286,0.000828,0.001132,0.000814
179,000010110011,0.000923425600757,0.00067,0.00078,0.000678
180,000010110100,0.00027323674672,0.000498,0.000386,0.000476
181,000010110101,0.001656950339063,0.00088,0.001194,0.00091
182,000010110110,0.000514815795103,0.000486,0.0005,0.000444
183,000010110111,0.000353996733195,0.000414,0.000436,0.000404
184,000010111000,0.000471791640626,0.00056,0.000508,0.000566
185,000010111001,0.000738044230874,0.00062,0.00065,0.000692
186,000010111010,0.001119903748591,0.000788,0.000934,0.000704
187,000010111011,0.000623822275452,0.00055,0.000568,0.000522
188,000010111100,0.000644190826164,0.000552,0.00059,0.000568
189,000010111101,7.3514668613e-05,0.000248,0.0003,0.000326
190,000010111110,0.000195944907745,0.000316,0.00027,0.00042
191,000010111111,0.000522521956282,0.000416,0.000594,0.000452
192,000011000000,0.000297343262217,0.000356,0.000248,0.00025
193,000011000001,0.000253528215903,0.00043,0.000262,0.000344
194,000011000010,0.00014911269935,0.000306,0.000178,0.000218
195,000011000011,0.000246425484017,0.000372,0.000256,0.000324
196,000011000100,8.7820643105e-05,0.000244,0.000198,0.000206
197,000011000101,0.000117022951805,0.000264,0.00017,0.000262
198,000011000110,2.499365043e-06,0.00022,0.000142,0.000202
199,000011000111,1.8983515077e-05,0.00021,0.000134,0.000214
200,000011001000,3.075306182e-06,0.000282,9.8e-05,0.000226
201,000011001001,2.7549332416e-05,0.000198,9.2e-05,0.00015
202,000011001010,0.000124139155468,0.000268,0.000158,0.00019
203,000011001011,2.7847430398e-05,0.000204,0.000114,0.000184
204,000011001100,0.000305291271431,0.000374,0.000294,0.000358
205,000011001101,0.000142529953976,0.000242,0.000186,0.000218
206,000011001110,8.054652751e-06,0.000126,6.8e-05,0.000122
207,000011001111,0.000278917934702,0.000236,0.000238,0.00025
208,000011010000,0.000188018747784,0.000352,0.000256,0.000288
209,000011010001,0.000663720210642,0.000486,0.000468,0.00047
210,000011010010,4.1984384984e-05,0.00018,0.000134,0.000174
211,000011010011,0.000114863557198,0.000222,0.000172,0.000208
212,000011010100,8.0415173056e-05,0.000206,0.000186,0.000206
213,000011010101,0.000161795953675,0.000268,0.000248,0.000238
214,000011010110,0.000361476499736,0.00029,0.00031,0.000278
215,000011010111,0.000409792337111,0.000282,0.000388,0.000292
216,000011011000,0.000219660408306,0.00028,0.000242,0.000242
217,000011011001,0.000809241353704,0.00058,0.000578,0.000486
218,000011011010,0.000145863787009,0.000206,0.00021,0.000184
219,000011011011,0.000353518468826,0.000298,0.000366,0.000286
220,000011011100,4.1833932948e-05,0.00027,0.000196,0.000318
221,000011011101,0.000168658487954,0.000208,0.000184,0.000224
222,000011011110,0.00014363636204,0.000238,0.000196,0.000228
223,000011011111,2.5721415624e-05,0.000186,0.000122,0.000204
224,000011100000,0.000532495830794,0.000546,0.000512,0.000462
225,000011100001,0.001515942074206,0.000934,0.001116,0.000852
226,000011100010,0.000997838745354,0.00073,0.000778,0.000652
227,000011100011,0.000822182107689,0.000688,0.0007,0.000642
228,000011100100,0.000858869950074,0.000626,0.000726,0.0006
229,000011100101,0.000433333856009,0.000494,0.000472,0.000546
230,000011100110,0.001239429012269,0.000746,0.000858,0.000756
231,000011100111,0.001066575674871,0.00059,0.000778,0.000652
232,000011101000,0.001171385714472,0.000834,0.000806,0.000626
233,000011101001,0.000349807377321,0.000384,0.000342,0.00037
234,000011101010,0.000465917355784,0.000376,0.000386,0.00036
235,000011101011,0.000962898630174,0.00065,0.000668,0.000578
236,000011101100,0.001455667636199,0.000928,0.001058,0.000932
237,000011101101,0.000960988431875,0.000618,0.00078,0.000628
238,000011101110,6.743760399e-06,0.000186,0.00016,0.00023
239,000011101111,0.000565864726322,0.000366,0.00053,0.000412
240,000011110000,0.000380826326852,0.000396,0.000374,0.000374
241,000011110001,0.000122631488153,0.0002,0.000182,0.00024
242,000011110010,0.000209265132368,0.000268,0.000208,0.000236
243,000011110011,8.3532745843e-05,0.000164,0.000144,0.00019
244,000011110100,1.468395165e-05,0.000154,0.00013,0.00019
245,000011110101,0.000282244151631,0.0003,0.000272,0.000272
246,000011110110,0.000119979594977,0.000198,0.00015,0.000208
247,000011110111,0.000286973507175,0.000224,0.000258,0.000272
248,000011111000,2.2538402078e-05,0.000224,0.000128,0.000198
249,000011111001,0.000168783067187,0.00026,0.000196,0.00026
250,000011111010,8.2128235863e-05,0.000232,0.00017,0.000196
251,000011111011,0.00014336719893,0.000178,0.00018,0.000218
252,000011111100,2.4109226201e-05,0.000258,0.00016,0.000276
253,000011111101,5.3402579386e-05,0.000124,0.000126,0.000204
254,000011111110,3.9022973283e-05,0.000112,7.8e-05,9e-05
255,000011111111,0.000154047850511,0.00016,0.000186,0.00022
256,000100000000,0.000409289394244,0.000418,0.000354,0.000316
257,000100000001,0.000373478385099,0.000414,0.000332,0.000304
258,000100000010,1.8943163118e-05,0.000188,0.000104,0.000204
259,000100000011,0.000452041757942,0.00044,0.000324,0.000436
260,000100000100,0.000110282396881,0.000242,0.00017,0.000228
261,000100000101,3.6982503847e-05,0.000198,0.00015,0.00023
262,000100000110,0.000134282766037,0.000228,0.000144,0.000184
263,000100000111,2.0119052157e-05,0.000132,0.000106,0.000154
264,000100001000,0.000380908259742,0.000308,0.00027,0.0003
265,000100001001,0.000272307179934,0.000266,0.00024,0.000232
266,000100001010,8.7492675586e-05,0.000248,0.000132,0.000204
267,000100001011,0.000384123756409,0.000332,0.000274,0.000274
268,000100001100,0.000120770247673,0.000278,0.000188,0.000254
269,000100001101,2.2318101055e-05,0.000188,0.000118,0.000208
270,000100001110,0.000199308146254,0.000204,0.000208,0.00017
271,000100001111,0.000685294691876,0.000434,0.000462,0.000404
272,000100010000,0.00018387366473,0.000272,0.000208,0.000208
273,000100010001,0.000303974158137,0.000262,0.000264,0.000294
274,000100010010,2.4873504639e-05,0.00015,9.6e-05,0.000132
275,000100010011,0.00026195400008,0.000234,0.000212,0.000272
276,000100010100,0.000346292096943,0.000336,0.000306,0.000344
277,000100010101,0.000196604524792,0.000238,0.000252,0.000224
278,000100010110,0.000112326753017,0.000192,0.000156,0.00017
279,000100010111,0.000117950700109,0.000148,0.00019,0.000184
280,000100011000,2.0805213168e-05,0.000188,0.000118,0.000146
281,000100011001,0.000343694850441,0.000372,0.000326,0.00032
282,000100011010,0.000362501005998,0.000236,0.00031,0.000266
283,000100011011,0.000130509501377,0.00017,0.000146,0.000192
284,000100011100,0.000180390849603,0.000272,0.000222,0.00025
285,000100011101,0.00038825974394,0.00025,0.000318,0.000304
286,000100011110,2.9261289214e-05,0.000124,0.000102,0.000148
287,000100011111,1.8983082178e-05,0.00012,7.4e-05,0.000122
288,000100100000,0.000473930265699,0.000468,0.000414,0.000388
289,000100100001,0.000743617941524,0.000488,0.000648,0.00052
290,000100100010,0.000334223610613,0.000386,0.000302,0.00029
291,000100100011,0.000585540155706,0.000482,0.000498,0.000452
292,000100100100,0.000219143386869,0.000308,0.000226,0.000312
293,000100100101,2.4377510634e-05,0.000196,0.000148,0.000208
294,000100100110,0.000533243219289,0.000394,0.000378,0.000394
295,000100100111,0.000459216553772,0.000398,0.000392,0.000386
296,000100101000,0.000444228631253,0.000412,0.00039,0.000372
297,000100101001,3.6552965057e-05,0.000186,0.000122,0.00017
298,000100101010,2.486428484e-05,0.000188,0.000108,0.00016
299,000100101011,0.000386986833318,0.000328,0.000364,0.000324
300,000100101100,0.000165870152254,0.000326,0.000268,0.000324
301,000100101101,0.000161938476043,0.000218,0.000196,0.000204
302,000100101110,0.00013550817615,0.000166,0.000162,0.000192
303,000100101111,0.000535045031485,0.000404,0.000402,0.000392
304,000100110000,2.2031451537e-05,0.000198,0.000122,0.000174
305,000100110001,2.0387315263e-05,0.00015,8.4e-05,0.000192
306,000100110010,1.9673166314e-05,0.000148,8.8e-05,0.00016
307,000100110011,0.000433896710776,0.000264,0.000314,0.000272
308,000100110100,6.387781776e-05,0.000148,0.00012,0.0002
309,000100110101,8.5529706905e-05,0.000212,0.00018,0.000216
310,000100110110,0.000184342200935,0.00019,0.000188,0.00022
311,000100110111,0.000186310296426,0.00016,0.000194,0.000198
312,000100111000,6.7529303435e-05,0.00019,0.000116,0.000188
313,000100111001,0.000709763468701,0.000452,0.000514,0.00049
314,000100111010,0.00047617636558,0.000316,0.00038,0.0003
315,000100111011,0.000219215693235,0.000168,0.0002,0.000202
316,000100111100,1.9572000499e-05,0.000174,0.000124,0.000226
317,000100111101,0.000254794630526,0.000202,0.000228,0.000262
318,000100111110,0.000100126953659,0.000136,0.000146,0.000138
319,000100111111,1.2136790392e-05,0.00014,0.000106,0.000168
320,000101000000,0.000328953683738,0.000304,0.000218,0.000298
321,000101000001,6.3383720616e-05,0.000212,0.000172,0.000192
322,000101000010,0.000143196880292,0.000224,0.00016,0.000194
323,000101000011,0.000278436418481,0.00031,0.000302,0.000222
324,000101000100,3.9944166827e-05,0.000184,0.000126,0.000158
325,000101000101,0.000183823332761,0.000264,0.000222,0.000202
326,000101000110,1.7566333707e-05,0.00015,0.00011,0.000154
327,000101000111,2.2359219864e-05,0.00013,9.6e-05,0.000124
328,000101001000,7.369526365e-05,0.000198,0.00012,0.000174
329,000101001001,7.3830677657e-05,0.000148,9.4e-05,0.000172
330,000101001010,0.000128213630733,0.000202,0.000164,0.000142
331,000101001011,8.3704726227e-05,0.000142,0.0001,0.000142
332,000101001100,0.000216593067954,0.000284,0.000274,0.000238
333,000101001101,8.559556461e-05,0.000172,0.00015,0.000194
334,000101001110,7.281028244e-06,0.000118,4e-05,0.000108
335,000101001111,0.000207103093925,0.0002,0.000174,0.000184
336,000101010000,0.000394539615927,0.000318,0.000396,0.00029
337,000101010001,0.000343760156751,0.00033,0.000332,0.000274
338,000101010010,0.00014698747565,0.00019,0.000148,0.00018
339,000101010011,8.5352182617e-05,0.000124,0.000148,0.000124
340,000101010100,7.0410148e-05,0.00017,0.000148,0.00019
341,000101010101,7.2026106924e-05,0.000144,0.000146,0.000168
342,000101010110,0.000181135626481,0.000154,0.00017,0.000204
343,000101010111,6.3922227215e-05,0.000164,0.00015,0.000172
344,000101011000,9.124154998e-06,0.000146,7.4e-05,0.000118
345,000101011001,0.000245010126089,0.000264,0.000214,0.000284
346,000101011010,1.033875397e-06,0.0001,9e-05,0.000128
347,000101011011,8.5843526809e-05,0.000136,0.000124,0.000152
348,000101011100,0.000467011452952,0.000356,0.000434,0.000382
349,000101011101,1.0823418949e-05,0.000124,0.000122,0.000146
350,000101011110,0.000257336029989,0.000224,0.000224,0.00024
351,000101011111,0.000136321933351,0.000146,0.000162,0.000196
352,000101100000,0.000115699367645,0.000266,0.000212,0.00026
353,000101100001,0.000170134202536,0.000326,0.000254,0.000276
354,000101100010,0.00010742888335,0.000244,0.000178,0.000228
355,000101100011,0.000190153507573,0.000266,0.000252,0.000236
356,000101100100,0.000691979009179,0.00043,0.000586,0.000514
357,000101100101,0.000477595370441,0.000398,0.000448,0.000442
358,000101100110,5.9079125109e-05,0.000156,0.00016,0.0002
359,000101100111,0.000323668300624,0.000304,0.000348,0.000324
360,000101101000,0.000135876671726,0.00024,0.000202,0.000246
361,000101101001,5.2667813957e-05,0.00013,0.00015,0.000144
362,000101101010,0.000282341594128,0.000236,0.00028,0.00024
363,000101101011,0.000197190380365,0.000192,0.000144,0.000216
364,000101101100,1.884045567e-05,0.00028,0.00023,0.000344
365,000101101101,3.6955300203e-05,0.000194,0.000118,0.00025
366,000101101110,0.000147455493322,0.000162,0.000174,0.000166
367,000101101111,0.000106300272431,0.00021,0.000178,0.000192
368,000101110000,0.000295465518061,0.000284,0.000246,0.00024
369,000101110001,0.000241420258467,0.000208,0.000272,0.00027
370,000101110010,0.000381794562907,0.000264,0.00031,0.000234
371,000101110011,1.3845966352e-05,0.000114,0.0001,0.00015
372,000101110100,2.06576555e-06,0.000112,9e-05,0.000174
373,000101110101,0.000420497930526,0.000312,0.000276,0.000256
374,000101110110,4.8575816148e-05,0.000128,0.000114,0.000192
375,000101110111,0.000254126397552,0.000208,0.000248,0.00024
376,000101111000,4.005253626e-06,0.000126,0.000118,0.000168
377,000101111001,8.8848475506e-05,0.00016,0.000172,0.00022
378,000101111010,2.1916272192e-05,0.000134,0.00014,0.000164
379,000101111011,7.8259596964e-05,0.000116,0.000104,0.000158
380,000101111100,3.2426156537e-05,0.000182,0.000132,0.000242
381,000101111101,6.4297864988e-05,0.000114,0.00012,0.000144
382,000101111110,4.2746358405e-05,8.4e-05,9.2e-05,0.000118
383,000101111111,0.000110694826802,0.00012,0.000144,0.000158
384,000110000000,0.000135015205846,0.000262,0.000172,0.000202
385,000110000001,0.000381236093723,0.000434,0.00037,0.000368
386,000110000010,0.000424025408303,0.000434,0.000352,0.000394
387,000110000011,0.000813445572924,0.000606,0.000604,0.00051
388,000110000100,0.00022319343928,0.000308,0.000214,0.000274
389,000110000101,0.000111654507623,0.000222,0.000182,0.000258
390,000110000110,3.18387481e-06,0.00015,8.4e-05,0.000156
391,000110000111,1.3941867317e-05,0.000136,8.4e-05,0.000148
392,000110001000,9.0778192565e-05,0.000348,0.000168,0.000294
393,000110001001,0.000300416100127,0.000294,0.000256,0.000304
394,000110001010,0.000150385062256,0.000238,0.000166,0.000194
395,000110001011,8.4424583089e-05,0.00014,0.000128,0.000166
396,000110001100,0.000751765024704,0.000634,0.000684,0.000636
397,000110001101,0.000801290809216,0.000496,0.0006,0.000488
398,000110001110,2.4200743543e-05,0.000142,0.00013,0.00014
399,000110001111,6.2078411301e-05,0.000178,0.000154,0.000158
400,000110010000,0.001039071929577,0.00071,0.000732,0.000604
401,000110010001,0.000523650001088,0.000408,0.000458,0.000402
402,000110010010,9.8296941373e-05,0.000186,0.000224,0.00019
403,000110010011,4.0635874524e-05,0.000172,0.000102,0.00019
404,000110010100,0.000485613324302,0.000386,0.000446,0.000458
405,000110010101,0.000348219655567,0.00029,0.000274,0.00029
406,000110010110,3.3109295679e-05,0.00012,0.000118,0.000172
407,000110010111,0.000185745922512,0.000164,0.0002,0.00021
408,000110011000,3.9053870907e-05,0.000192,0.00011,0.000234
409,000110011001,7.4195743919e-05,0.000212,0.000192,0.000244
410,000110011010,8.3321485015e-05,0.00018,0.000132,0.000218
411,000110011011,5.862194573e-06,0.000106,6.4e-05,8.4e-05
412,000110011100,0.000597276533477,0.000492,0.0005,0.00056
413,000110011101,0.000175675268214,0.000194,0.000216,0.000288
414,000110011110,0.000724326319266,0.000382,0.000484,0.000456
415,000110011111,0.000232548149414,0.000196,0.000246,0.000262
416,000110100000,0.00019310126654,0.00033,0.000266,0.000274
417,000110100001,4.982851675e-05,0.000182,0.00013,0.000238
418,000110100010,0.000194098091473,0.000282,0.00023,0.000256
419,000110100011,0.000194886282743,0.000328,0.000294,0.000344
420,000110100100,0.000787342873196,0.000644,0.000614,0.000582
421,000110100101,0.000440509341831,0.00039,0.000388,0.000388
422,000110100110,0.000378231479715,0.000388,0.000372,0.000394
423,000110100111,0.000887567890178,0.000534,0.000622,0.000544
424,000110101000,0.000428783671527,0.000408,0.000364,0.000396
425,000110101001,1.624948957e-06,0.00018,0.000118,0.000194
426,000110101010,0.000485005267821,0.0004,0.000368,0.00035
427,000110101011,8.2434178801e-05,0.00019,0.00017,0.000204
428,000110101100,0.001293965526266,0.000902,0.000972,0.000764
429,000110101101,3.2317691327e-05,0.000144,0.000134,0.000214
430,000110101110,0.000219297292631,0.000204,0.000204,0.000286
431,000110101111,0.000168637861652,0.00013,0.000216,0.000204
432,000110110000,3.7003849822e-05,0.000196,0.000184,0.000232
433,000110110001,0.000282215538529,0.000224,0.000272,0.000282
434,000110110010,3.3159139256e-05,0.000132,9.6e-05,0.000216
435,000110110011,5.625896446e-05,0.00012,0.000146,0.00016
436,000110110100,0.000558990485504,0.000368,0.000456,0.00041
437,000110110101,0.000557440655122,0.000388,0.00048,0.000426
438,000110110110,0.000168056631074,0.000228,0.000208,0.000188
439,000110110111,6.3984193995e-05,0.000142,0.000138,0.000162
440,000110111000,0.00033092340041,0.00033,0.000288,0.000302
441,000110111001,0.000623487158848,0.000462,0.000476,0.000488
442,000110111010,0.000224534330469,0.000274,0.000254,0.000288
443,000110111011,9.3229619467e-05,0.000142,0.000164,0.000176
444,000110111100,2.7642276142e-05,0.00025,0.000144,0.000288
445,000110111101,7.1843857578e-05,0.000116,0.000116,0.000174
446,000110111110,6.1956274727e-05,0.000112,0.000118,0.00019
447,000110111111,4.4604360426e-05,0.000126,0.00013,0.000182
448,000111000000,5.0678446273e-05,0.000182,0.000118,0.000124
449,000111000001,4.4194948743e-05,0.000198,0.000144,0.000214
450,000111000010,3.2465079804e-05,0.000166,9.8e-05,0.000162
451,000111000011,0.000483647567529,0.000416,0.000412,0.000364
452,000111000100,6.8910732908e-05,0.000242,0.00014,0.000186
453,000111000101,0.000501503448732,0.000324,0.000422,0.000352
