,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
55,000000110111,0.000109011384378,0.00013,0.000132,0.000174
56,000000111000,0.000162270171042,0.000176,0.000182,0.00018
57,000000111001,0.000238030475338,0.00023,0.000202,0.000212
58,000000111010,0.000319442860424,0.000298,0.000276,0.000292
59,000000111011,0.000380156352987,0.000286,0.000322,0.000312
60,000000111100,0.000211908345958,0.00023,0.000248,0.000296
61,000000111101,9.1996570662e-05,0.000144,0.000142,0.00015
62,000000111110,0.000858543976245,0.000674,0.000726,0.00059
63,000000111111,0.000527843581993,0.000422,0.000452,0.000384
64,000001000000,6.6376415722e-05,0.00011,9.8e-05,9.4e-05
65,000001000001,6.9826413631e-05,0.000364,0.000154,0.000224
66,000001000010,5.1223842313e-05,0.000144,0.0001,9e-05
67,000001000011,2.5092121148e-05,0.000138,7.8e-05,0.000122
68,000001000100,2.7887741984e-05,0.000108,5.8e-05,8.6e-05
69,000001000101,0.000178358984097,0.000164,0.000204,0.000144
70,000001000110,5.892228468e-06,0.00019,0.000114,0.00015
71,000001000111,5.234963842e-06,0.000102,9.4e-05,0.000118
72,000001001000,0.000438610712133,0.00035,0.000342,0.0003
73,000001001001,0.000299800872983,0.00023,0.00022,0.00024
74,000001001010,0.000108641169685,0.000202,0.000124,0.00012
75,000001001011,0.000201368936825,0.000228,0.000158,0.000172
76,000001001100,0.000307741317581,0.000308,0.000254,0.00024
77,000001001101,0.000218581823245,0.000206,0.000222,0.000174
78,000001001110,4.376067235e-05,0.000208,0.000156,0.00017
79,000001001111,5.3436203154e-05,0.000134,0.000124,0.000166
80,000001010000,7.743723568e-06,5.6e-05,4.6e-05,7e-05
81,000001010001,0.000324520118621,0.000314,0.000318,0.000262
82,000001010010,1.5432528089e-05,0.000136,5.4e-05,0.000126
83,000001010011,0.000112235500594,0.00011,0.000134,0.000132
84,000001010100,8.7305339503e-05,0.000132,0.0001,0.000122
85,000001010101,0.000167497867157,0.000168,0.000132,0.000156
86,000001010110,0.000347648995004,0.000252,0.00026,0.000206
87,000001010111,2.1945118847e-05,0.000104,7e-05,8.8e-05
88,000001011000,3.3196277222e-05,0.00017,0.000104,0.000146
89,000001011001,0.000133004018736,0.000126,0.000142,0.000166
90,000001011010,0.000214612866675,0.00019,0.000208,0.00016
91,000001011011,9.9811428309e-05,0.00017,9.6e-05,0.000164
92,000001011100,0.000142582593868,0.000158,0.000116,0.000152
93,000001011101,9.126317174e-06,0.00011,7e-05,0.000114
94,000001011110,0.000403974914505,0.000362,0.000406,0.000352
95,000001011111,4.2316948937e-05,0.000108,0.000102,0.000114
96,000001100000,1.3561284645e-05,0.00011,3.4e-05,7.4e-05
97,000001100001,0.000270072852662,0.000402,0.000274,0.000306
98,000001100010,9.8130676974e-05,0.000182,0.000128,0.000144
99,000001100011,9.417140854e-06,0.000116,6e-05,0.000102
100,000001100100,3.965407892e-06,9e-05,5e-05,6.6e-05
101,000001100101,3.7243573991e-05,0.00012,9.6e-05,0.000126
102,000001100110,7.735888606e-05,0.00014,0.000108,0.000112
103,000001100111,8.7195257762e-05,0.000114,9.6e-05,0.000102
104,000001101000,5.5574984897e-05,0.000172,0.000132,0.00015
105,000001101001,2.1012070833e-05,0.00011,4.2e-05,6.8e-05
106,000001101010,8.7756331873e-05,0.00016,9.8e-05,8.4e-05
107,000001101011,0.000111733160799,0.00019,0.000156,0.000122
108,000001101100,0.000364065498322,0.000296,0.00027,0.0003
109,000001101101,2.4555180476e-05,9.2e-05,5.4e-05,7.8e-05
110,000001101110,0.000218184309188,0.000314,0.00021,0.000222
111,000001101111,0.000300447564371,0.000292,0.000292,0.000222
112,000001110000,0.000106942481212,0.00012,0.000148,0.000112
113,000001110001,0.000190083155976,0.00024,0.00021,0.000228
114,000001110010,0.00010944834014,0.000136,0.000102,0.000132
115,000001110011,0.000166299310134,0.00015,0.000186,0.00015
116,000001110100,4.0751031741e-05,0.000104,5.4e-05,0.000104
117,000001110101,8.1627272756e-05,9e-05,0.000122,0.000104
118,000001110110,1.7770464386e-05,0.000134,0.000102,0.000132
119,000001110111,0.000284648916698,0.00019,0.000256,0.000194
120,000001111000,0.00031825095605,0.000234,0.000252,0.000244
121,000001111001,0.000397831747585,0.000266,0.000338,0.00028
122,000001111010,0.000121088488762,0.000176,0.000146,0.000166
123,000001111011,7.9343259937e-05,0.000148,0.000112,0.000168
124,000001111100,0.000203528906902,0.000204,0.000202,0.000244
125,000001111101,0.000387663226064,0.0002,0.00029,0.000222
126,000001111110,0.000936614244711,0.000536,0.000614,0.000546
127,000001111111,7.5631249472e-05,0.000154,0.000172,0.000218
128,000010000000,4.9655959319e-05,9.8e-05,6.2e-05,8.4e-05
129,000010000001,0.000120085290462,0.000314,0.0002,0.000246
130,000010000010,0.000213021984431,0.000234,0.000228,0.000186
131,000010000011,9.190687047e-05,0.000186,8.8e-05,0.000124
132,000010000100,2.5673110324e-05,8.6e-05,5.4e-05,6.8e-05
133,000010000101,0.000149462181802,0.000128,0.000134,0.00014
134,000010000110,4.4322685018e-05,0.000124,0.000104,0.00014
135,000010000111,8.7024626658e-05,0.00013,0.00011,0.000146
136,000010001000,5.1774253247e-05,0.000194,0.000124,0.000124
137,000010001001,4.6586379251e-05,0.000118,7.4e-05,0.0001
138,000010001010,3.481182177e-06,9e-05,5.6e-05,9.6e-05
139,000010001011,0.000142576333251,0.00016,0.000138,0.000124
140,000010001100,0.000188696454314,0.000192,0.000188,0.000168
141,000010001101,7.137906366e-06,7.4e-05,6e-05,7.6e-05
142,000010001110,2.7180692161e-05,0.000228,0.000118,0.000212
143,000010001111,4.9121084444e-05,0.000186,0.000124,0.0002
144,000010010000,9.0525692969e-05,8.6e-05,0.000116,9.8e-05
145,000010010001,0.000245990235944,0.000254,0.000218,0.0002
146,000010010010,0.000121623829079,0.000184,0.000166,0.000162
147,000010010011,0.000335392532038,0.00022,0.000286,0.000206
148,000010010100,0.000260249960981,0.000162,0.00022,0.000174
149,000010010101,2.5653491453e-05,6.4e-05,4.4e-05,7e-05
150,000010010110,6.824735094e-05,0.000144,9.4e-05,0.000122
151,000010010111,0.000291473581922,0.000196,0.000176,0.000214
152,000010011000,3.0958336038e-05,0.000132,6.8e-05,0.000104
153,000010011001,7.4713825631e-05,0.000126,0.00012,0.000108
154,000010011010,5.3755997433e-05,9.4e-05,6e-05,0.000114
155,000010011011,5.1722970245e-05,0.000138,0.0001,0.000148
156,000010011100,0.000109869320492,0.00014,9.4e-05,9.2e-05
157,000010011101,4.2252518918e-05,0.00011,7.8e-05,0.000104
158,000010011110,0.00040283297272,0.000328,0.000322,0.000302
159,000010011111,0.000507267677317,0.000304,0.000388,0.000282
160,000010100000,0.000153027348165,0.000196,0.000166,0.000168
161,000010100001,0.001524622292197,0.000932,0.001016,0.000738
162,000010100010,0.000521988836892,0.00041,0.000418,0.000362
163,000010100011,0.000262581290133,0.000286,0.00025,0.00024
164,000010100100,0.000184027098617,0.000208,0.000162,0.000182
165,000010100101,4.3576694012e-05,0.000124,0.000104,0.000142
166,000010100110,0.000254561721413,0.000218,0.000256,0.000212
167,000010100111,0.000302516472942,0.000232,0.00028,0.000218
168,000010101000,9.6846378279e-05,0.000196,0.000172,0.000132
169,000010101001,8.9491702221e-05,0.000126,0.000132,0.000154
170,000010101010,0.000187039515338,0.00021,0.00019,0.000198
171,000010101011,5.578942435e-05,0.000154,8.2e-05,0.000138
172,000010101100,0.000146155475171,0.000156,0.000136,0.000138
173,000010101101,0.000136769886773,0.000124,0.00012,0.000142
174,000010101110,0.000607720844155,0.000412,0.000494,0.000394
175,000010101111,0.000603242940246,0.00031,0.000502,0.000336
176,000010110000,7.800319783e-06,7.6e-05,5e-05,0.000104
177,000010110001,0.000160298911762,0.000206,0.000172,0.000238
178,000010110010,3.9478519361e-05,0.000132,5.6e-05,8.8e-05
179,000010110011,0.000149766159089,0.000166,0.000122,0.00015
180,000010110100,4.2580029976e-05,8.6e-05,8.6e-05,0.000112
181,000010110101,7.9919797947e-05,0.000102,8.2e-05,0.00013
182,000010110110,0.000389240950368,0.000268,0.000318,0.000234
183,000010110111,0.000150909679396,0.000118,0.00015,0.00011
184,000010111000,0.000263238017033,0.00025,0.000196,0.000178
185,000010111001,1.4769927878e-05,8.8e-05,5.8e-05,8.6e-05
186,000010111010,2.0285655161e-05,9e-05,6.6e-05,0.000102
187,000010111011,2.088937646e-06,8.2e-05,5.8e-05,0.00012
188,000010111100,0.000190385634108,0.000162,0.000162,0.00019
189,000010111101,5.3105385701e-05,8.2e-05,0.000108,8.2e-05
190,000010111110,0.000377985670847,0.000276,0.00038,0.000252
191,000010111111,7.9448583828e-05,0.000176,0.000128,0.000166
192,000011000000,3.1304734963e-05,0.000156,0.000102,0.00011
193,000011000001,0.000936666093429,0.000746,0.000752,0.00053
194,000011000010,0.000108513987313,0.000196,0.000112,0.000156
195,000011000011,0.000202014453744,0.000208,0.000212,0.0002
196,000011000100,3.7967059616e-05,0.000118,6.8e-05,0.0001
197,000011000101,3.802664566e-06,0.00013,8e-05,8e-05
198,000011000110,0.000252648743516,0.000204,0.000222,0.00022
199,000011000111,0.000145068629278,0.000164,0.000156,0.000146
200,000011001000,6.978568858e-06,0.000116,6.8e-05,0.000116
201,000011001001,2.2356661404e-05,0.000102,6.6e-05,9.2e-05
202,000011001010,0.000204681426632,0.000228,0.000198,0.000142
203,000011001011,7.0254487232e-05,0.000136,0.000122,0.00013
204,000011001100,0.000133585459742,0.000196,0.000144,0.000184
205,000011001101,4.8064898227e-05,0.000122,8e-05,9.2e-05
206,000011001110,0.000417803271362,0.000364,0.000318,0.00025
207,000011001111,0.00031002954648,0.000272,0.0003,0.000284
208,000011010000,3.778440232e-06,0.000106,6.2e-05,8.6e-05
209,000011010001,0.000285297190603,0.000336,0.000292,0.00026
210,000011010010,6.8838435245e-05,0.000142,8.6e-05,0.000162
211,000011010011,2.6084703646e-05,0.000112,0.000104,0.000128
212,000011010100,4.3214195051e-05,0.000104,8e-05,7.8e-05
213,000011010101,8.9513971627e-05,9.8e-05,0.000112,0.00011
214,000011010110,0.000237692028385,0.000188,0.000212,0.000198
215,000011010111,8.0323331891e-05,0.000108,0.000102,0.000104
216,000011011000,0.000345439127071,0.000262,0.000244,0.00019
217,000011011001,5.1224537137e-05,0.00014,9.6e-05,0.000144
218,000011011010,0.000106341110851,0.000176,0.000132,0.000158
219,000011011011,0.000171749164677,0.000182,0.00019,0.000174
220,000011011100,3.8365269405e-05,0.00012,9.4e-05,0.000108
221,000011011101,0.000294797421111,0.000174,0.000268,0.000208
222,000011011110,0.000474268293836,0.000328,0.000404,0.000312
223,000011011111,2.6621273303e-05,0.000144,8.6e-05,0.000164
224,000011100000,1.9723874808e-05,9.8e-05,6.8e-05,7.4e-05
225,000011100001,0.000225112682253,0.000318,0.000266,0.000332
226,000011100010,0.000108072271772,0.000154,0.000134,0.000152
227,000011100011,0.000368596564452,0.00022,0.000324,0.000282
228,000011100100,0.000174499872872,0.000214,0.000166,0.000132
229,000011100101,0.000450307659713,0.000308,0.000358,0.000282
230,000011100110,6.0829352544e-05,0.000154,0.000116,0.00013
231,000011100111,0.000154800710398,0.00015,0.000166,0.00017
232,000011101000,0.000374188385229,0.000272,0.000286,0.000236
233,000011101001,0.000119357621987,0.000152,0.000118,0.00012
234,000011101010,5.1011019061e-05,0.000142,0.0001,0.000116
235,000011101011,0.000171140830969,0.000202,0.000222,0.000144
236,000011101100,0.000268437726981,0.000266,0.000204,0.000208
237,000011101101,0.000100045057578,0.000108,0.000154,0.000126
238,000011101110,0.000275726087377,0.000274,0.000274,0.000212
239,000011101111,4.4825490406e-05,0.000162,0.000102,0.000158
240,000011110000,3.5668083743e-05,7.6e-05,5.4e-05,8e-05
241,000011110001,0.00033971483048,0.00028,0.000278,0.00027
242,000011110010,7.370372536e-06,0.000156,9.2e-05,0.000132
243,000011110011,6.8775250938e-05,0.000112,9e-05,0.000124
244,000011110100,0.000246132313595,0.000236,0.000262,0.000188
245,000011110101,2.4194193787e-05,8.2e-05,8.4e-05,9.8e-05
246,000011110110,0.000236667757848,0.000192,0.00021,0.000178
247,000011110111,5.270359681e-05,9.2e-05,8.4e-05,0.000118
248,000011111000,9.4088323961e-05,0.000176,0.000122,0.000132
249,000011111001,0.000404055914096,0.0003,0.000348,0.000316
250,000011111010,0.000633267080035,0.000366,0.000436,0.000356
251,000011111011,0.000397780024405,0.00026,0.000372,0.0003
252,000011111100,0.000326339973025,0.00023,0.000284,0.000206
253,000011111101,3.4509837149e-05,0.000104,8.2e-05,0.000104
254,000011111110,0.000454764098478,0.000368,0.000354,0.00034
255,000011111111,0.000647924825808,0.000308,0.00051,0.000384
256,000100000000,1.6464050196e-05,7.6e-05,3.6e-05,4.8e-05
257,000100000001,6.1365827202e-05,0.00023,0.00013,0.000166
258,000100000010,3.5418734495e-05,7.4e-05,7.6e-05,9.8e-05
259,000100000011,4.361018439e-06,6.8e-05,3.2e-05,6.4e-05
260,000100000100,1.3038632604e-05,6e-05,3.4e-05,7.2e-05
261,000100000101,7.0529035919e-05,7.4e-05,9.4e-05,0.0001
262,000100000110,1.9037296601e-05,0.000102,6e-05,0.000102
263,000100000111,3.3601449212e-05,0.000104,5.4e-05,8.8e-05
264,000100001000,9.6766956637e-05,0.000176,0.000144,0.000138
265,000100001001,4.6582600774e-05,0.0001,6.8e-05,7.6e-05
266,000100001010,1.2796972896e-05,0.0001,5e-05,9.8e-05
267,000100001011,4.4685647783e-05,0.00011,6e-05,8.6e-05
268,000100001100,6.6398966048e-05,0.000144,6.8e-05,0.000106
269,000100001101,3.4984249208e-05,7e-05,4.8e-05,8.2e-05
270,000100001110,9.8643369683e-05,0.000192,0.00013,0.000158
271,000100001111,7.0958466435e-05,0.000164,8.2e-05,0.000156
272,000100010000,8.705087047e-06,5.8e-05,4.2e-05,4.6e-05
273,000100010001,5.9110040561e-05,0.000162,6.4e-05,0.000128
274,000100010010,2.2945482545e-05,0.000112,6.2e-05,7.8e-05
275,000100010011,2.44625272e-05,9.4e-05,4e-05,9.2e-05
276,000100010100,2.6430786759e-05,7.8e-05,3.2e-05,7.4e-05
277,000100010101,1.772393427e-06,2.2e-05,1e-05,3.4e-05
278,000100010110,1.9375285812e-05,9.6e-05,5.2e-05,5.6e-05
279,000100010111,1.5907216105e-05,7.8e-05,5.4e-05,5.6e-05
280,000100011000,7.641124772e-06,8.4e-05,2.6e-05,6.4e-05
281,000100011001,2.923399857e-06,4.2e-05,4.2e-05,5.8e-05
282,000100011010,1.0316017021e-05,6e-05,1.8e-05,3.8e-05
283,000100011011,2.4178896441e-05,8.4e-05,4.2e-05,8.2e-05
284,000100011100,2.4062567522e-05,5.4e-05,2.8e-05,5e-05
285,000100011101,8.595920835e-06,4.6e-05,3.8e-05,7e-05
286,000100011110,8.0710939955e-05,0.000154,0.000118,0.00011
287,000100011111,9.0724237131e-05,0.000118,0.000102,0.000138
288,000100100000,1.0997886812e-05,6.8e-05,3.8e-05,6.6e-05
289,000100100001,0.000237273541322,0.000284,0.000234,0.000262
290,000100100010,3.8308915798e-05,0.000104,6.6e-05,8.2e-05
291,000100100011,3.9928923973e-05,8.8e-05,5.8e-05,8.8e-05
292,000100100100,4.5216273104e-05,8.6e-05,4.2e-05,8e-05
293,000100100101,3.3479279708e-05,7e-05,6.4e-05,6e-05
294,000100100110,7.521492034e-05,0.000122,7.8e-05,9e-05
295,000100100111,4.1241686749e-05,7.8e-05,8.4e-05,9.8e-05
296,000100101000,4.2039897665e-05,0.000128,8.8e-05,0.0001
297,000100101001,1.3241825533e-05,7.4e-05,3.2e-05,7.2e-05
298,000100101010,3.6271260371e-05,0.000136,6e-05,7.8e-05
299,000100101011,3.3065831377e-05,7.2e-05,3.8e-05,7e-05
300,000100101100,5.3403240727e-05,9e-05,5.4e-05,8.2e-05
301,000100101101,5.5970272427e-05,8.8e-05,5.4e-05,4.8e-05
302,000100101110,0.000173501481184,0.00021,0.000142,0.000164
303,000100101111,0.000131906563731,0.000198,0.000172,0.000148
304,000100110000,4.47412773e-06,5.2e-05,2.6e-05,4.6e-05
305,000100110001,0.000265195652784,0.000264,0.00028,0.000292
306,000100110010,0.000106202632977,0.000138,0.000106,0.000108
307,000100110011,3.8594179527e-05,9e-05,8.8e-05,0.000124
308,000100110100,4.5581043752e-05,0.000106,6.2e-05,6.2e-05
309,000100110101,4.2763290838e-05,6.4e-05,6.6e-05,8e-05
310,000100110110,7.9267544985e-05,0.00011,5.8e-05,0.00012
311,000100110111,4.0649603695e-05,7.6e-05,5.4e-05,7e-05
312,000100111000,0.000117617042342,0.000136,0.000112,0.000124
313,000100111001,1.3856608188e-05,6.4e-05,3.4e-05,6.8e-05
314,000100111010,3.4311163534e-05,0.000108,6.2e-05,9e-05
315,000100111011,2.0104181234e-05,7e-05,6.4e-05,9.6e-05
316,000100111100,7.483771354e-05,9e-05,0.0001,0.000104
317,000100111101,4.6495899985e-05,7e-05,5e-05,8.4e-05
318,000100111110,0.000234213639649,0.000282,0.000258,0.00026
319,000100111111,0.000102678976007,0.000156,0.000132,0.000146
320,000101000000,2.2535028893e-05,8.2e-05,4.8e-05,6e-05
321,000101000001,0.000129871558671,0.000268,0.000174,0.00019
322,000101000010,2.9331419929e-05,0.000108,6e-05,7e-05
323,000101000011,5.6839491e-08,8.6e-05,4.2e-05,6.8e-05
324,000101000100,2.6291475512e-05,6.4e-05,5.6e-05,5.2e-05
325,000101000101,5.0573761319e-05,9e-05,6.8e-05,9e-05
326,000101000110,1.0838490518e-05,0.000122,7.6e-05,7e-05
327,000101000111,3.920558236e-06,7.4e-05,5e-05,8.8e-05
328,000101001000,0.000144657697134,0.000154,0.00013,0.000156
329,000101001001,0.00011064712267,0.000124,0.000106,0.000122
330,000101001010,4.3774418085e-05,7.6e-05,7.2e-05,9.4e-05
331,000101001011,5.8958637273e-05,9.4e-05,9e-05,0.000114
332,000101001100,6.1652604712e-05,0.000122,7.8e-05,0.000146
333,000101001101,7.6674025744e-05,0.000108,9.4e-05,9.6e-05
334,000101001110,1.7419786413e-05,0.000104,7.6e-05,0.000134
335,000101001111,2.6774566455e-05,9.4e-05,6.6e-05,0.000114
336,000101010000,1.823039856e-06,4.2e-05,3e-05,3e-05
337,000101010001,8.3143408301e-05,0.000168,0.000142,0.000144
338,000101010010,1.493103535e-06,6.4e-05,5e-05,5e-05
339,000101010011,3.0382412376e-05,9.2e-05,6.8e-05,8.6e-05
340,000101010100,1.2463881817e-05,6.8e-05,5e-05,7.6e-05
341,000101010101,6.4330855476e-05,9e-05,7.8e-05,9.8e-05
342,000101010110,0.000104719748574,0.000128,0.000122,0.000112
343,000101010111,5.197848269e-06,6.4e-05,6.2e-05,6.6e-05
344,000101011000,3.4177587922e-05,0.000106,6.2e-05,9.4e-05
345,000101011001,1.1098478738e-05,8.2e-05,5.6e-05,0.000102
346,000101011010,4.9528440904e-05,0.000102,6.8e-05,8e-05
347,000101011011,8.098422277e-06,6e-05,7.8e-05,9e-05
348,000101011100,5.4536515233e-05,6.4e-05,4.8e-05,0.000102
349,000101011101,2.3152699125e-05,8.2e-05,6.2e-05,9.4e-05
350,000101011110,0.000167985162281,0.000184,0.000222,0.00018
351,000101011111,4.337223925e-06,5.8e-05,3e-05,9e-05
352,000101100000,5.726211987e-06,6e-05,2.6e-05,4.4e-05
353,000101100001,8.7780381819e-05,0.000192,0.000174,0.00021
354,000101100010,5.7259293318e-05,0.000122,8.2e-05,6.8e-05
355,000101100011,1.4120245027e-05,8.2e-05,4.6e-05,8e-05
356,000101100100,1.5584687294e-05,6.8e-05,5e-05,6.4e-05
357,000101100101,5.0044023968e-05,8.8e-05,9.2e-05,0.000104
358,000101100110,4.8260457698e-05,0.000102,7e-05,5.8e-05
359,000101100111,5.0206694304e-05,9.2e-05,6.2e-05,9e-05
360,000101101000,6.2659194435e-05,0.000186,9.8e-05,0.000122
361,000101101001,2.5486796837e-05,7.4e-05,4e-05,6.6e-05
362,000101101010,1.6242508119e-05,8.2e-05,3.8e-05,5e-05
363,000101101011,6.9767113577e-05,9.4e-05,8.2e-05,0.000108
364,000101101100,0.00015901128403,0.00014,0.000166,0.00016
365,000101101101,3.1623985138e-05,5.4e-05,5.6e-05,7e-05
366,000101101110,7.9414106183e-05,0.000174,0.000148,0.000134
367,000101101111,9.7213064185e-05,0.000184,0.000126,0.00014
368,000101110000,3.2426196576e-05,7.2e-05,6.4e-05,6e-05
369,000101110001,4.9453201585e-05,0.000126,0.000102,0.000132
370,000101110010,5.0332125061e-05,8.4e-05,6.6e-05,9e-05
371,000101110011,4.7307380033e-05,6.4e-05,6.8e-05,7.4e-05
372,000101110100,3.4239428606e-05,7e-05,8e-05,9.6e-05
373,000101110101,2.282552092e-05,6.4e-05,5.2e-05,4.2e-05
374,000101110110,5.575638091e-06,9e-05,5.2e-05,9.2e-05
375,000101110111,0.000108937596852,9.8e-05,0.000116,0.000102
376,000101111000,8.146251995e-05,0.000128,0.000112,0.000126
377,000101111001,0.000200544778371,0.00017,0.000224,0.000174
378,000101111010,8.1332075276e-05,0.00013,0.000124,0.00013
379,000101111011,4.8268572028e-05,8.2e-05,8.8e-05,0.0001
380,000101111100,9.608210773e-05,0.00013,0.000136,0.000142
381,000101111101,0.000113017474361,8.8e-05,0.000132,0.00013
382,000101111110,0.000275182282059,0.000262,0.000278,0.000286
383,000101111111,4.1632429363e-05,0.000124,9.2e-05,0.000174
384,000110000000,1.5081071385e-05,7.2e-05,3.2e-05,6.4e-05
385,000110000001,1.1797576501e-05,0.000234,0.000142,0.000192
386,000110000010,6.2402320937e-05,0.000158,9.8e-05,9.8e-05
387,000110000011,2.3199598602e-05,7.6e-05,3.6e-05,6.8e-05
388,000110000100,2.608510627e-06,7e-05,3.8e-05,5e-05
389,000110000101,1.015151114e-05,9e-05,5.2e-05,9.4e-05
390,000110000110,2.4285224402e-05,0.000132,7.2e-05,8.2e-05
391,000110000111,2.705615626e-05,9.6e-05,6.6e-05,8.2e-05
392,000110001000,9.213791533e-06,0.000164,7.4e-05,0.000116
393,000110001001,7.605291249e-06,6e-05,2.8e-05,6.8e-05
394,000110001010,2.721307129e-05,8.6e-05,4.2e-05,9.8e-05
395,000110001011,1.6773972655e-05,0.000136,6.6e-05,0.000118
396,000110001100,4.0782009175e-05,0.000116,7.4e-05,0.0001
397,000110001101,3.50959543e-07,5.2e-05,2.4e-05,5.4e-05
398,000110001110,8.047266092e-06,0.000168,8.4e-05,0.000154
399,000110001111,1.0011576993e-05,0.000172,7.6e-05,0.000172
400,000110010000,2.6014534578e-05,6.6e-05,4.8e-05,5e-05
401,000110010001,6.2587911657e-05,0.000154,9.4e-05,0.000136
402,000110010010,3.4352464912e-05,8.4e-05,7e-05,8.4e-05
403,000110010011,0.000115603066424,0.000108,0.000102,0.000108
404,000110010100,7.4597452152e-05,9.2e-05,8.4e-05,9.8e-05
405,000110010101,2.0040195904e-05,5.2e-05,4.6e-05,3.6e-05
406,000110010110,3.5779511776e-05,0.000114,8.4e-05,0.00013
407,000110010111,0.000117071460246,0.000136,0.00012,0.00011
408,000110011000,2.8956746895e-05,0.000102,8.2e-05,8e-05
409,000110011001,1.161598059e-05,8.2e-05,6e-05,5.6e-05
410,000110011010,2.381354594e-06,7.6e-05,4.6e-05,6.4e-05
411,000110011011,4.5999532691e-05,0.000102,9.6e-05,9.6e-05
412,000110011100,1.219135849e-05,5.2e-05,3.8e-05,6.4e-05
413,000110011101,1.393363136e-05,3.4e-05,3.8e-05,4.8e-05
414,000110011110,6.4474225207e-05,0.000134,9.2e-05,0.00013
415,000110011111,9.9209063282e-05,0.000142,0.000116,0.00013
416,000110100000,5.2059736992e-05,9.8e-05,6.8e-05,7.8e-05
417,000110100001,0.000294579506527,0.000314,0.0003,0.000328
418,000110100010,0.000159948030923,0.000168,0.000152,0.000158
419,000110100011,3.9749208354e-05,0.000112,8.2e-05,9.6e-05
420,000110100100,3.8327795308e-05,6.6e-05,5.4e-05,6e-05
421,000110100101,1.875259617e-06,4.2e-05,3.2e-05,5.4e-05
422,000110100110,1.5253830431e-05,7.8e-05,7.6e-05,9.4e-05
423,000110100111,4.4835745873e-05,6.4e-05,7.2e-05,8.2e-05
