,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
2660,101001100100,0.000127039480277,0.000146,0.000124,0.000152
2661,101001100101,0.000482507836075,0.00047,0.000402,0.000442
2662,101001100110,0.000202146625948,0.000208,0.000184,0.00018
2663,101001100111,8.004707638e-05,0.000152,8.2e-05,0.000118
2664,101001101000,1.710392655e-05,0.0001,6.6e-05,0.0001
2665,101001101001,0.000202687601687,0.000454,0.000272,0.00033
2666,101001101010,4.9449098846e-05,0.000104,8.2e-05,9.8e-05
2667,101001101011,5.7952008713e-05,0.000114,0.0001,0.00012
2668,101001101100,2.02352798e-07,4.8e-05,4.2e-05,4.4e-05
2669,101001101101,4.7048581742e-05,0.000212,0.000108,0.000152
2670,101001101110,4.6437440643e-05,9.6e-05,6.2e-05,7.4e-05
2671,101001101111,3.0073464648e-05,7.2e-05,3.8e-05,8.2e-05
2672,101001110000,9.4835451389e-05,0.000136,0.00012,0.000174
2673,101001110001,0.000154204006948,0.00022,0.000224,0.00025
2674,101001110010,0.000736613845688,0.000458,0.000616,0.000476
2675,101001110011,0.000584542542747,0.000446,0.000452,0.000454
2676,101001110100,0.000319162811162,0.000298,0.000302,0.000274
2677,101001110101,0.000465861696669,0.000438,0.000434,0.000462
2678,101001110110,0.000386298157826,0.000296,0.000378,0.000336
2679,101001110111,0.000292156505405,0.000236,0.00026,0.000298
2680,101001111000,0.000357326633851,0.000278,0.000254,0.000346
2681,101001111001,0.001948486789235,0.000986,0.001324,0.00124
2682,101001111010,0.000416496773724,0.000316,0.000342,0.00033
2683,101001111011,0.000230301492043,0.000186,0.000192,0.000224
2684,101001111100,0.000231830793898,0.00022,0.000196,0.000236
2685,101001111101,0.0009455790933,0.000594,0.000742,0.00079
2686,101001111110,0.000227655866874,0.000168,0.000244,0.000232
2687,101001111111,0.000119846935223,0.000112,0.000222,0.00023
2688,101010000000,5.9520982882e-05,0.000132,0.000116,0.000108
2689,101010000001,0.00044827937261,0.00046,0.000402,0.000436
2690,101010000010,0.000320463143416,0.000346,0.00032,0.000344
2691,101010000011,0.000545485132702,0.000424,0.000456,0.000404
2692,101010000100,5.5375155694e-05,0.00014,0.000112,8.8e-05
2693,101010000101,2.9696399894e-05,0.000152,7.8e-05,0.000146
2694,101010000110,0.000139990930251,0.000186,0.00015,0.000196
2695,101010000111,2.572113522e-06,8e-05,4.4e-05,8.8e-05
2696,101010001000,4.704692352e-05,0.000128,8.4e-05,9e-05
2697,101010001001,3.0836937332e-05,0.000182,0.000116,0.00018
2698,101010001010,1.9247828741e-05,9.8e-05,3e-05,8.8e-05
2699,101010001011,2.6061182424e-05,5.4e-05,4.6e-05,9.4e-05
2700,101010001100,9.4714358171e-05,0.00014,9.6e-05,0.000134
2701,101010001101,0.000147759367971,0.000316,0.00021,0.000298
2702,101010001110,0.000597465931479,0.000436,0.000496,0.000456
2703,101010001111,5.5473520232e-05,0.000114,8e-05,0.000106
2704,101010010000,2.1911674343e-05,7.6e-05,5e-05,7.4e-05
2705,101010010001,2.7959243577e-05,0.000156,9.6e-05,0.000136
2706,101010010010,0.000156151727117,0.000222,0.000206,0.000184
2707,101010010011,0.000176840399394,0.000216,0.000194,0.000198
2708,101010010100,9.417828705e-06,6e-05,3.6e-05,7e-05
2709,101010010101,0.000107784561463,0.000184,0.000142,0.000152
2710,101010010110,6.0576924954e-05,0.000126,6e-05,9.8e-05
2711,101010010111,1.4106665242e-05,6.6e-05,2.6e-05,6.2e-05
2712,101010011000,4.83467386e-06,6.8e-05,4.4e-05,5.2e-05
2713,101010011001,3.594762677e-05,0.000128,0.00012,0.000138
2714,101010011010,4.7334192624e-05,6.8e-05,9.6e-05,7.6e-05
2715,101010011011,2.18366167e-07,4.2e-05,2.8e-05,5.6e-05
2716,101010011100,6.8904522901e-05,0.000126,0.000104,0.000152
2717,101010011101,0.000979377694156,0.000678,0.000772,0.000692
2718,101010011110,8.99629089e-06,0.0001,7.8e-05,0.000124
2719,101010011111,0.000294748566111,0.000218,0.00026,0.000252
2720,101010100000,1.0327836198e-05,9.2e-05,4.2e-05,8.8e-05
2721,101010100001,0.000200660115562,0.000308,0.000242,0.000302
2722,101010100010,0.000431306249231,0.000324,0.000278,0.000254
2723,101010100011,0.000185502358993,0.000214,0.000176,0.000186
2724,101010100100,0.000269888078718,0.000242,0.000184,0.00024
2725,101010100101,0.000280559776695,0.000342,0.00031,0.000278
2726,101010100110,1.5793799382e-05,0.00013,6.6e-05,0.000122
2727,101010100111,2.7688595626e-05,0.0001,7.8e-05,8.4e-05
2728,101010101000,3.3906899246e-05,0.00014,9e-05,0.000104
2729,101010101001,0.000445936944096,0.000436,0.000368,0.000386
2730,101010101010,3.3907025329e-05,9.8e-05,9e-05,7.4e-05
2731,101010101011,0.00014078157878,0.00013,0.000182,0.000168
2732,101010101100,5.9701776612e-05,0.000132,5.4e-05,0.000114
2733,101010101101,0.000473668830741,0.000468,0.000388,0.000322
