,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
286,000100011110,0.000106877297502,0.00011,0.000122,0.000148
287,000100011111,0.000370316494411,0.00028,0.000302,0.000296
288,000100100000,2.9385405793e-05,0.0002,7.2e-05,0.000148
289,000100100001,0.00023789163782,0.000328,0.000278,0.000232
290,000100100010,0.000276021097274,0.000276,0.000268,0.000278
291,000100100011,1.75002825e-05,0.000214,0.000108,0.000144
292,000100100100,0.001821018329647,0.00128,0.001504,0.001158
293,000100100101,0.000282336241142,0.000272,0.00031,0.000332
294,000100100110,9.5552923788e-05,0.000194,0.000106,0.000254
295,000100100111,0.00064040476152,0.000544,0.000606,0.000512
296,000100101000,7.2258853793e-05,0.000204,0.00018,0.000188
297,000100101001,4.0838125248e-05,0.00014,8.6e-05,0.00012
298,000100101010,8.651053042e-05,0.000178,0.000122,0.000128
299,000100101011,0.000439561000791,0.000466,0.000498,0.000448
300,000100101100,0.000165286713546,0.000308,0.000216,0.000282
301,000100101101,7.1780508843e-05,0.000174,0.000156,0.000198
302,000100101110,0.000163826619072,0.000194,0.000216,0.00018
303,000100101111,0.000108420952699,0.000156,0.000122,0.000182
304,000100110000,0.00018162527953,0.000172,0.000196,0.000158
305,000100110001,7.0394047974e-05,9.6e-05,9.4e-05,0.000102
306,000100110010,1.38234491e-06,6.4e-05,5.2e-05,7.4e-05
307,000100110011,0.000356235131054,0.000272,0.000288,0.00025
308,000100110100,2.456184452e-05,0.00018,0.000108,0.00019
309,000100110101,0.000118771212994,0.000152,0.000136,0.000128
310,000100110110,6.8425752436e-05,8.4e-05,9.6e-05,9.6e-05
311,000100110111,7.69822108e-06,8.2e-05,4e-05,7.2e-05
312,000100111000,1.1139071364e-05,0.000124,4.8e-05,9e-05
313,000100111001,0.000114259021318,0.00015,0.000102,0.000156
314,000100111010,8.3075471643e-05,0.000114,0.000112,9.8e-05
315,000100111011,0.000301546792648,0.000262,0.000286,0.000302
316,000100111100,0.001050696418653,0.000644,0.00074,0.000652
317,000100111101,1.300500382e-06,7.8e-05,4.6e-05,0.000112
318,000100111110,0.000147347159323,0.000124,0.000142,0.000184
319,000100111111,0.000240539134453,0.00018,0.000218,0.00019
320,000101000000,0.000158394399184,0.000204,0.000156,0.000176
321,000101000001,0.000148197199809,0.000204,0.000182,0.000166
322,000101000010,2.4353209286e-05,7.4e-05,5.2e-05,6.6e-05
323,000101000011,0.000212430266949,0.000266,0.000264,0.00021
324,000101000100,2.453246999e-05,0.00029,0.0002,0.000258
325,000101000101,4.05523857e-07,7e-05,4e-05,7e-05
326,000101000110,6.6540105305e-05,9.4e-05,7.4e-05,8.6e-05
327,000101000111,9.8238097049e-05,0.000164,0.000148,0.000142
328,000101001000,0.000109697396597,0.000208,0.000118,0.000158
329,000101001001,0.000101119186505,0.000102,0.000112,9.8e-05
330,000101001010,8.6615062942e-05,0.000112,9.6e-05,0.0001
331,000101001011,0.000176441983514,0.00024,0.000196,0.000212
332,000101001100,0.000702154889242,0.000532,0.000554,0.000456
333,000101001101,7.3297336415e-05,0.000106,0.000108,0.000144
334,000101001110,5.1156014662e-05,7.6e-05,9.8e-05,7.4e-05
335,000101001111,0.000167549407946,0.000132,0.000166,0.000166
336,000101010000,0.000125724608871,0.000144,0.000158,0.000168
337,000101010001,2.220298674e-06,8.2e-05,3e-05,6.4e-05
338,000101010010,1.0418556883e-05,9.8e-05,5.4e-05,6.8e-05
339,000101010011,0.000355019254238,0.000318,0.000332,0.000282
340,000101010100,7.0480071882e-05,0.000162,0.00016,0.000214
341,000101010101,0.000144285817256,0.000114,0.00013,0.000132
342,000101010110,7.7177487612e-05,0.000136,0.000104,0.00012
343,000101010111,3.5167495232e-05,7.6e-05,7.4e-05,9.6e-05
344,000101011000,6.9074919757e-05,0.000138,0.000104,0.000128
345,000101011001,0.00041425551349,0.000266,0.000354,0.000264
346,000101011010,8.7213771316e-05,8.4e-05,9.8e-05,9.8e-05
347,000101011011,0.000309968265653,0.000234,0.000278,0.00026
348,000101011100,0.000320817585193,0.000388,0.000376,0.000408
349,000101011101,6.0724468496e-05,7.8e-05,9.6e-05,0.000116
350,000101011110,4.630096831e-05,7.6e-05,5.4e-05,0.000106
351,000101011111,0.000275860188724,0.000178,0.00022,0.000194
352,000101100000,3.2750035827e-05,7.8e-05,5.8e-05,9.6e-05
353,000101100001,7.56539639e-07,0.000138,8e-05,0.000108
354,000101100010,1.0431600964e-05,0.00011,8.6e-05,0.000124
355,000101100011,1.8269657459e-05,0.000102,5.4e-05,0.000108
356,000101100100,0.000220547841234,0.000472,0.000432,0.000464
357,000101100101,1.8100505155e-05,0.000118,9e-05,0.000128
358,000101100110,8.111082825e-06,8e-05,5.2e-05,8.2e-05
359,000101100111,4.1513566816e-05,0.00016,0.00016,0.000222
360,000101101000,4.452002823e-06,0.000136,6e-05,8.6e-05
361,000101101001,5.7062977004e-05,0.000118,9e-05,0.000124
362,000101101010,5.079401903e-06,7.4e-05,4.4e-05,7e-05
363,000101101011,4.7785766636e-05,0.000206,0.000204,0.000234
364,000101101100,7.8095627767e-05,0.000184,6.6e-05,0.000166
365,000101101101,1.8286170768e-05,0.00016,0.000134,0.000126
366,000101101110,5.695265627e-06,4.4e-05,4.2e-05,6e-05
367,000101101111,5.0614809037e-05,7.6e-05,7e-05,0.0001
368,000101110000,9.7850728668e-05,0.000124,0.000152,0.000138
369,000101110001,5.7899094257e-05,7.6e-05,6.6e-05,0.00011
370,000101110010,1.2888400865e-05,6.2e-05,4.6e-05,8.2e-05
371,000101110011,8.689156515e-05,0.0002,0.000168,0.00019
372,000101110100,6.894396543e-06,0.000156,0.000108,0.00013
373,000101110101,1.0014864936e-05,8e-05,8e-05,0.000134
374,000101110110,5.6604982768e-05,6.2e-05,6.4e-05,7.4e-05
375,000101110111,2.697377893e-06,6.4e-05,4.2e-05,6.6e-05
376,000101111000,3.8583793835e-05,0.00012,8.6e-05,9.4e-05
377,000101111001,7.786668034e-05,0.00013,0.00012,0.000174
378,000101111010,4.5116896959e-05,9.6e-05,9.6e-05,0.000104
379,000101111011,0.000113116905119,0.000166,0.000132,0.000154
380,000101111100,0.001227647868505,0.000676,0.000974,0.000764
381,000101111101,4.732703707e-06,6.2e-05,5.8e-05,0.000148
382,000101111110,6.5791685307e-05,0.000114,0.000104,0.000172
383,000101111111,0.000206671152088,0.00019,0.000326,0.000228
384,000110000000,0.000429413533739,0.000386,0.000354,0.000334
385,000110000001,0.000304711447208,0.000302,0.000288,0.000258
386,000110000010,5.043952475e-05,0.000146,9.6e-05,0.000142
387,000110000011,0.00057388266767,0.000416,0.000428,0.000338
388,000110000100,0.001122603117578,0.00085,0.000842,0.0007
389,000110000101,7.6081241897e-05,0.000148,8.8e-05,0.000142
390,000110000110,0.000251157250538,0.000236,0.000182,0.000232
391,000110000111,0.000313215081707,0.000244,0.00026,0.000268
392,000110001000,0.000357725758638,0.000304,0.000296,0.0002
393,000110001001,2.9375222082e-05,0.000114,6.4e-05,9.8e-05
394,000110001010,5.744887627e-06,8.8e-05,2.8e-05,6.6e-05
395,000110001011,0.000234908407545,0.000216,0.000248,0.000238
396,000110001100,3.2245426523e-05,0.000196,0.000158,0.00018
397,000110001101,6.0062022786e-05,0.00015,0.000112,0.000116
398,000110001110,1.7643709108e-05,5.4e-05,6e-05,8.8e-05
399,000110001111,6.6410744109e-05,0.000106,9.8e-05,0.00013
400,000110010000,1.5696929019e-05,0.000198,0.000158,0.000176
401,000110010001,4.1357731342e-05,9.8e-05,7e-05,0.000118
402,000110010010,0.000111773736138,0.000156,0.000118,0.000116
403,000110010011,0.000414257388469,0.00038,0.000382,0.00036
404,000110010100,0.001085349298782,0.000746,0.000736,0.000676
405,000110010101,0.00010156346934,0.000164,0.000148,0.000154
406,000110010110,0.000371573341403,0.000284,0.000332,0.000254
407,000110010111,0.000157276821546,0.000132,0.000172,0.000178
408,000110011000,8.6772912013e-05,0.000144,8.8e-05,0.000158
409,000110011001,0.000119879177737,0.000182,0.000164,0.00016
410,000110011010,9.2545790273e-05,0.0001,0.000106,0.000108
411,000110011011,1.202732457e-05,0.000136,0.0001,0.000168
412,000110011100,7.3502368061e-05,0.000212,0.000178,0.000222
413,000110011101,0.000170769730425,0.00011,0.000166,0.000156
414,000110011110,5.069592901e-06,5.6e-05,3.4e-05,7.4e-05
415,000110011111,0.000150399771998,0.000112,0.000174,0.000162
416,000110100000,2.4672144069e-05,0.000178,0.000104,0.000124
417,000110100001,0.000198241951772,0.000234,0.00024,0.000218
418,000110100010,0.000190771756509,0.000242,0.000166,0.00023
419,000110100011,9.381984045e-05,0.000198,0.000148,0.000184
420,000110100100,0.000707495508709,0.00073,0.00075,0.000726
421,000110100101,0.000143263453599,0.000216,0.000156,0.000202
422,000110100110,8.095473394e-05,0.000172,0.00015,0.000166
423,000110100111,0.00051741167197,0.000448,0.000446,0.000444
424,000110101000,0.000373815136118,0.000294,0.000298,0.000224
425,000110101001,8.0374077888e-05,0.000162,0.000108,0.000162
426,000110101010,5.354145036e-06,0.000106,7.4e-05,0.000106
427,000110101011,0.000682751336182,0.000486,0.000548,0.000456
428,000110101100,9.6610062695e-05,0.00024,0.000126,0.000224
429,000110101101,0.000414504270706,0.000318,0.00029,0.000284
430,000110101110,0.000171657715485,0.000174,0.000172,0.000172
431,000110101111,8.1047693765e-05,0.00014,0.000118,0.000174
432,000110110000,8.4377151146e-05,0.00013,0.000114,0.000138
433,000110110001,0.000127166154475,0.000122,0.000126,0.000124
434,000110110010,5.7893761e-05,8.2e-05,6.6e-05,8.2e-05
435,000110110011,0.00042095993262,0.000324,0.000312,0.000282
