,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
100,000001100100,1.7982475688e-05,0.000404,0.000244,0.000376
101,000001100101,0.001626407206583,0.000868,0.001146,0.000854
102,000001100110,0.001070929845508,0.0008,0.000776,0.000752
103,000001100111,0.00055690999912,0.000394,0.000486,0.000426
104,000001101000,0.00087307452059,0.00084,0.000726,0.000622
105,000001101001,0.00176930989192,0.000942,0.00125,0.000854
106,000001101010,0.000858845480813,0.000612,0.000694,0.000586
107,000001101011,2.0214499099e-05,0.000172,0.000114,0.000186
108,000001101100,0.002156851887768,0.00151,0.001474,0.00125
109,000001101101,0.001074739167909,0.000648,0.000844,0.000638
110,000001101110,0.001059714771322,0.000696,0.0009,0.000664
111,000001101111,0.000629381036249,0.00053,0.000536,0.000474
112,000001110000,0.0002922310558,0.00047,0.00044,0.000522
113,000001110001,2.6876363043e-05,0.000218,0.00018,0.000246
114,000001110010,0.000135713331515,0.000286,0.000242,0.000268
115,000001110011,0.001342510397962,0.00066,0.000832,0.00071
116,000001110100,0.000223037717478,0.000352,0.00032,0.000444
117,000001110101,0.000108812178392,0.00022,0.000188,0.000256
118,000001110110,0.001126871607039,0.000692,0.000852,0.00069
119,000001110111,0.000388634820873,0.000338,0.000406,0.000452
120,000001111000,0.000540384066028,0.00053,0.000474,0.000424
121,000001111001,0.000158138846783,0.000242,0.000222,0.000268
122,000001111010,0.000151057401789,0.000214,0.000224,0.000232
123,000001111011,0.000521538078848,0.0003,0.00044,0.000366
124,000001111100,0.003005616757329,0.001692,0.00198,0.001502
125,000001111101,0.00053870471928,0.000382,0.000506,0.000446
126,000001111110,9.269853566e-06,0.00023,0.000178,0.00031
127,000001111111,0.000379489625298,0.000246,0.00036,0.000322
128,000010000000,0.000119180912525,0.000394,0.000242,0.000246
129,000010000001,0.000257013965751,0.000286,0.00025,0.000204
130,000010000010,0.000140803575352,0.000252,0.000216,0.000176
131,000010000011,0.000733887448181,0.000502,0.00052,0.000396
132,000010000100,0.000316848951112,0.00037,0.000316,0.0003
133,000010000101,7.2583228655e-05,0.000304,0.00019,0.000196
134,000010000110,3.3722167962e-05,0.00017,0.000104,0.000142
135,000010000111,8.6282263223e-05,0.000172,0.000126,0.000168
136,000010001000,5.2495144554e-05,0.000236,9.6e-05,0.000194
137,000010001001,9.7601151844e-05,0.000144,0.000148,0.000124
138,000010001010,0.000154998284467,0.00022,0.000174,0.00014
139,000010001011,9.1546250467e-05,0.000142,0.000124,0.000108
140,000010001100,0.001254632913577,0.000856,0.000878,0.000674
141,000010001101,7.9875357769e-05,0.000192,0.000142,0.000174
142,000010001110,0.000550563577625,0.000448,0.000418,0.000382
143,000010001111,7.9669614253e-05,0.000204,0.00015,0.000174
144,000010010000,0.000314628779907,0.000468,0.000396,0.000372
145,000010010001,5.2982407337e-05,0.000168,0.00012,0.000152
146,000010010010,0.000153429325041,0.000192,0.000148,0.000182
147,000010010011,0.000399226669085,0.000384,0.000358,0.000326
148,000010010100,1.5854367877e-05,0.000172,0.000104,0.000148
149,000010010101,0.000149975206716,0.000192,0.000156,0.00021
150,000010010110,0.0001999199323,0.000216,0.00021,0.000192
151,000010010111,7.6330371285e-05,0.000144,0.0001,0.000146
152,000010011000,7.4559115573e-05,0.000248,0.000118,0.000186
153,000010011001,3.5636838791e-05,0.000102,5.2e-05,9.6e-05
154,000010011010,0.00018771975239,0.000212,0.000166,0.000166
155,000010011011,8.5759452149e-05,0.000146,0.000102,0.000132
156,000010011100,0.000427840000522,0.00057,0.000466,0.000504
157,000010011101,0.00012130568225,0.000198,0.00017,0.000196
158,000010011110,4.4620551275e-05,0.000156,0.000136,0.00018
159,000010011111,2.2490423358e-05,0.00012,6.4e-05,0.00012
160,000010100000,0.000155888967196,0.000304,0.000176,0.0002
161,000010100001,8.9957887428e-05,0.000206,0.000132,0.000162
162,000010100010,4.8729535632e-05,0.00017,0.000102,0.000118
163,000010100011,0.000137437931553,0.000202,0.000156,0.000178
164,000010100100,0.000181692667278,0.000324,0.000208,0.00024
165,000010100101,0.000153492276138,0.000288,0.000178,0.000166
166,000010100110,3.7868900923e-05,0.000156,8.8e-05,0.000122
167,000010100111,0.000104292875941,0.000164,0.000118,0.000154
168,000010101000,0.000122183190275,0.00027,0.000166,0.00017
169,000010101001,5.0057850232e-05,0.000158,8.8e-05,0.00012
170,000010101010,0.000112938719492,0.000182,0.00012,0.000152
171,000010101011,4.3156993877e-05,8.4e-05,7.2e-05,6.8e-05
172,000010101100,9.3556352213e-05,0.000552,0.00027,0.000348
173,000010101101,8.0970805863e-05,0.00019,0.000134,0.000184
174,000010101110,0.000256580358828,0.00027,0.000232,0.000236
175,000010101111,0.000184175099781,0.000184,0.000146,0.00015
176,000010110000,0.000707150014682,0.000682,0.000626,0.000554
177,000010110001,0.000235321183155,0.000294,0.000226,0.00028
178,000010110010,6.214224478e-05,0.000188,0.00015,0.000152
179,000010110011,0.000681817502571,0.000434,0.0005,0.000424
180,000010110100,0.000199871897834,0.00027,0.000248,0.000332
181,000010110101,0.000906517836414,0.000466,0.000624,0.000446
182,000010110110,0.000365193430981,0.00029,0.000404,0.000358
183,000010110111,0.000613290092736,0.00035,0.000434,0.00038
184,000010111000,0.000717497873513,0.000486,0.00053,0.000434
185,000010111001,0.000249131585915,0.000234,0.00022,0.000236
186,000010111010,0.000147044775682,0.000142,0.000158,0.000164
187,000010111011,6.0068905012e-05,9.4e-05,0.000124,0.00014
188,000010111100,0.001851442483575,0.001162,0.001236,0.000974
189,000010111101,0.00060428449051,0.000326,0.00049,0.000426
190,000010111110,0.000173897383837,0.000252,0.000252,0.000232
191,000010111111,0.000164497919998,0.00018,0.00018,0.000174
192,000011000000,0.000329325711991,0.000404,0.000314,0.0003
193,000011000001,5.2421080902e-05,0.000188,0.00011,0.000164
194,000011000010,0.000197697398539,0.000242,0.00018,0.000186
195,000011000011,0.000244652416129,0.000276,0.00024,0.00022
196,000011000100,0.000531087348016,0.000502,0.000438,0.000484
197,000011000101,0.000536354465465,0.000468,0.00037,0.00039
198,000011000110,0.000260959694634,0.00029,0.000238,0.000226
199,000011000111,0.000117007526293,0.000188,0.000172,0.000168
200,000011001000,0.000203159585439,0.000352,0.000262,0.000266
201,000011001001,2.7969830495e-05,0.000164,9.8e-05,0.000148
202,000011001010,9.588761683e-06,0.000154,0.00013,0.000136
203,000011001011,4.1285019726e-05,0.000144,8.8e-05,9.6e-05
204,000011001100,0.000571830451824,0.000784,0.0005,0.000648
205,000011001101,0.000247614744466,0.000284,0.00024,0.00021
206,000011001110,0.000264041467685,0.000314,0.000286,0.000308
207,000011001111,6.25817636e-05,0.000174,0.000166,0.000144
208,000011010000,0.000367347412899,0.00064,0.000424,0.000486
209,000011010001,0.000279484588615,0.00037,0.00033,0.000314
210,000011010010,7.1795301461e-05,0.000222,0.00018,0.0002
211,000011010011,0.000726717910348,0.000526,0.000536,0.000452
212,000011010100,0.000368550372164,0.000466,0.000448,0.000494
213,000011010101,0.000913963078429,0.000652,0.000872,0.000622
214,000011010110,7.9318186331e-05,0.000178,0.000192,0.00023
215,000011010111,2.6791721635e-05,0.000142,0.000114,0.000176
216,000011011000,0.000954007325799,0.000674,0.0007,0.00054
217,000011011001,0.000477011676252,0.000356,0.00042,0.000408
218,000011011010,4.5112516269e-05,0.000176,0.000162,0.000158
219,000011011011,0.000612075109506,0.000436,0.0006,0.000426
220,000011011100,0.003806508007723,0.002038,0.002514,0.001854
221,000011011101,0.000889686928592,0.00054,0.000654,0.000626
222,000011011110,2.5986540981e-05,0.000188,0.00019,0.000244
223,000011011111,0.000324865132263,0.000226,0.000328,0.000266
224,000011100000,0.00051983857543,0.000598,0.000516,0.000568
225,000011100001,0.000223880971614,0.00028,0.000226,0.00023
226,000011100010,0.000139310763974,0.000222,0.000192,0.000238
227,000011100011,0.000408575066067,0.00038,0.000376,0.000412
228,000011100100,9.3598386256e-05,0.00031,0.000194,0.000226
229,000011100101,8.8682411938e-05,0.000204,0.000172,0.00022
230,000011100110,0.00011181520854,0.000166,0.000148,0.00021
231,000011100111,2.7915336416e-05,0.000128,8.6e-05,0.000134
232,000011101000,0.000133290504389,0.000244,0.000158,0.000278
233,000011101001,0.000109958092018,0.000192,0.000156,0.00024
234,000011101010,4.5655494434e-05,0.000168,0.000126,0.00012
235,000011101011,6.9306765746e-05,0.00012,0.00011,9.4e-05
236,000011101100,0.002116827400015,0.001374,0.001518,0.001232
237,000011101101,0.000263331043707,0.000274,0.0003,0.000314
238,000011101110,8.4750763907e-05,0.00024,0.000174,0.000296
239,000011101111,0.000193771203562,0.00018,0.00023,0.00024
240,000011110000,0.000485063084994,0.000444,0.000442,0.000424
241,000011110001,0.000519364002871,0.000368,0.000456,0.000348
242,000011110010,4.5002010746e-05,0.000176,0.000136,0.00016
243,000011110011,0.00047689327348,0.000428,0.000414,0.000438
244,000011110100,0.0003484827634,0.000314,0.000286,0.000332
245,000011110101,0.000309460319027,0.000244,0.000302,0.000258
246,000011110110,6.7221230377e-05,0.000178,0.000128,0.000244
247,000011110111,0.000209743416466,0.000188,0.000174,0.000204
248,000011111000,0.000116967529683,0.000236,0.000172,0.000288
249,000011111001,0.000207620009633,0.000198,0.00016,0.00024
250,000011111010,3.4837862447e-05,9.8e-05,7.8e-05,9.6e-05
251,000011111011,8.2609566772e-05,0.00014,0.000132,0.000144
252,000011111100,0.001394096431111,0.001076,0.001224,0.001114
253,000011111101,0.000263793586392,0.000304,0.00026,0.000324
254,000011111110,0.000417361957707,0.000328,0.000418,0.00032
255,000011111111,0.000203520851825,0.000236,0.000206,0.000242
256,000100000000,0.000369544708169,0.00044,0.000298,0.000286
257,000100000001,5.0193856118e-05,0.000168,0.00013,0.000172
258,000100000010,5.7380125977e-05,0.000158,9.4e-05,0.000114
259,000100000011,0.000368397937673,0.00031,0.000322,0.000282
260,000100000100,0.000127093229172,0.000264,0.00021,0.00029
261,000100000101,0.000129772844713,0.0002,0.000168,0.000182
262,000100000110,0.000118542219693,0.000156,9.8e-05,0.000132
263,000100000111,5.2659413781e-05,0.000102,9.8e-05,0.000146
264,000100001000,2.794436937e-05,0.000142,7.2e-05,0.000128
265,000100001001,0.000140454337768,0.000148,0.00014,0.000144
266,000100001010,3.9765639353e-05,0.000114,8.4e-05,8.4e-05
267,000100001011,5.8280235916e-05,8.6e-05,6.4e-05,8.2e-05
268,000100001100,0.000657509373442,0.00053,0.000554,0.000436
269,000100001101,0.000287074963929,0.000226,0.000206,0.000212
270,000100001110,0.000247710057672,0.000226,0.000276,0.000202
271,000100001111,0.000111807427772,0.000154,0.000128,0.000142
272,000100010000,0.000114535318476,0.000304,0.000178,0.000226
273,000100010001,2.200948967e-06,0.000118,4.8e-05,0.000138
274,000100010010,5.171865629e-06,7.4e-05,5e-05,5.4e-05
275,000100010011,0.000340293594996,0.000236,0.000248,0.000238
276,000100010100,9.9446947798e-05,0.000142,0.00012,0.000172
277,000100010101,7.8064955971e-05,0.000104,9e-05,0.000126
278,000100010110,0.000136796751762,0.000148,0.000148,0.000128
279,000100010111,7.5395409132e-05,0.0001,9.2e-05,0.000106
280,000100011000,0.000105345860199,0.000154,0.000118,0.000176
281,000100011001,2.3765486921e-05,5.8e-05,6.6e-05,8e-05
282,000100011010,4.2074296913e-05,9.8e-05,7.8e-05,9.2e-05
283,000100011011,2.4768347039e-05,6.4e-05,5.2e-05,8.4e-05
284,000100011100,0.000367201114128,0.000366,0.000322,0.000326
285,000100011101,0.000113191141484,0.00012,0.000118,0.000144
286,000100011110,6.1408279436e-05,0.000106,0.000126,0.000112
287,000100011111,9.9804828368e-05,9.4e-05,8.2e-05,0.000112
288,000100100000,0.000144778004667,0.000266,0.000148,0.000206
289,000100100001,0.000165532875508,0.000176,0.00013,0.000128
290,000100100010,7.9706448614e-05,0.000166,0.000126,0.000114
291,000100100011,0.000219374058328,0.000192,0.000206,0.000206
292,000100100100,0.000239115279264,0.000328,0.000234,0.000268
293,000100100101,6.5980175283e-05,0.000164,0.0001,0.000116
294,000100100110,8.5414912014e-05,0.000122,0.0001,0.000106
295,000100100111,1.3537711495e-05,9.2e-05,6.2e-05,6.8e-05
296,000100101000,8.7363526144e-05,0.000138,0.00011,0.00018
297,000100101001,3.29305727e-06,9e-05,5.2e-05,7.4e-05
298,000100101010,4.9049236722e-05,0.00012,7.4e-05,8e-05
299,000100101011,5.708543207e-05,5.8e-05,5.6e-05,9e-05
300,000100101100,0.000641868130257,0.000534,0.000532,0.000496
301,000100101101,9.9962074261e-05,0.000186,0.000132,0.000156
302,000100101110,0.000148251543439,0.000148,0.000148,0.000178
303,000100101111,3.2090656365e-05,0.000106,7e-05,8.2e-05
304,000100110000,0.000418566190275,0.000396,0.000366,0.000324
305,000100110001,9.902378716e-05,0.000148,8.8e-05,0.000128
306,000100110010,2.3110968872e-05,0.000102,6.2e-05,0.000104
307,000100110011,0.000103247025555,0.000168,0.000138,0.000158
308,000100110100,8.6253798351e-05,0.000174,0.000146,0.000182
309,000100110101,0.000378435272622,0.000254,0.000312,0.000256
310,000100110110,1.1946150738e-05,0.00015,6.6e-05,0.00013
311,000100110111,2.480923817e-05,6.8e-05,5.6e-05,0.000116
312,000100111000,0.000190742578919,0.00019,0.000208,0.000202
313,000100111001,0.000101155781359,0.000148,0.000124,0.000132
314,000100111010,4.945152428e-06,7.4e-05,6.8e-05,6.6e-05
315,000100111011,5.5660896824e-05,9.6e-05,8.8e-05,9.4e-05
316,000100111100,0.000652997042362,0.000476,0.000494,0.000438
317,000100111101,0.000265834897588,0.00021,0.000258,0.000256
318,000100111110,5.381143798e-05,0.000134,9.8e-05,0.000152
319,000100111111,6.784535555e-05,7.2e-05,8e-05,0.000104
320,000101000000,0.000108536447597,0.00021,0.000112,0.000134
321,000101000001,7.0598397729e-05,9.2e-05,9.2e-05,0.00012
322,000101000010,0.000119372673941,0.00016,9.8e-05,0.000128
323,000101000011,2.4771394888e-05,0.000116,4.8e-05,0.000108
324,000101000100,2.2585064824e-05,0.00016,9.6e-05,0.00012
325,000101000101,9.433871703e-06,0.000124,7e-05,0.0001
326,000101000110,0.000188532989291,0.000148,0.000146,0.000172
327,000101000111,4.6340800958e-05,7.6e-05,8.6e-05,5.8e-05
328,000101001000,3.0303079155e-05,0.000116,7e-05,0.00014
329,000101001001,8.3925908181e-05,0.000112,7.6e-05,9.2e-05
330,000101001010,3.8416993523e-05,0.000116,6e-05,9e-05
331,000101001011,8.49976962e-06,5.8e-05,2.8e-05,4.6e-05
332,000101001100,0.000300081929526,0.00038,0.000262,0.000352
333,000101001101,9.4012082689e-05,0.000124,8.8e-05,0.000124
334,000101001110,0.0001160380882,0.00018,0.000184,0.00019
335,000101001111,0.000117879995013,0.000114,9.4e-05,0.00012
336,000101010000,0.000127747500346,0.000314,0.000306,0.000324
337,000101010001,6.2652835331e-05,0.000148,7.8e-05,0.000152
338,000101010010,4.1270103104e-05,8.6e-05,8.6e-05,0.000136
339,000101010011,2.9259830372e-05,0.000122,5.4e-05,9.6e-05
340,000101010100,6.660886444e-05,0.000128,0.0001,0.0001
341,000101010101,0.000123878777042,0.000176,0.00017,0.000182
342,000101010110,6.037774375e-06,7.4e-05,4.6e-05,0.000124
343,000101010111,5.6772542466e-05,6.6e-05,7.8e-05,0.0001
344,000101011000,3.4340879217e-05,0.000162,0.000106,0.000162
345,000101011001,6.44649818e-06,8.8e-05,6.8e-05,7.6e-05
346,000101011010,3.9388542204e-05,8e-05,7.2e-05,0.000104
347,000101011011,9.7543019372e-05,0.000106,0.000128,0.00014
348,000101011100,0.000225373149031,0.000358,0.00036,0.000412
349,000101011101,8.56827124e-07,0.000104,8.8e-05,0.000122
350,000101011110,0.00011418447033,0.00011,0.000104,0.000142
351,000101011111,2.748819759e-06,5.4e-05,4.4e-05,8.6e-05
352,000101100000,0.000193910056561,0.000328,0.00022,0.000306
353,000101100001,3.7358274987e-05,0.000128,5.2e-05,0.000122
354,000101100010,1.0411565003e-05,0.000112,5.2e-05,9.4e-05
355,000101100011,2.2832909515e-05,9.6e-05,8.4e-05,0.00015
356,000101100100,3.449269452e-06,0.0001,8.2e-05,0.000132
357,000101100101,3.5162138411e-05,0.00015,7.6e-05,0.000154
358,000101100110,5.3111781969e-05,0.000124,0.000112,9.2e-05
359,000101100111,1.9759883977e-05,6.6e-05,5.2e-05,8.8e-05
360,000101101000,5.8046884371e-05,0.000164,8e-05,0.000138
361,000101101001,8.1730704469e-05,0.000132,0.00014,0.00014
362,000101101010,5.5863531894e-05,6.4e-05,6.6e-05,0.000112
363,000101101011,1.392598699e-06,2.8e-05,1.6e-05,6.6e-05
364,000101101100,0.00033512006847,0.000418,0.000374,0.000376
365,000101101101,4.13606037e-06,0.000108,8e-05,0.000128
366,000101101110,3.693849925e-05,0.000128,9.4e-05,0.000156
367,000101101111,3.5842627778e-05,7.6e-05,7.2e-05,9.4e-05
368,000101110000,4.269718383e-05,0.000142,0.000108,0.000146
369,000101110001,2.987275686e-06,9.6e-05,4.4e-05,0.000106
370,000101110010,0.00011089736285,9.2e-05,8.6e-05,9.6e-05
371,000101110011,0.000108834753008,0.0002,0.000148,0.000214
372,000101110100,2.2312379614e-05,0.0001,6.8e-05,0.00015
373,000101110101,2.5107118147e-05,8.4e-05,6.8e-05,7.4e-05
374,000101110110,0.000169338797342,0.000184,0.000188,0.000166
375,000101110111,8.4948874155e-05,9.8e-05,8.2e-05,0.000124
376,000101111000,2.5933968343e-05,0.000128,7.8e-05,0.000106
377,000101111001,5.990019834e-06,8.4e-05,2.6e-05,9.6e-05
378,000101111010,1.7914781509e-05,5.2e-05,4.6e-05,7.6e-05
379,000101111011,5.1205450331e-05,7.8e-05,7.4e-05,0.00012
380,000101111100,0.000208532760523,0.000362,0.000362,0.000424
381,000101111101,1.3610711492e-05,9.8e-05,5.4e-05,0.000122
382,000101111110,9.8190381341e-05,0.000112,0.000118,0.000182
383,000101111111,4.002405704e-06,5e-05,5.8e-05,8.4e-05
384,000110000000,0.000568923603982,0.000428,0.000396,0.000346
385,000110000001,2.5750162583e-05,0.000134,5.8e-05,0.000122
386,000110000010,7.0244136442e-05,0.000174,0.000112,0.000134
387,000110000011,0.000137679085766,0.00023,0.000164,0.000216
388,000110000100,2.7033489413e-05,0.000258,0.00011,0.000196
389,000110000101,0.000460643838391,0.000316,0.000318,0.000332
390,000110000110,0.000132115010269,0.00017,0.000116,0.00016
391,000110000111,0.000201437484425,0.000158,0.000134,0.000176
392,000110001000,2.3059190783e-05,0.000188,9.2e-05,0.000142
393,000110001001,0.000128735691694,0.000166,0.000122,0.000114
394,000110001010,8.0909050724e-05,9.6e-05,9.4e-05,9.4e-05
395,000110001011,3.41433611e-07,3.6e-05,2.8e-05,6.4e-05
396,000110001100,0.000251572997142,0.000434,0.000308,0.00036
397,000110001101,0.00017197078099,0.000154,0.00014,0.000198
398,000110001110,0.000336305380391,0.000268,0.000232,0.000264
399,000110001111,0.000123031502469,0.00013,0.000128,0.000112
400,000110010000,0.000512068767272,0.000426,0.000422,0.00034
401,000110010001,0.000197819060009,0.000178,0.000186,0.000168
402,000110010010,4.7142485019e-05,0.000126,7.6e-05,0.00014
403,000110010011,0.000455868657379,0.000304,0.00029,0.00027
404,000110010100,4.231092714e-06,0.000132,0.000114,0.000154
405,000110010101,0.000190233745755,0.000188,0.00018,0.00016
406,000110010110,0.000197734091119,0.000184,0.000168,0.00018
407,000110010111,0.000179725637222,0.000118,0.000122,0.000146
408,000110011000,0.000282112422212,0.000214,0.000266,0.000208
409,000110011001,9.687535349e-06,8e-05,6.4e-05,7.2e-05
410,000110011010,0.000121089203186,0.00012,0.000118,0.000116
411,000110011011,1.2349069291e-05,7.8e-05,3.2e-05,6.2e-05
412,000110011100,0.000610334527929,0.000484,0.000394,0.000434
413,000110011101,0.000129153390636,0.000148,0.000136,0.000174
414,000110011110,8.949345427e-05,0.000152,0.000146,0.000178
415,000110011111,7.9358225727e-05,0.00011,8.8e-05,9.8e-05
416,000110100000,4.5142646663e-05,0.00024,0.000118,0.000182
417,000110100001,0.00028124633537,0.000204,0.000206,0.000196
418,000110100010,0.000170155248302,0.000176,0.000172,0.00019
419,000110100011,0.000138054214416,0.000168,0.000134,0.000156
420,000110100100,0.000281618201405,0.000334,0.000262,0.000328
421,000110100101,0.000197892316482,0.000236,0.000198,0.000208
422,000110100110,0.000144181048841,0.000148,0.000164,0.000166
423,000110100111,0.000155447973928,0.000124,0.000142,0.000138
424,000110101000,0.000261675782966,0.000224,0.0002,0.00022
425,000110101001,6.577957455e-05,7.4e-05,8e-05,9.6e-05
426,000110101010,0.00014598115259,0.000166,0.00015,0.00015
427,000110101011,1.13705174e-06,7.2e-05,4.6e-05,5.2e-05
428,000110101100,0.000917241171558,0.00062,0.000578,0.000562
429,000110101101,0.000155434906982,0.000148,0.000126,0.000158
430,000110101110,0.000165027076012,0.000154,0.000174,0.000234
431,000110101111,8.1878738489e-05,0.000114,0.000136,0.000184
432,000110110000,0.000194436547175,0.000232,0.000258,0.000286
433,000110110001,9.8133561407e-05,0.000112,0.000136,0.000142
434,000110110010,4.6370431239e-05,8.8e-05,7.2e-05,9.2e-05
435,000110110011,3.1434786222e-05,0.000102,9.2e-05,0.000132
436,000110110100,0.000227134390006,0.000226,0.00021,0.000232
437,000110110101,6.2893253255e-05,0.000128,7.2e-05,0.00018
438,000110110110,7.8522421626e-05,0.000164,0.000158,0.000184
439,000110110111,3.8273496764e-05,9e-05,8e-05,0.000112
