,bitstring,ideal_prob,noisy_prob
0,000011100101,1.1543977804e-05,0.00033
0,000011100110,6.9284903494e-05,0.000258
0,000011100111,0.000686991894581,0.000542
0,000011101000,0.000952025157874,0.000614
0,000011101001,0.000872180334153,0.00068
0,000011101010,0.000193271858628,0.000254
0,000011101011,0.000207271823616,0.000444
0,000011101100,0.000245977172956,0.000176
0,000011101101,0.000899287591808,0.000516
0,000011101110,0.000708252871583,0.000466
0,000011101111,0.000506035819661,0.00045
0,000011110000,0.000357803898083,0.00025
0,000011110001,0.00034441365825,0.000448
0,000011110010,3.5747190842e-05,0.00011
0,000011110011,4.3557437863e-05,0.000296
0,000011110100,0.000289124857003,0.000196
0,000011110101,0.001786940743792,0.000846
0,000011110110,0.00129421571592,0.000642
0,000011110111,0.00058360700855,0.000466
0,000011111000,0.000189371935138,0.000228
0,000011111001,0.000131982269547,0.000256
0,000011111010,0.000108798183733,0.00015
0,000011111011,0.000782448347909,0.00048
0,000011111100,4.1298979266e-05,0.0001
0,000011111101,8.1030455027e-05,0.000216
0,000011111110,0.000303050584818,0.000194
0,000011111111,0.000459503564741,0.000392
0,000100000000,0.000230141205302,0.000216
0,000100000001,3.5569225271e-05,0.000316
0,000100000010,0.000248508072371,0.000274
0,000100000011,0.000274899737429,0.000486
0,000100000100,5.7525449949e-05,0.000106
0,000100000101,0.000444983211398,0.000448
0,000100000110,0.000260412938978,0.00034
0,000100000111,0.000238064059609,0.000386
0,000100001000,1.1067612934e-05,0.000272
0,000100001001,0.000328181098274,0.000558
0,000100001010,1.8036941987e-05,0.000106
0,000100001011,2.0317302399e-05,0.000278
0,000100001100,0.000113900942221,0.000116
0,000100001101,3.5214304684e-05,0.000302
0,000100001110,5.1682425651e-05,0.00026
0,000100001111,0.000634554181994,0.000494
0,000100010000,1.3071651269e-05,0.000174
0,000100010001,0.000744501056843,0.0006
0,000100010010,9.4255557779e-05,0.000182
0,000100010011,0.001413223282902,0.000858
0,000100010100,3.0119312028e-05,8.4e-05
0,000100010101,2.689721073e-06,0.000284
0,000100010110,7.3969994048e-05,0.00026
0,000100010111,0.000428340753609,0.000424
0,000100011000,7.5968649963e-05,0.000148
0,000100011001,0.001078455331737,0.000782
0,000100011010,1.5291323831e-05,7.8e-05
0,000100011011,0.000425646368638,0.000356
0,000100011100,5.2435364065e-05,0.000128
0,000100011101,0.000262722393263,0.000432
0,000100011110,5.1233144322e-05,0.000158
0,000100011111,0.000309149516502,0.000574
0,000100100000,7.5732488731e-05,0.000174
0,000100100001,1.0845248138e-05,0.000334
0,000100100010,0.000124806511273,0.000158
0,000100100011,3.6244780446e-05,0.000296
0,000100100100,8.867904179e-06,7.2e-05
0,000100100101,2.0912499906e-05,0.00024
0,000100100110,4.3343805545e-05,0.000202
0,000100100111,0.000653046743729,0.000474
0,000100101000,0.000132955995547,0.000302
0,000100101001,0.000217351742814,0.00043
0,000100101010,2.8516569243e-05,0.000174
0,000100101011,2.94777157e-05,0.000342
0,000100101100,6.6197802914e-05,0.000122
0,000100101101,0.000590936947945,0.000456
0,000100101110,0.000324956784801,0.000348
0,000100101111,1.8312203649e-05,0.000288
0,000100110000,3.9121393751e-05,0.00015
0,000100110001,0.000460437338465,0.000432
0,000100110010,1.0434936024e-05,9e-05
0,000100110011,0.000431234027777,0.00037
0,000100110100,8.8355757448e-05,9.4e-05
0,000100110101,0.00027344003334,0.000358
0,000100110110,3.0000358641e-05,0.000216
0,000100110111,0.000546261348248,0.000508
0,000100111000,9.1850093774e-05,0.000122
0,000100111001,4.0639847592e-05,0.00019
0,000100111010,0.00011463074261,0.000126
0,000100111011,8.7602848433e-05,0.000186
