,bitstring,ideal_prob,fake_guadalupe_prob,depolarization_prob,depolarization_and_readout_prob
150,000010010110,9.2896400363e-05,0.00022,0.000156,0.000168
151,000010010111,4.5359653073e-05,8.6e-05,8.6e-05,9.6e-05
152,000010011000,0.000632539721452,0.000496,0.00052,0.000404
153,000010011001,0.000101889044025,0.0001,0.000124,0.000126
154,000010011010,0.000387319358915,0.000384,0.000334,0.000304
155,000010011011,0.000147578500618,0.000136,0.000152,0.00014
156,000010011100,5.0568651266e-05,0.000154,0.000108,0.000124
157,000010011101,0.000220590321469,0.000154,0.000212,0.000196
158,000010011110,0.000785580847189,0.000474,0.000624,0.000554
159,000010011111,8.540000231e-06,9.4e-05,7.4e-05,0.000112
160,000010100000,0.000178412880915,0.00034,0.000278,0.000282
161,000010100001,5.489432037e-06,9.4e-05,5e-05,9.8e-05
162,000010100010,3.1147898643e-05,0.000114,0.000102,0.000162
163,000010100011,2.081485196e-06,0.0001,4.6e-05,8.8e-05
164,000010100100,5.9001652744e-05,0.000118,9.8e-05,0.00011
165,000010100101,7.317031728e-05,0.000146,0.000104,0.000132
166,000010100110,0.000357750557445,0.00031,0.000356,0.000254
167,000010100111,5.1077772934e-05,9e-05,7.8e-05,9.2e-05
168,000010101000,0.00116672111592,0.001022,0.000978,0.000782
169,000010101001,0.000373676890623,0.0003,0.000294,0.00031
170,000010101010,0.000544859101977,0.000442,0.000428,0.000412
171,000010101011,0.000252367002488,0.000202,0.000192,0.000216
172,000010101100,2.080918073e-06,8.8e-05,5e-05,0.000116
173,000010101101,9.8036817899e-05,0.000112,0.000106,0.000118
174,000010101110,0.000230306397839,0.000308,0.00021,0.000236
175,000010101111,9.2344780361e-05,7e-05,0.00011,7.6e-05
176,000010110000,0.000445691258345,0.00039,0.000422,0.000404
177,000010110001,0.000284495298501,0.000216,0.000262,0.00019
178,000010110010,0.000265620444823,0.000304,0.000282,0.000254
179,000010110011,0.000327416400638,0.00025,0.00028,0.000234
180,000010110100,1.5398862852e-05,6.8e-05,4.2e-05,6.2e-05
181,000010110101,8.2535177117e-05,0.000148,0.000116,0.000148
182,000010110110,9.3625107358e-05,0.000154,0.000108,0.000118
183,000010110111,1.5803886751e-05,7.8e-05,4.6e-05,6.2e-05
184,000010111000,0.000225180380541,0.00043,0.000326,0.000348
185,000010111001,5.1536790077e-05,7.8e-05,7.6e-05,0.000112
186,000010111010,4.3342813005e-05,0.000206,0.000108,0.000172
187,000010111011,1.4305075204e-05,8e-05,6.4e-05,0.000104
188,000010111100,0.000163074878781,0.000168,0.000166,0.000176
189,000010111101,0.000352885860403,0.000248,0.000348,0.000192
190,000010111110,0.001206371413174,0.000664,0.00085,0.000724
191,000010111111,2.4359619471e-05,6.6e-05,7.6e-05,0.000136
192,000011000000,0.000472218000907,0.000476,0.00039,0.000384
193,000011000001,0.000135058659721,0.00017,9.6e-05,0.000122
194,000011000010,0.000146626542923,0.000184,0.00014,0.000198
195,000011000011,0.000101769245715,0.000154,0.000134,0.000102
196,000011000100,0.000101514594823,0.000124,0.000136,0.00016
197,000011000101,0.000141672079218,0.000174,0.000158,0.000126
198,000011000110,0.00055804998201,0.000486,0.000502,0.000444
199,000011000111,1.152744798e-05,9.2e-05,5.6e-05,9.4e-05
200,000011001000,0.000354252884774,0.000544,0.000408,0.000456
201,000011001001,0.000242634998384,0.00025,0.000204,0.000252
202,000011001010,0.00022559630715,0.000338,0.000234,0.0003
203,000011001011,3.699350581e-06,0.000114,5.6e-05,9.8e-05
204,000011001100,9.947815175e-06,0.0001,4.8e-05,8.6e-05
205,000011001101,9.5027873485e-05,0.000122,9.8e-05,0.000132
206,000011001110,6.682005525e-06,0.00013,0.000106,0.000132
207,000011001111,0.000150953008122,0.000132,0.000136,0.000144
208,000011010000,0.000237575514779,0.000286,0.000202,0.00025
209,000011010001,3.7306982266e-05,0.000124,7.4e-05,9.8e-05
210,000011010010,0.000173109908533,0.000224,0.000192,0.00021
211,000011010011,2.8007827545e-05,8e-05,6.2e-05,0.0001
212,000011010100,7.5829054128e-05,0.000148,9.6e-05,0.00015
213,000011010101,0.000157114675713,0.00025,0.000218,0.000254
214,000011010110,2.5807000301e-05,0.000186,0.000134,0.00019
215,000011010111,7.734517071e-05,0.000118,0.000102,0.000142
216,000011011000,0.000894136785917,0.000694,0.000612,0.000662
217,000011011001,0.000127883398577,0.000136,0.00011,0.000168
218,000011011010,0.000394807713976,0.000424,0.000342,0.000432
219,000011011011,0.000161261325924,0.000126,0.000142,0.000212
220,000011011100,4.7105671993e-05,0.000142,0.000108,0.000156
221,000011011101,0.000118998447329,0.000126,9.8e-05,0.000134
222,000011011110,0.000216639086845,0.000192,0.000192,0.000288
223,000011011111,6.5543349611e-05,9.6e-05,9.8e-05,0.000148
224,000011100000,6.1898117449e-05,0.000218,0.000114,0.000174
225,000011100001,5.449775097e-06,9.8e-05,3.2e-05,8.4e-05
226,000011100010,2.3578717918e-05,0.000194,8.4e-05,0.00014
227,000011100011,1.9798658979e-05,0.000142,7.6e-05,7.6e-05
228,000011100100,6.0183138866e-05,0.00015,9.4e-05,0.00017
229,000011100101,0.000186321651424,0.000236,0.00023,0.000214
230,000011100110,0.000657479024602,0.00055,0.000536,0.00048
231,000011100111,1.0168789399e-05,6.8e-05,5.4e-05,9.2e-05
232,000011101000,0.000413027075519,0.000642,0.000494,0.000568
233,000011101001,0.000258616747786,0.000218,0.000248,0.000228
234,000011101010,0.000210397675019,0.000316,0.000196,0.000278
235,000011101011,0.000106159637795,0.000172,0.000138,0.000192
236,000011101100,1.305758773e-05,8.4e-05,5e-05,0.000108
237,000011101101,5.2546837286e-05,9.2e-05,7.2e-05,9.8e-05
238,000011101110,3.7745639601e-05,0.000186,0.000122,0.000168
239,000011101111,3.2882232632e-05,6e-05,7.4e-05,6.4e-05
240,000011110000,0.000336277725406,0.000392,0.000302,0.00037
241,000011110001,0.000383073624953,0.000294,0.000296,0.000308
242,000011110010,0.000440707404108,0.000366,0.000382,0.000396
243,000011110011,0.000197640134881,0.000188,0.000194,0.000214
244,000011110100,7.961319742e-06,8.8e-05,5.6e-05,8e-05
245,000011110101,0.000431606227129,0.000276,0.000334,0.00026
246,000011110110,8.5911313325e-05,0.00016,0.000138,0.000142
247,000011110111,6.5061354246e-05,8.8e-05,7.4e-05,0.000132
248,000011111000,0.000618192929096,0.000494,0.000428,0.000522
249,000011111001,6.9743594353e-05,0.0001,0.000116,0.000114
250,000011111010,0.00030656241893,0.000338,0.000316,0.000374
251,000011111011,0.000167347846418,0.00015,0.000152,0.000166
252,000011111100,7.773115129e-06,9.2e-05,6e-05,0.000116
253,000011111101,0.000152265583551,0.000156,0.000166,0.000168
254,000011111110,0.000815876930233,0.000548,0.000616,0.000548
255,000011111111,8.121474931e-06,5.6e-05,5.4e-05,7e-05
256,000100000000,0.000665708998376,0.000642,0.000564,0.000496
257,000100000001,0.000174798285822,0.000188,0.000136,0.000158
258,000100000010,0.000370571137111,0.000338,0.000336,0.000294
259,000100000011,0.000177828656548,0.000234,0.000194,0.00018
260,000100000100,9.300136119e-06,0.000138,5e-05,0.000122
261,000100000101,8.8179357797e-05,0.000176,0.000122,0.000128
262,000100000110,4.1281694596e-05,0.000368,0.000298,0.000248
263,000100000111,3.6752539137e-05,0.000132,6.6e-05,8e-05
264,000100001000,0.000481124169099,0.000566,0.000488,0.000442
265,000100001001,0.000161013204506,0.000234,0.00021,0.000196
266,000100001010,0.00036682372282,0.000426,0.000386,0.000342
267,000100001011,4.622602442e-05,0.000108,8.8e-05,9.4e-05
268,000100001100,0.000155012066509,0.000182,0.000182,0.000144
269,000100001101,0.000201993105839,0.000198,0.00019,0.000218
270,000100001110,0.000133543528208,0.00019,0.00017,0.000216
271,000100001111,0.000403842323724,0.000276,0.000322,0.000232
272,000100010000,8.4264455307e-05,0.00024,0.000196,0.000212
273,000100010001,0.000275297900728,0.000224,0.00026,0.000248
274,000100010010,0.000550396378303,0.00039,0.000444,0.000372
275,000100010011,0.000192811475925,0.00015,0.000166,0.00018
276,000100010100,0.000113456275438,0.0002,0.000192,0.000156
277,000100010101,0.000538896065981,0.000386,0.000508,0.000336
278,000100010110,0.000534560763318,0.00039,0.00046,0.000352
279,000100010111,0.000102618076603,0.000156,0.000148,0.000158
280,000100011000,0.000138488558307,0.000402,0.000252,0.0003
281,000100011001,6.6188915078e-05,0.000118,0.000112,0.000116
282,000100011010,0.000547756140451,0.000464,0.000496,0.000388
283,000100011011,9.7440810034e-05,0.000178,0.000172,0.00019
284,000100011100,0.000239579928721,0.000186,0.00025,0.000222
285,000100011101,6.4085314978e-05,0.000156,0.000106,0.0002
286,000100011110,9.110408918e-05,0.000302,0.000292,0.000292
287,000100011111,0.000367643121155,0.000228,0.000288,0.000248
288,000100100000,0.000150146562131,0.000334,0.000272,0.00032
289,000100100001,0.000119910593594,0.000182,0.000142,0.00016
290,000100100010,0.000123487304066,0.000244,0.000216,0.000206
291,000100100011,0.000288700419908,0.000256,0.000254,0.000232
292,000100100100,0.000140314273534,0.00018,0.00015,0.000178
293,000100100101,0.000228004195217,0.000194,0.000246,0.000202
294,000100100110,0.00053275309887,0.000528,0.0005,0.00039
295,000100100111,0.000118249934759,0.00014,0.000142,0.000128
296,000100101000,0.001522926985998,0.001142,0.001214,0.000926
297,000100101001,0.000259779646762,0.000232,0.000234,0.000226
298,000100101010,0.000444844094075,0.000462,0.000454,0.000408
299,000100101011,0.000315217621583,0.000304,0.000352,0.000286
300,000100101100,0.000239656062716,0.00024,0.00023,0.0003
301,000100101101,0.000305930708107,0.000236,0.000284,0.000216
302,000100101110,0.000776926975709,0.0005,0.0006,0.000468
303,000100101111,0.000133282892145,0.000116,0.000148,0.000132
304,000100110000,0.00056605307722,0.000606,0.000544,0.000432
305,000100110001,0.00037980567462,0.000292,0.000334,0.000278
306,000100110010,0.000292287479108,0.000296,0.000376,0.00033
307,000100110011,0.000367549321779,0.00028,0.000346,0.000332
308,000100110100,1.1077640861e-05,7.8e-05,5e-05,9.4e-05
309,000100110101,0.000151417533233,0.000222,0.000184,0.000206
310,000100110110,0.000169757413473,0.000204,0.00017,0.000226
311,000100110111,1.8276369018e-05,8.8e-05,5.2e-05,8e-05
312,000100111000,0.000282222593473,0.000508,0.000436,0.000412
313,000100111001,4.7126501154e-05,9.4e-05,9e-05,0.000136
314,000100111010,3.2871030715e-05,0.000248,0.000162,0.000218
315,000100111011,4.1781333481e-05,0.000146,9.6e-05,0.000122
316,000100111100,0.000166325143359,0.000162,0.000216,0.000204
317,000100111101,0.000431937644812,0.000294,0.000392,0.00028
318,000100111110,0.00173165826171,0.001002,0.001262,0.000982
319,000100111111,0.000118986109436,0.00011,0.000184,0.000202
320,000101000000,0.001334264091208,0.00105,0.00101,0.00083
321,000101000001,0.000295797243115,0.000294,0.000304,0.000308
322,000101000010,0.000266564732448,0.00038,0.000284,0.00032
323,000101000011,0.000300618425648,0.000314,0.000276,0.000282
324,000101000100,0.000180631845771,0.000302,0.000234,0.000238
325,000101000101,0.000145722300841,0.000308,0.0002,0.000224
326,000101000110,0.001054428806697,0.000766,0.000838,0.00076
327,000101000111,3.8135064268e-05,0.000144,0.000136,0.000134
328,000101001000,0.001271838708063,0.001176,0.001104,0.000884
329,000101001001,0.000755848518775,0.000542,0.000604,0.000558
330,000101001010,0.000901496760019,0.000736,0.000724,0.000642
331,000101001011,2.328078717e-05,0.000164,0.000122,0.000232
332,000101001100,0.000138322726185,0.000198,0.000178,0.000204
333,000101001101,0.00023976654041,0.00021,0.000248,0.000246
334,000101001110,3.338665419e-06,0.000266,0.000174,0.000226
335,000101001111,0.000393034602226,0.00033,0.000324,0.000324
336,000101010000,0.000513848950718,0.000478,0.000492,0.000476
337,000101010001,0.000158877965468,0.000188,0.000184,0.0002
338,000101010010,0.00040351109525,0.000446,0.000422,0.000404
339,000101010011,0.000119543427895,0.000152,0.00015,0.000144
340,000101010100,0.000194371711273,0.000272,0.000236,0.000244
341,000101010101,0.000521029664043,0.000462,0.000496,0.000508
342,000101010110,0.000103836505794,0.000284,0.000238,0.000282
343,000101010111,0.000150242741867,0.00017,0.000206,0.000216
344,000101011000,0.002079684815691,0.001284,0.001578,0.001258
345,000101011001,0.000310857373053,0.00024,0.000274,0.000328
346,000101011010,0.001072723365207,0.000718,0.000868,0.000792
347,000101011011,0.000423682949373,0.000282,0.000362,0.000382
348,000101011100,3.4511923047e-05,0.000124,0.000144,0.00023
349,000101011101,0.000332031877692,0.000244,0.00028,0.000272
350,000101011110,0.000726082419451,0.000492,0.000588,0.000492
351,000101011111,7.639485151e-05,0.000116,0.000152,0.000164
352,000101100000,0.000207439379243,0.000346,0.000302,0.000326
353,000101100001,3.9447553511e-05,0.00017,0.000114,0.00015
354,000101100010,2.6085432638e-05,0.000274,0.000144,0.000214
355,000101100011,8.4528836412e-05,0.000216,0.000154,0.00019
356,000101100100,0.000183366988974,0.000262,0.000194,0.00027
357,000101100101,0.000379911229856,0.000392,0.00042,0.000324
358,000101100110,0.001607299951074,0.001112,0.00124,0.00101
359,000101100111,5.5659721081e-05,0.000164,0.000122,0.000154
360,000101101000,0.000912712044284,0.001066,0.000948,0.00088
361,000101101001,0.000706105021549,0.00056,0.000562,0.00045
362,000101101010,0.000544360357131,0.000628,0.00055,0.000498
363,000101101011,0.000265837292659,0.000316,0.00029,0.000286
364,000101101100,3.952089129e-05,0.000144,0.000138,0.000144
365,000101101101,0.0001477961359,0.000164,0.000186,0.000158
366,000101101110,0.000104812100923,0.00035,0.000194,0.00032
367,000101101111,0.000123101080942,0.000148,0.000148,0.00015
368,000101110000,0.000605019805544,0.00054,0.000602,0.000606
369,000101110001,0.000713839370003,0.000466,0.000628,0.000472
370,000101110010,0.000782401182764,0.00056,0.000612,0.00062
371,000101110011,0.000339165938364,0.000284,0.000318,0.00033
372,000101110100,2.6335911557e-05,0.000152,0.000104,0.000188
373,000101110101,0.000850016506474,0.000576,0.00062,0.000554
374,000101110110,0.000131238310374,0.000322,0.00026,0.000304
375,000101110111,0.000107312174613,0.00015,0.000136,0.000212
376,000101111000,0.001609080863556,0.000892,0.00121,0.000936
377,000101111001,0.000195797229441,0.000176,0.000232,0.000248
378,000101111010,0.000704940550053,0.00061,0.000516,0.000632
379,000101111011,0.000329114907233,0.00024,0.00033,0.000278
380,000101111100,2.2225013269e-05,0.00015,0.000138,0.000236
381,000101111101,0.00052085120602,0.000278,0.000472,0.00042
382,000101111110,0.002156241704807,0.00115,0.001604,0.001252
383,000101111111,3.7194328533e-05,0.000112,9.8e-05,0.00018
384,000110000000,0.000134269931811,0.000306,0.000196,0.000208
385,000110000001,1.9947991199e-05,9.8e-05,4e-05,8.6e-05
386,000110000010,7.7877268175e-05,0.000172,8.8e-05,0.000134
387,000110000011,2.2843691963e-05,0.000102,5e-05,7.2e-05
388,000110000100,2.5208568804e-05,0.000116,4e-05,7e-05
389,000110000101,4.4682936766e-05,0.000118,8.6e-05,9.4e-05
390,000110000110,1.681924001e-06,0.000254,0.00018,0.000152
391,000110000111,3.5719924358e-05,7.2e-05,4.6e-05,7e-05
392,000110001000,3.5059761796e-05,0.000274,0.00016,0.000224
393,000110001001,2.2124986715e-05,0.000122,7.6e-05,0.00012
394,000110001010,7.1694705933e-05,0.000176,0.000124,0.00019
395,000110001011,7.774591156e-06,5.4e-05,4.4e-05,7e-05
396,000110001100,1.9561323978e-05,8.8e-05,6.2e-05,9e-05
397,000110001101,3.8456360477e-05,8.6e-05,5.6e-05,7.8e-05
398,000110001110,4.0241101321e-05,0.000124,7.4e-05,9.6e-05
399,000110001111,3.9959953249e-05,9.8e-05,9.4e-05,0.000108
400,000110010000,3.674395079e-05,0.000204,0.000104,0.000136
401,000110010001,1.6933043644e-05,0.000108,6.4e-05,0.000104
402,000110010010,5.3326487573e-05,0.000202,0.000136,0.00018
403,000110010011,2.7355403664e-05,7.6e-05,6.4e-05,6.2e-05
404,000110010100,6.1454856138e-05,0.00015,9e-05,0.000138
405,000110010101,0.000173634716172,0.000236,0.00021,0.00022
406,000110010110,0.000165476625408,0.000196,0.000204,0.000178
407,000110010111,3.930082882e-06,6.6e-05,3.2e-05,9.4e-05
408,000110011000,0.000135973748975,0.000306,0.000224,0.000286
409,000110011001,3.250238227e-06,7.4e-05,4.8e-05,8.6e-05
410,000110011010,6.2357343735e-05,0.00024,0.000124,0.000204
411,000110011011,1.3827404889e-05,0.0001,4.8e-05,0.000102
412,000110011100,4.9088523636e-05,0.00012,0.000108,0.00011
413,000110011101,0.000160706476394,0.000188,0.000178,0.00015
414,000110011110,9.7585258516e-05,0.000246,0.000214,0.000186
415,000110011111,0.000210881518416,0.000182,0.000202,0.000166
416,000110100000,0.000393387490723,0.000448,0.000424,0.000352
417,000110100001,5.1138588123e-05,9.8e-05,8.8e-05,8.4e-05
418,000110100010,6.5394988012e-05,0.000136,0.000136,0.00012
419,000110100011,0.000158730252844,0.00016,0.000158,0.000148
420,000110100100,5.4404917486e-05,0.000102,7.2e-05,9.6e-05
421,000110100101,2.137331159e-06,0.00012,6.4e-05,6.8e-05
422,000110100110,1.4312367031e-05,0.000244,0.00015,0.000226
423,000110100111,4.9184029919e-05,7.6e-05,5.4e-05,5e-05
424,000110101000,9.0645974886e-05,0.000482,0.000376,0.000444
425,000110101001,3.5696544184e-05,0.000162,0.000112,0.000148
426,000110101010,7.9300464e-06,0.000216,0.00012,0.000184
427,000110101011,2.2306299881e-05,0.000122,0.0001,0.000124
428,000110101100,0.000191251120321,0.000156,0.000162,0.000176
429,000110101101,8.8026642428e-05,0.000106,0.000104,0.0001
430,000110101110,0.000165365935682,0.00019,0.000164,0.00021
431,000110101111,3.5991665346e-05,7.8e-05,6.4e-05,9.6e-05
432,000110110000,0.000183724520235,0.00034,0.000232,0.000236
433,000110110001,6.4551202355e-05,0.00015,0.000116,0.000114
434,000110110010,0.00010992089175,0.000216,0.000134,0.000164
435,000110110011,0.000109932690564,0.00014,0.000108,0.000126
436,000110110100,1.1901479254e-05,7.8e-05,2.8e-05,6.4e-05
437,000110110101,1.4279613784e-05,9.4e-05,0.000106,9.6e-05
