,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,000000000000,0.00026143113622404594,0.000218,0.000652
1,000000000001,0.00036874955758794346,0.000338,0.000576
2,000000000010,2.5285967461508535e-05,0.000938,0.001794
3,000000000011,3.566594801708544e-05,0.000168,0.000316
4,000000000100,0.0008040540792557533,0.000346,0.00057
5,000000000101,0.0011341211696691133,8e-05,0.000198
6,000000000110,1.5462189370641766e-05,0.00028,0.000472
7,000000000111,2.180947369971582e-05,0.000144,0.00024
8,000000001000,0.0006492877473577605,0.00019,0.000388
9,000000001001,0.0009158227020834283,0.000574,0.001108
10,000000001010,0.00015489814024895329,0.000332,0.00064
11,000000001011,0.00021848438373861555,0.000206,0.000384
12,000000001100,3.3535776232953406e-05,0.000104,0.000182
13,000000001101,4.7302332950394796e-05,0.000204,0.000518
14,000000001110,0.00014278703622232886,0.000188,0.000306
15,000000001111,0.000201401627965057,0.00024,0.000272
16,000000010000,0.0013365254192234332,9.8e-05,0.00017
17,000000010001,0.00013648782597078723,0.000168,0.000186
18,000000010010,0.00012927051746812687,9.8e-05,0.000148
19,000000010011,1.3201284193752927e-05,0.000118,0.000194
20,000000010100,0.004110599566972176,0.000126,0.000184
21,000000010101,0.0004197801181054072,0.00025,0.0003
22,000000010110,7.904800257991734e-05,0.000128,0.000146
23,000000010111,8.07249145005781e-06,0.000198,0.000246
24,000000011000,0.003319381123716938,0.000132,0.000214
25,000000011001,0.0003389797953920203,0.0002,0.000358
26,000000011010,0.0007918922926446764,0.000336,0.000446
27,000000011011,8.086913714584987e-05,0.000254,0.000298
28,000000011100,0.00017144636264870697,0.000146,0.000168
29,000000011101,1.750833988785458e-05,0.001144,0.001446
30,000000011110,0.0007299761849452065,0.000266,0.00033
31,000000011111,7.454617851676223e-05,0.000236,0.000252
32,000000100000,0.0003703497897166078,0.00066,0.001292
33,000000100001,3.14249619590845e-06,0.000286,0.00054
34,000000100010,3.5820724598485406e-05,0.00016,0.000256
35,000000100011,3.039464147436419e-07,0.000428,0.000814
36,000000100100,0.001139042822037659,0.000524,0.000976
37,000000100101,9.66501894862465e-06,0.000384,0.000646
38,000000100110,2.1904118479093546e-05,0.000148,0.000204
39,000000100111,1.8586107217166512e-07,0.000266,0.000474
40,000000101000,0.0009197970225453168,0.000138,0.000214
41,000000101001,7.804672027945148e-06,0.000572,0.000974
42,000000101010,0.00021943252245031173,0.00016,0.0003
43,000000101011,1.8619313044199564e-06,0.000192,0.000448
44,000000101100,4.750760699449977e-05,0.000148,0.000198
45,000000101101,4.0311208053113253e-07,0.000166,0.000264
46,000000101110,0.00020227563404642864,0.000144,0.000246
47,000000101111,1.7163514822089475e-06,0.000352,0.000588
48,000000110000,0.0002831104398057406,0.000264,0.000398
49,000000110001,0.0001168400632333569,0.000184,0.000218
50,000000110010,2.7382818559172382e-05,8.4e-05,0.000136
51,000000110011,1.1300926430535556e-05,0.00047,0.000714
52,000000110100,0.0008707306531790172,0.000392,0.000494
53,000000110101,0.0003593517238236285,0.000168,0.000234
54,000000110110,1.6744398912494208e-05,6.6e-05,9.2e-05
55,000000110111,6.910436185549329e-06,0.00043,0.000536
56,000000111000,0.0007031302482555129,0.000102,0.000146
57,000000111001,0.00029018280895551146,0.000222,0.000318
58,000000111010,0.0001677431435458028,0.00019,0.000216
59,000000111011,6.92278232915106e-05,0.00035,0.00039
60,000000111100,3.631674671834699e-05,0.00012,0.000126
61,000000111101,1.4987970722354928e-05,0.000136,0.000176
62,000000111110,0.00015462772035239919,0.000172,0.00017
63,000000111111,6.38150703167316e-05,0.000338,0.000388
64,000001000000,0.00032200023713454813,0.000134,0.000264
65,000001000001,0.0004541824921910592,0.000148,0.000314
66,000001000010,0.00011428387358406434,0.000504,0.000748
67,000001000011,0.00016119781458412232,9.6e-05,0.00016
68,000001000100,0.00012449792282320582,0.000194,0.000246
69,000001000101,0.00017560476775930597,5.4e-05,8.4e-05
70,000001000110,0.0009536687584954917,0.000166,0.000218
71,000001000111,0.0013451532126581883,8.2e-05,0.00011
72,000001001000,3.02183208526204e-05,9.8e-05,0.000158
73,000001001001,4.262305020892683e-05,0.000254,0.000448
74,000001001010,7.81130800177247e-05,0.00013,0.000274
75,000001001011,0.00011017878021110118,0.000106,0.000156
76,000001001100,9.303005321802884e-05,5.4e-05,9e-05
77,000001001101,0.00013121922454229718,8.4e-05,0.00024
78,000001001110,9.175856415276423e-06,0.00012,0.000146
79,000001001111,1.2942578464425682e-05,0.000112,0.000142
80,000001010000,0.0016461753873015265,4.8e-05,8e-05
81,000001010001,0.00016810970936112268,6.2e-05,7.4e-05
82,000001010010,0.000584258264943311,4.4e-05,5.6e-05
83,000001010011,5.9665262808028587e-05,7.6e-05,6.8e-05
84,000001010100,0.0006364759794760328,6.2e-05,8e-05
85,000001010101,6.499780810138743e-05,0.000102,0.000156
86,000001010110,0.0048754809991574475,7e-05,3.4e-05
87,000001010111,0.0004978908687898558,0.000102,0.000116
88,000001011000,0.00015448639564938683,5.4e-05,8.4e-05
89,000001011001,1.5776364580105844e-05,7.6e-05,0.000134
90,000001011010,0.0003993407920931515,0.000156,0.000182
91,000001011011,4.07812344982677e-05,0.000132,0.000116
92,000001011100,0.0004756014630600378,6.2e-05,8.8e-05
93,000001011101,4.8569079785483886e-05,0.00054,0.000642
94,000001011110,4.691011759078051e-05,0.000104,0.000152
95,000001011111,4.790526146311363e-06,0.000122,0.000116
96,000001100000,0.0004561534705999152,0.00031,0.000538
97,000001100001,3.8705585527875046e-06,0.000112,0.000268
98,000001100010,0.000161897351482974,6.8e-05,0.000138
99,000001100011,1.3737332254250886e-06,0.000216,0.00032
100,000001100100,0.00017636682532800707,0.000252,0.000374
101,000001100101,1.4965097674331383e-06,0.000216,0.000302
102,000001100110,0.0013509906634281686,8e-05,9.4e-05
103,000001100111,1.146344115323922e-05,0.000134,0.000202
104,000001101000,4.2808017954548405e-05,5.8e-05,9.2e-05
105,000001101001,3.6323507481801734e-07,0.000274,0.000436
106,000001101010,0.00011065691400235003,7e-05,0.00011
107,000001101011,9.389472897215462e-07,8.2e-05,0.000152
108,000001101100,0.00013178866581941908,8.8e-05,9e-05
109,000001101101,1.118254667616469e-06,7.6e-05,0.000104
110,000001101110,1.299874430777478e-05,5.8e-05,0.000112
111,000001101111,1.1029709121753839e-07,0.000136,0.000244
112,000001110000,0.00034870226274268026,0.000116,0.000154
113,000001110001,0.00014390989769372424,7.4e-05,0.000112
114,000001110010,0.00012376091914836034,4.8e-05,5.8e-05
115,000001110011,5.107629951419255e-05,0.000242,0.000302
116,000001110100,0.000134821973367291,0.000168,0.000228
117,000001110101,5.5641211621475583e-05,8.2e-05,0.000118
118,000001110110,0.0010327522021526517,4e-05,4e-05
119,000001110111,0.000426218237259994,0.000184,0.00027
120,000001111000,3.272418974396617e-05,5.6e-05,5.4e-05
121,000001111001,1.3505317577016625e-05,0.000104,0.000112
122,000001111010,8.459064500812506e-05,9e-05,9e-05
123,000001111011,3.491067414709786e-05,0.000158,0.000198
124,000001111100,0.00010074461543530983,5.8e-05,5e-05
125,000001111101,4.1577439694412646e-05,8e-05,8.4e-05
126,000001111110,9.936768752352984e-06,8.4e-05,7.8e-05
127,000001111111,4.100917967408086e-06,0.000172,0.000162
128,000010000000,0.0007069304398058845,0.000586,0.00085
129,000010000001,0.0009971279270288133,0.000722,0.000794
130,000010000010,0.0005683431209012655,0.002046,0.002266
131,000010000011,0.0008016500154399602,0.000382,0.000378
132,000010000100,8.520662038309487e-05,0.000758,0.000812
133,000010000101,0.00012018424440041943,0.00024,0.000242
134,000010000110,0.0003839814635690513,0.000584,0.000648
135,000010000111,0.0005416072349229044,0.000374,0.00037
136,000010001000,0.00012711219806253046,0.000368,0.000444
137,000010001001,0.00017929221238368275,0.001306,0.00137
138,000010001010,0.0003422338247871145,0.000578,0.000672
139,000010001011,0.00048272204032241315,0.000552,0.00047
140,000010001100,3.80110482770009e-05,0.00024,0.000196
141,000010001101,5.3614720258821354e-05,0.00044,0.00064
142,000010001110,4.543594848640942e-05,0.000448,0.000488
143,000010001111,6.408756869951979e-05,0.000452,0.000374
144,000010010000,0.0036140702904402648,0.000286,0.000274
145,000010010001,0.00036907386103768514,0.000322,0.000246
146,000010010010,0.0029055644973915366,0.000278,0.00022
147,000010010011,0.00029672026866297614,0.000302,0.00026
148,000010010100,0.0004356053975549883,0.000344,0.00028
149,000010010101,4.448462620932875e-05,0.000496,0.000432
150,000010010110,0.00196304462422885,0.000284,0.000196
151,000010010111,0.00020046883448001626,0.000438,0.000368
152,000010011000,0.0006498410489955617,0.000298,0.000222
153,000010011001,6.636266750206297e-05,0.000452,0.000498
154,000010011010,0.0017496164104724035,0.00079,0.000618
155,000010011011,0.00017867324984132554,0.000516,0.000394
156,000010011100,0.00019432548458957452,0.000288,0.00027
157,000010011101,1.984478749215375e-05,0.002574,0.002086
158,000010011110,0.00023228411495167264,0.000548,0.000452
159,000010011111,2.372117537107772e-05,0.000568,0.000348
160,000010100000,0.0010014550810887595,0.001294,0.001652
161,000010100001,8.497557903577469e-06,0.000598,0.000798
162,000010100010,0.0008051288700833188,0.00034,0.000408
163,000010100011,6.831688532586842e-06,0.000926,0.001078
164,000010100100,0.00012070579808174944,0.00104,0.00118
165,000010100101,1.024214193792969e-06,0.000912,0.000814
166,000010100110,0.0005439576032978792,0.000362,0.000248
167,000010100111,4.615595165875717e-06,0.000612,0.000628
168,000010101000,0.00018007027205256044,0.000248,0.000288
169,000010101001,1.5279342951817945e-06,0.001106,0.001164
170,000010101010,0.0004848168694611685,0.000402,0.000382
171,000010101011,4.113773546786072e-06,0.000416,0.000536
172,000010101100,5.3847387650990505e-05,0.000338,0.00026
173,000010101101,4.569064585734719e-07,0.000368,0.000352
174,000010101110,6.436568425076762e-05,0.000346,0.0003
175,000010101111,5.46156427035798e-07,0.000846,0.000702
176,000010110000,0.000765552988891081,0.000564,0.000468
177,000010110001,0.00031594475884356125,0.00034,0.000278
178,000010110010,0.0006154732494488733,0.00018,0.000218
179,000010110011,0.00025400664642882527,0.000872,0.000918
180,000010110100,9.227242064367392e-05,0.000856,0.000562
181,000010110101,3.8080953390836975e-05,0.000402,0.000322
182,000010110110,0.00041582331239658674,0.000194,0.000122
183,000010110111,0.00017161084609828634,0.000888,0.000718
184,000010111000,0.0001376530386469223,0.00023,0.000182
185,000010111001,5.6809596109581555e-05,0.000476,0.000422
186,000010111010,0.00037061373045040155,0.000396,0.000308
187,000010111011,0.00015295279019271674,0.000664,0.00059
188,000010111100,4.116313286400795e-05,0.000318,0.000156
189,000010111101,1.698808087053891e-05,0.000364,0.000234
190,000010111110,4.92037465191386e-05,0.00032,0.000232
191,000010111111,2.0306453052592964e-05,0.000712,0.000524
192,000011000000,0.0001424387385455114,0.00013,0.000262
193,000011000001,0.00020091035283964387,0.000146,0.000244
194,000011000010,0.00014935274044438032,0.000438,0.000724
195,000011000011,0.00021066257737645334,7.8e-05,0.000134
196,000011000100,0.0001176151004966339,0.000154,0.00027
197,000011000101,0.00016589652212132378,4.8e-05,6.2e-05
198,000011000110,0.0006287792733477659,0.000128,0.000174
199,000011000111,0.0008868954257566013,8e-05,0.000134
200,000011001000,0.0002617646741753403,9.2e-05,0.000112
201,000011001001,0.00036922001406743945,0.000274,0.000436
202,000011001010,6.939325941407994e-05,0.000146,0.000246
203,000011001011,9.787944189860336e-05,0.000104,0.000156
204,000011001100,0.00036254856412372985,6.4e-05,5.8e-05
205,000011001101,0.0005113760531958894,7.4e-05,0.000196
206,000011001110,0.0002202295253179271,6.6e-05,0.00014
207,000011001111,0.00031063453726947046,0.000104,9.4e-05
208,000011010000,0.0007281955680483571,6.6e-05,9.8e-05
209,000011010001,7.436433945433795e-05,5e-05,7.8e-05
210,000011010010,0.0007635423114388544,5e-05,8.2e-05
211,000011010011,7.797399782007211e-05,7e-05,7.6e-05
212,000011010100,0.000601288636727469,6.4e-05,7.4e-05
213,000011010101,6.14044279498667e-05,8.4e-05,0.000122
214,000011010110,0.0032145347874322256,4.6e-05,4.8e-05
215,000011010111,0.0003282727423912497,0.000102,0.000128
216,000011011000,0.0013382305793532454,6.6e-05,7.6e-05
217,000011011001,0.0001366619592837064,7.2e-05,0.000158
218,000011011010,0.00035476208560789274,0.000166,0.000168
219,000011011011,3.6228795281437784e-05,0.00011,0.00011
220,000011011100,0.001853472308818866,6.6e-05,7.2e-05
221,000011011101,0.00018927915794877322,0.00051,0.000588
222,000011011110,0.0011258886867961647,0.000116,0.00014
223,000011011111,0.00011497731126969559,8.4e-05,9.8e-05
224,000011100000,0.0002017822269747568,0.000286,0.00051
225,000011100001,1.7121648189818685e-06,0.000164,0.000196
226,000011100010,0.00021157677243835421,6.2e-05,9.8e-05
227,000011100011,1.7952736061734566e-06,0.000182,0.00033
228,000011100100,0.00016661644961484735,0.000218,0.000324
229,000011100101,1.4137757699041302e-06,0.000174,0.000278
230,000011100110,0.0008907442128964274,6.6e-05,9.8e-05
231,000011100111,7.558152801157014e-06,0.00013,0.0002
232,000011101000,0.0003708222877973969,5e-05,0.00011
233,000011101001,3.146505441931217e-06,0.000238,0.000394
234,000011101010,9.83042012628896e-05,9.8e-05,0.000128
235,000011101011,8.341319128244563e-07,8.2e-05,0.000138
236,000011101100,0.0005135952297977718,6e-05,6e-05
237,000011101101,4.357964013186661e-06,5.8e-05,0.00014
238,000011101110,0.00031198257242390687,7.4e-05,7.6e-05
239,000011101111,2.6472380280870857e-06,0.000188,0.000242
240,000011110000,0.0001542505399220521,9.4e-05,0.000152
241,000011110001,6.365940744056785e-05,6.8e-05,0.000118
242,000011110010,0.00016173788877681512,6.4e-05,4.8e-05
243,000011110011,6.674944648766548e-05,0.000196,0.000292
244,000011110100,0.0001273683896659579,0.000122,0.000202
245,000011110101,5.256510749908279e-05,9.4e-05,8e-05
246,000011110110,0.0006809210991060469,5.2e-05,2.4e-05
247,000011110111,0.00028101706292098445,0.000208,0.000206
248,000011111000,0.0002834716365531776,6e-05,5.6e-05
249,000011111001,0.000116989129621863,8.4e-05,0.000126
250,000011111010,7.514772905794008e-05,7e-05,0.000124
251,000011111011,3.101356990225286e-05,0.00017,0.000178
252,000011111100,0.0003926130793848732,7.2e-05,5.4e-05
253,000011111101,0.00016203195139341303,7e-05,5.6e-05
254,000011111110,0.0002384921653614153,9.6e-05,7e-05
255,000011111111,9.842604073734672e-05,0.000136,0.00017
256,000100000000,0.00015832414195039097,0.000552,0.000818
257,000100000001,0.0007848268667368155,0.000638,0.000828
258,000100000010,1.5313321739526684e-05,0.001734,0.002118
259,000100000011,7.590949915857613e-05,0.000352,0.000384
260,000100000100,0.00048693959724361967,0.0006,0.000768
261,000100000101,0.002413802934201554,0.00019,0.000222
262,000100000110,9.363987396984537e-06,0.000578,0.000598
263,000100000111,4.641811917250852e-05,0.000296,0.000336
264,000100001000,0.00039321225070613656,0.00031,0.000474
265,000100001001,0.0019491881331712869,0.001062,0.00126
266,000100001010,9.38071704037951e-05,0.000608,0.000756
