,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,000000000000,0.00015687414269069687,0.00021,0.000392
1,000000000001,0.0005829611061446344,0.000482,0.00088
2,000000000010,0.00033441211465119064,0.000204,0.000374
3,000000000011,0.0012427112137249974,0.000188,0.000318
4,000000000100,1.3027203022999526e-05,0.00017,0.000244
5,000000000101,4.841048087339696e-05,0.00012,0.00025
6,000000000110,5.6725110863808134e-05,0.000146,0.000246
7,000000000111,0.0002107965838611315,0.00042,0.000624
8,000000001000,0.00035497941414555,0.00032,0.000634
9,000000001001,0.0013191415001825933,0.000398,0.00064
10,000000001010,0.00014354947535125828,0.000138,0.000208
11,000000001011,0.0005334452160305841,0.000118,0.000176
12,000000001100,6.895771081331677e-06,0.00017,0.00029
13,000000001101,2.562542346586282e-05,0.000152,0.00019
14,000000001110,0.00023780994616003073,9.6e-05,0.000124
15,000000001111,0.0008837272152555256,0.000206,0.000284
16,000000010000,0.00013777745795566032,0.000108,0.000146
17,000000010001,0.00012798923608012025,0.000338,0.000466
18,000000010010,0.00029370328516829716,0.000182,0.000314
19,000000010011,0.0002728375139205252,0.000122,0.000146
20,000000010100,1.1441368768593176e-05,8.6e-05,0.000116
21,000000010101,1.0628531474825528e-05,0.000122,0.00012
22,000000010110,4.98198201629565e-05,0.000264,0.000302
23,000000010111,4.628043526799451e-05,0.00029,0.000298
24,000000011000,0.000311766875462669,0.000576,0.000626
25,000000011001,0.0002896177997303052,0.000204,0.000224
26,000000011010,0.00012607483595152087,0.000128,9.6e-05
27,000000011011,0.00011711801176905597,0.000112,0.000132
28,000000011100,6.056331489270833e-06,0.000136,0.000174
29,000000011101,5.626067226535773e-06,9.2e-05,8.2e-05
30,000000011110,0.00020886074209886058,0.000148,0.00015
31,000000011111,0.0001940224999430826,0.00017,0.000112
32,000000100000,0.00011104032263492611,0.000122,0.000342
33,000000100001,5.8841177681904984e-05,0.00033,0.0006
34,000000100010,0.0002367071364788929,0.00035,0.000526
35,000000100011,0.00012543305301734222,0.000466,0.000836
36,000000100100,9.221053271708727e-06,0.000138,0.000406
37,000000100101,4.8863117568452084e-06,0.0003,0.000452
38,000000100110,4.0151770736610644e-05,0.00019,0.000298
39,000000100111,2.1276752625472887e-05,0.000568,0.000954
40,000000101000,0.00025126530095655127,0.000446,0.000892
41,000000101001,0.00013314754377552067,0.000152,0.00024
42,000000101010,0.0001016087150098789,0.000206,0.00033
43,000000101011,5.3843291446325406e-05,0.0007,0.000844
44,000000101100,4.881037961733329e-06,0.000376,0.000694
45,000000101101,2.5865020486543308e-06,0.000112,0.000116
46,000000101110,0.00016832916307609063,0.00017,0.00021
47,000000101111,8.919900409665448e-05,0.000118,0.000186
48,000000110000,0.0001414246796802094,0.000106,0.000278
49,000000110001,0.0004361325056553271,0.000226,0.000256
50,000000110010,0.0003014781491999878,0.000134,0.000154
51,000000110011,0.000929713405808907,0.000318,0.000408
52,000000110100,1.1744242760830857e-05,0.000624,0.000826
53,000000110101,3.6217483637846015e-05,0.00016,0.00022
54,000000110110,5.113864207408464e-05,0.00014,0.000126
55,000000110111,0.00015770390397216167,0.000216,0.00026
56,000000111000,0.00032001991582249445,0.000214,0.000276
57,000000111001,0.0009868934337547773,0.000118,0.000114
58,000000111010,0.00012941226783206352,0.000206,0.000186
59,000000111011,0.0003990880287638675,0.000108,0.000126
60,000000111100,6.216653679173972e-06,0.00047,0.000646
61,000000111101,1.9171227766047132e-05,0.000222,0.000254
62,000000111110,0.00021438966858140283,0.000114,0.000114
63,000000111111,0.0006611455904050868,0.000242,0.000246
