,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,000000000000,0.0001558568628260103,0.000188,0.000332
1,000000000001,0.0002109768738671307,0.000212,0.000414
2,000000000010,9.3088638840146e-05,0.000124,0.00025
3,000000000011,0.00012601017150566443,0.000354,0.000566
4,000000000100,7.297218679842385e-05,0.000384,0.000632
5,000000000101,9.877937724928008e-05,0.00027,0.000408
6,000000000110,3.7866006860354264e-05,0.000118,0.000176
7,000000000111,5.125761938469891e-05,0.00042,0.000498
8,000000001000,7.971712390556382e-05,0.000188,0.000586
9,000000001001,0.00010790971465946766,0.000126,0.000284
10,000000001010,0.00010814964409390759,0.000404,0.000516
11,000000001011,0.00014639762027192281,0.000186,0.000308
12,000000001100,9.082325959637502e-05,0.000158,0.000228
13,000000001101,0.00012294362299244407,0.000488,0.000536
14,000000001110,0.00017150477223213114,0.000108,0.000194
15,000000001111,0.00023215879007665226,0.000236,0.000338
16,000000010000,5.48141976512659e-05,0.000184,0.000284
17,000000010001,0.0004339113230648307,0.000368,0.00056
18,000000010010,3.2738879481792844e-05,0.000204,0.000252
19,000000010011,0.00025916224482539147,0.000144,0.000196
20,000000010100,2.566400861461695e-05,0.000236,0.000198
21,000000010101,0.00020315729154631664,0.000258,0.00021
22,000000010110,1.3317314019240357e-05,0.000296,0.000306
23,000000010111,0.00010542037635070538,0.000156,0.000126
24,000000011000,2.8036174389240936e-05,0.000944,0.00127
25,000000011001,0.00022193544819005317,0.000672,0.000738
26,000000011010,3.803577115430165e-05,0.000218,0.000218
27,000000011011,0.00030109264556521336,0.00041,0.000422
28,000000011100,3.194215520945997e-05,0.000108,0.000122
29,000000011101,0.0002528553444612695,0.000146,0.000126
30,000000011110,6.031750102503989e-05,0.000202,0.0002
31,000000011111,0.00047747568686951124,0.000464,0.000448
32,000000100000,0.0005768844306016037,0.000334,0.000558
33,000000100001,0.0002762307323111697,0.000186,0.000288
34,000000100010,0.0003445558022858775,0.000266,0.000332
35,000000100011,0.0001649843478844373,0.000288,0.000498
36,000000100100,0.0002700973038188041,0.000298,0.000318
37,000000100101,0.00012933123528976957,0.000284,0.00041
38,000000100110,0.00014015622675003805,0.000178,0.000234
39,000000100111,6.711128797974139e-05,0.000772,0.000928
40,000000101000,0.00029506283393370076,0.000558,0.000756
41,000000101001,0.0001412855302929866,0.000124,0.000192
42,000000101010,0.000400302204995159,0.00012,0.000166
43,000000101011,0.00019167751002791813,0.00021,0.000362
44,000000101100,0.00033617078803983554,0.000222,0.00033
45,000000101101,0.00016096933464650282,0.00011,0.000148
46,000000101110,0.000634803184669769,0.00012,0.0001
47,000000101111,0.0003039640858255216,0.000194,0.000244
48,000000110000,8.654766731217941e-05,0.00015,0.000178
49,000000110001,0.0005851835675357738,0.000142,0.00018
50,000000110010,5.169233101961323e-05,0.000184,0.000174
51,000000110011,0.0003495126283552712,0.000248,0.000286
52,000000110100,4.052161984758118e-05,0.000158,0.000182
