,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,00000000000000,8.602736866104547e-05,7.6e-05,0.000124
1,00000000000001,9.121148367752105e-05,4e-05,0.000128
2,00000000000010,5.14317676640999e-07,4e-05,8.4e-05
3,00000000000011,2.8325002390381286e-05,4.8e-05,0.000106
4,00000000000100,0.0002394003539293445,0.000136,0.000188
5,00000000000101,2.3665280034848888e-05,7.4e-05,0.000114
6,00000000000110,5.051875914615989e-05,4.2e-05,7.6e-05
7,00000000000111,0.00011504444746354188,8.4e-05,8.8e-05
8,00000000001000,4.502753473505663e-05,7e-05,0.000124
9,00000000001001,8.972173216365692e-05,7e-05,0.00012
10,00000000001010,2.086448877820325e-06,4e-05,9.6e-05
11,00000000001011,4.753340372191353e-05,5.8e-05,0.000108
12,00000000001100,0.0001050860072828955,6.4e-05,9e-05
13,00000000001101,1.999014935659458e-05,4.6e-05,8.4e-05
14,00000000001110,0.00015806506573414218,9e-05,0.000124
15,00000000001111,2.295269848816033e-05,7.4e-05,7.2e-05
16,00000000010000,1.7798171414984364e-05,5.6e-05,9.2e-05
17,00000000010001,0.00020683034201722706,0.000112,0.000158
18,00000000010010,0.00020410297959640988,9.8e-05,0.000198
19,00000000010011,3.3388824999117078e-06,5e-05,0.000114
20,00000000010100,3.3865796036453024e-05,5.6e-05,0.000106
21,00000000010101,4.3935721338278826e-06,4.2e-05,6.4e-05
22,00000000010110,0.00016149306000462661,6.4e-05,0.000122
23,00000000010111,9.802626244688081e-05,7.2e-05,0.0001
24,00000000011000,3.1457774198703e-05,5.2e-05,0.000114
25,00000000011001,0.00013805323045410192,8.4e-05,0.000104
26,00000000011010,1.2726400629717106e-06,4.4e-05,7.2e-05
27,00000000011011,5.411662939698477e-06,5.2e-05,8.2e-05
28,00000000011100,8.809323437931154e-05,8.2e-05,0.000104
29,00000000011101,5.471814035442612e-06,7.6e-05,8.8e-05
30,00000000011110,2.366821207057381e-05,5.2e-05,6.2e-05
31,00000000011111,1.3593891768458154e-05,4.6e-05,7.8e-05
32,00000000100000,4.2340154590663856e-05,4.8e-05,0.0001
33,00000000100001,8.433702377785307e-05,6.2e-05,0.00013
34,00000000100010,4.9972943580896064e-05,5e-05,0.000112
35,00000000100011,0.0004749835804394269,0.000182,0.00024
36,00000000100100,8.136476547273484e-05,5.6e-05,0.000114
37,00000000100101,3.0071180142099764e-06,5.2e-05,0.000102
38,00000000100110,0.0002029952692029906,9.6e-05,0.000114
39,00000000100111,8.916418059684995e-05,7.2e-05,6.8e-05
40,00000000101000,4.583537996915059e-05,6.2e-05,7e-05
41,00000000101001,2.5001533485223215e-05,4.4e-05,7.2e-05
42,00000000101010,2.8331990078953762e-05,4.4e-05,8.8e-05
43,00000000101011,0.00012189416382065433,0.000102,6.4e-05
44,00000000101100,1.7703618372935674e-05,5.8e-05,6.4e-05
45,00000000101101,0.00014116085456803047,9.4e-05,0.0001
46,00000000101110,1.0081649255565863e-06,6.4e-05,7e-05
47,00000000101111,0.00011009115517814598,0.000108,9.4e-05
48,00000000110000,2.2487326592883258e-05,5.2e-05,6.8e-05
49,00000000110001,8.524082197889016e-05,8.2e-05,0.000128
50,00000000110010,5.9140046023095314e-05,4.6e-05,9.6e-05
51,00000000110011,6.675630970736968e-05,8e-05,0.0001
52,00000000110100,0.00013705670320192064,5.8e-05,9.8e-05
53,00000000110101,0.00014562039563133195,6e-05,0.000104
54,00000000110110,1.628391442577403e-05,3.6e-05,6.6e-05
55,00000000110111,6.260222151072474e-05,5.8e-05,6.4e-05
56,00000000111000,2.677372170482726e-06,3.2e-05,5.6e-05
57,00000000111001,4.801398570959415e-05,6.4e-05,0.000112
58,00000000111010,1.1590986213237344e-05,6e-05,5.8e-05
59,00000000111011,4.390999638378468e-05,4e-05,7e-05
60,00000000111100,6.946204205211897e-05,5.4e-05,6.8e-05
61,00000000111101,7.56734000742772e-05,6.8e-05,6.4e-05
62,00000000111110,1.5241368119444736e-05,4.4e-05,3.2e-05
63,00000000111111,3.08254486063776e-05,3.4e-05,7e-05
64,00000001000000,0.0002105713377402783,9.4e-05,0.000176
65,00000001000001,4.5509339060590606e-05,4.6e-05,0.00011
66,00000001000010,1.963250848618634e-05,7e-05,8.2e-05
67,00000001000011,0.00021419510529716376,0.000124,0.00013
68,00000001000100,3.6210183611537227e-06,4.2e-05,8.4e-05
69,00000001000101,7.689585662743926e-05,9.4e-05,0.000104
70,00000001000110,3.656039335338427e-05,6.6e-05,0.00011
71,00000001000111,4.5354318962209516e-05,4.4e-05,9.2e-05
72,00000001001000,1.853025362647185e-05,5e-05,8.6e-05
73,00000001001001,1.27165963733908e-05,3.8e-05,8.4e-05
74,00000001001010,5.376647810561292e-05,5.8e-05,8.8e-05
75,00000001001011,6.347865791493196e-05,4.4e-05,9e-05
76,00000001001100,3.560391632485978e-05,3.6e-05,6.6e-05
77,00000001001101,2.9366282852766325e-05,4.4e-05,7e-05
78,00000001001110,0.00012148341072483716,8.2e-05,0.000106
79,00000001001111,2.445326268110596e-06,2e-05,6.2e-05
80,00000001010000,2.5353916215060634e-05,4.4e-05,9.8e-05
81,00000001010001,4.716786338201727e-06,4.8e-05,0.0001
82,00000001010010,4.253512400062093e-07,5.6e-05,8.8e-05
83,00000001010011,2.535296147340889e-05,5.4e-05,8.4e-05
84,00000001010100,7.228995810096627e-05,8e-05,0.000104
85,00000001010101,8.774056824910856e-05,5.4e-05,8.6e-05
86,00000001010110,3.563046700456675e-05,5.2e-05,6.2e-05
87,00000001010111,6.032136486899919e-05,7.2e-05,7.6e-05
88,00000001011000,3.375434051213618e-05,5.2e-05,0.000104
89,00000001011001,0.0001633782900505066,0.000128,0.000142
90,00000001011010,5.562386689009993e-05,5.4e-05,7.6e-05
91,00000001011011,4.778345788827052e-05,6.4e-05,9.6e-05
92,00000001011100,0.00012958621727547946,7.2e-05,0.00012
93,00000001011101,0.00013236326975761854,8.2e-05,0.000118
94,00000001011110,0.0001440591361861948,8.6e-05,0.000142
95,00000001011111,1.445943361680985e-05,3e-05,5.6e-05
96,00000001100000,5.380311883492557e-06,3.6e-05,8.2e-05
97,00000001100001,6.857460011580336e-06,4.2e-05,7.4e-05
98,00000001100010,1.6152124629593335e-05,3.6e-05,7.6e-05
99,00000001100011,1.324182242246212e-05,5.2e-05,9.4e-05
100,00000001100100,0.00021599512008971104,0.000118,0.000138
101,00000001100101,9.717296738636435e-06,2.2e-05,3.6e-05
102,00000001100110,0.0001473017101486702,8.4e-05,9.4e-05
103,00000001100111,7.105760907690283e-05,7.4e-05,6.2e-05
104,00000001101000,3.919052549726103e-05,5.4e-05,5.8e-05
105,00000001101001,3.341662241833524e-05,3.8e-05,7.4e-05
106,00000001101010,6.0146909254053326e-05,5.8e-05,8.8e-05
107,00000001101011,1.56314365901672e-05,4.6e-05,5.6e-05
108,00000001101100,2.195796307438152e-05,4.2e-05,5.2e-05
109,00000001101101,0.0001096864480200637,8e-05,9e-05
110,00000001101110,3.469173525781978e-05,3.6e-05,7e-05
111,00000001101111,3.481577463933922e-05,6.2e-05,6.8e-05
112,00000001110000,0.00014795920275980075,0.000124,0.000156
113,00000001110001,7.216224451141718e-05,8.4e-05,8.8e-05
114,00000001110010,8.494440676816044e-06,4e-05,8.2e-05
115,00000001110011,7.517116205942696e-06,4.6e-05,6.4e-05
116,00000001110100,6.221103623111612e-05,5.4e-05,7.4e-05
117,00000001110101,5.8594895568559824e-05,6e-05,5.6e-05
118,00000001110110,8.94073468008615e-06,5.6e-05,2.6e-05
119,00000001110111,1.0818983313765423e-06,3.4e-05,4.6e-05
120,00000001111000,8.634700859850504e-05,9.8e-05,6.8e-05
121,00000001111001,0.0003812073294566893,0.000164,0.00016
122,00000001111010,6.243909532907081e-05,7.8e-05,7e-05
123,00000001111011,4.760411161591318e-05,6.2e-05,5.2e-05
124,00000001111100,1.398862535821158e-06,4e-05,6.4e-05
125,00000001111101,3.044815044114767e-05,4.4e-05,4.2e-05
126,00000001111110,2.986201296834631e-05,6e-05,7.2e-05
127,00000001111111,6.0768039494831937e-05,3.6e-05,6.2e-05
128,00000010000000,7.623405705887574e-06,5.2e-05,7e-05
129,00000010000001,5.445492129633942e-05,5e-05,0.000106
130,00000010000010,3.017387333448731e-05,4.6e-05,8.6e-05
131,00000010000011,9.317620641104309e-05,8.2e-05,0.000126
132,00000010000100,3.839924437137056e-05,4.8e-05,7.2e-05
133,00000010000101,3.046574212641447e-05,4.2e-05,7.2e-05
134,00000010000110,8.727825174568529e-05,6.8e-05,9.6e-05
135,00000010000111,3.984961970182728e-06,3.6e-05,5.8e-05
136,00000010001000,0.00010579525739624455,9.2e-05,0.000122
137,00000010001001,7.504242651448496e-05,5.2e-05,0.000108
138,00000010001010,1.7904142331025563e-05,4e-05,9e-05
139,00000010001011,1.4840140393461776e-05,4.8e-05,6.8e-05
140,00000010001100,5.733004251245826e-05,7.4e-05,0.00011
141,00000010001101,8.267201298028294e-05,7.6e-05,0.000104
142,00000010001110,4.0978451591403405e-05,5.6e-05,8.2e-05
143,00000010001111,7.420334668746842e-06,2.8e-05,6e-05
144,00000010010000,1.1210118403602985e-05,4.8e-05,0.000108
145,00000010010001,4.08238991696006e-05,5.6e-05,9.8e-05
146,00000010010010,6.204067348243549e-05,8.4e-05,0.000142
147,00000010010011,9.298864001277949e-05,7e-05,0.000112
148,00000010010100,0.0002929126985024733,0.000128,0.00019
149,00000010010101,1.1851054067717116e-05,5.8e-05,8.2e-05
150,00000010010110,3.71352293728089e-05,7.6e-05,7.6e-05
151,00000010010111,7.823149714647297e-05,5.6e-05,5.4e-05
152,00000010011000,1.2743081450959158e-05,3.8e-05,8e-05
153,00000010011001,2.2578037942057417e-05,5.2e-05,8.4e-05
154,00000010011010,6.387831472111778e-05,4.6e-05,5e-05
155,00000010011011,3.503590242670695e-05,5e-05,7.2e-05
156,00000010011100,0.00012974959004849492,7.8e-05,0.000114
157,00000010011101,4.489787893937729e-05,7e-05,7e-05
158,00000010011110,1.1963743544843858e-05,3.2e-05,7e-05
159,00000010011111,0.0001530278107212567,8.8e-05,8e-05
160,00000010100000,2.8732219060532618e-05,5.8e-05,7.6e-05
161,00000010100001,0.00017953999962058047,7.8e-05,0.000152
162,00000010100010,5.18558365698683e-05,6.8e-05,7.6e-05
163,00000010100011,5.112661755475613e-05,5e-05,8.2e-05
164,00000010100100,9.38673920343881e-05,7e-05,9e-05
165,00000010100101,0.00018969701404091436,8e-05,0.000102
166,00000010100110,2.673831670173387e-05,7e-05,8.2e-05
167,00000010100111,4.170448918649029e-05,4.8e-05,8.2e-05
168,00000010101000,2.390577014070261e-05,3.6e-05,5.2e-05
169,00000010101001,3.0331396676076208e-05,3.8e-05,6.2e-05
170,00000010101010,6.138679578941794e-05,5.8e-05,7.8e-05
171,00000010101011,1.7926401849060305e-05,7e-05,4.8e-05
172,00000010101100,2.525052747271584e-06,4.4e-05,5.8e-05
173,00000010101101,3.3863204427853075e-05,6.4e-05,6.4e-05
174,00000010101110,8.201975642416017e-05,8.2e-05,5.6e-05
175,00000010101111,3.097495637741539e-05,5.2e-05,6.2e-05
176,00000010110000,2.9768537725949743e-05,5.6e-05,9e-05
177,00000010110001,5.114967970603405e-06,3.2e-05,7.6e-05
178,00000010110010,3.231949401805022e-06,4.4e-05,6e-05
179,00000010110011,1.0718162312511432e-05,5.6e-05,6e-05
180,00000010110100,9.450133844460184e-06,3.6e-05,4.2e-05
181,00000010110101,0.00019714548877004985,0.0001,9.2e-05
182,00000010110110,7.665512041641516e-05,5.4e-05,7.8e-05
183,00000010110111,4.1996902746057584e-05,7.4e-05,6.8e-05
184,00000010111000,4.446982169438667e-05,6.2e-05,6.2e-05
185,00000010111001,2.6015126377690394e-05,5.4e-05,6e-05
186,00000010111010,3.8585986291308586e-07,4e-05,5.2e-05
187,00000010111011,6.132878806647595e-06,3e-05,6.4e-05
188,00000010111100,8.063245755050415e-05,7.2e-05,6.4e-05
189,00000010111101,7.048768152106741e-05,6.2e-05,6.2e-05
190,00000010111110,0.00011175961258918425,8.6e-05,6.6e-05
191,00000010111111,0.0001688055138933637,0.000108,9.8e-05
192,00000011000000,2.5426979414947104e-05,4.6e-05,0.00011
193,00000011000001,7.197312073214313e-06,4.8e-05,6.8e-05
194,00000011000010,4.444865206171047e-06,5e-05,7.4e-05
195,00000011000011,1.7918759403692287e-05,3e-05,6.2e-05
196,00000011000100,4.7771757264986415e-05,4.2e-05,8.8e-05
197,00000011000101,1.661670962222218e-05,4.4e-05,8.6e-05
198,00000011000110,8.260473599098374e-05,7e-05,9.6e-05
199,00000011000111,8.772203141492836e-05,6e-05,8.2e-05
200,00000011001000,1.0181108770869393e-05,3.8e-05,6.8e-05
201,00000011001001,1.3119268868135852e-05,2.8e-05,7.2e-05
202,00000011001010,6.225024479579557e-05,5e-05,8.4e-05
203,00000011001011,3.239121904208478e-05,3.6e-05,4.8e-05
204,00000011001100,8.190858558752949e-05,7.6e-05,7.4e-05
205,00000011001101,0.00010325837844148492,7.6e-05,7e-05
206,00000011001110,2.9591554833450192e-05,2.8e-05,6.8e-05
207,00000011001111,4.377744379977873e-05,5.2e-05,4.2e-05
208,00000011010000,6.484152405254651e-05,9.4e-05,9e-05
209,00000011010001,8.032186283935409e-05,5.4e-05,0.000114
210,00000011010010,0.00012430244676236058,0.0001,0.000106
211,00000011010011,0.0002271193436785783,0.000116,0.000156
212,00000011010100,7.241538985293912e-06,4.8e-05,7.8e-05
213,00000011010101,0.00010529872661007003,9.8e-05,8.2e-05
214,00000011010110,3.209448873726943e-05,3.8e-05,9.2e-05
215,00000011010111,3.0391337033972658e-05,5.6e-05,6.2e-05
216,00000011011000,2.663601095495482e-05,4.6e-05,6.6e-05
217,00000011011001,5.726180593767953e-05,5.6e-05,8e-05
218,00000011011010,2.9189741451347606e-05,3.4e-05,6.6e-05
219,00000011011011,8.95813252177875e-06,5.2e-05,4.6e-05
220,00000011011100,5.211424002421574e-05,5.8e-05,5.6e-05
221,00000011011101,9.75697717126856e-06,4.8e-05,5e-05
222,00000011011110,0.00017372040304430045,7.6e-05,0.000104
223,00000011011111,6.647562605480753e-05,6e-05,7.4e-05
224,00000011100000,0.0002057818404019176,0.000102,0.00014
225,00000011100001,3.124429454234817e-05,4.4e-05,8.2e-05
226,00000011100010,9.027922127616618e-05,6.8e-05,0.000114
227,00000011100011,9.58909280416901e-05,6.6e-05,7.2e-05
228,00000011100100,2.666732058985348e-05,3.4e-05,7.4e-05
229,00000011100101,1.54116148219669e-05,5.4e-05,6.8e-05
230,00000011100110,0.00031370766520527567,0.000118,0.000132
231,00000011100111,2.0655694839720667e-05,5.4e-05,4.6e-05
232,00000011101000,1.8669462578878428e-05,4.4e-05,6.8e-05
233,00000011101001,4.523125759638777e-05,6.8e-05,6.4e-05
234,00000011101010,6.634719875769751e-05,7.2e-05,9.8e-05
235,00000011101011,7.095466323009092e-05,5.2e-05,6.6e-05
236,00000011101100,0.00022759184321801784,9.6e-05,0.000128
237,00000011101101,0.00011203443935360431,9e-05,7.8e-05
238,00000011101110,0.00011889054145835577,7.8e-05,8e-05
239,00000011101111,3.49171979278228e-05,5.2e-05,5.4e-05
240,00000011110000,3.819623058003747e-05,6e-05,8.4e-05
241,00000011110001,0.00023820479250222942,0.00012,0.000134
242,00000011110010,6.8496973187668e-05,6e-05,8.4e-05
243,00000011110011,2.758516247445529e-05,7.2e-05,9.2e-05
244,00000011110100,0.0002647723032537342,0.000102,0.000136
245,00000011110101,3.0993529120187273e-05,6.4e-05,5.2e-05
246,00000011110110,6.7103938554398706e-06,4.4e-05,4e-05
247,00000011110111,6.184839220354417e-05,5.2e-05,4.2e-05
