,bitstring,ideal_prob,depolarize_single_0.0016_prob
227,00000011100011,4.035002758674837e-05,5e-05
228,00000011100100,0.00011343356130503514,7.2e-05
229,00000011100101,3.078276875055822e-05,5.8e-05
230,00000011100110,0.00010952520894623631,8.4e-05
231,00000011100111,6.151233139564221e-05,6.2e-05
232,00000011101000,0.00010749873560076183,8.2e-05
233,00000011101001,1.7965965508211814e-05,5e-05
234,00000011101010,6.086965508592225e-05,7e-05
235,00000011101011,2.3396324993876887e-05,4.2e-05
236,00000011101100,0.0001513255081858254,0.000108
237,00000011101101,3.947301275276557e-05,4.2e-05
238,00000011101110,9.318850615711553e-06,4.4e-05
239,00000011101111,4.746051805233295e-05,5.8e-05
240,00000011110000,0.00037887841500396026,0.000178
241,00000011110001,1.2005036918345427e-06,4.6e-05
242,00000011110010,6.194510003152564e-05,5.8e-05
243,00000011110011,2.7112160851021427e-05,4.2e-05
244,00000011110100,3.980448604343838e-05,3.8e-05
245,00000011110101,6.261285244750979e-05,6e-05
246,00000011110110,0.00010849940958880564,7e-05
247,00000011110111,6.697379342717296e-05,3.6e-05
248,00000011111000,5.690978101510221e-05,5e-05
249,00000011111001,1.3514106927571733e-05,7.2e-05
250,00000011111010,1.7991023161700915e-05,4.2e-05
251,00000011111011,5.045328928054399e-05,4.8e-05
252,00000011111100,5.248157156342937e-05,6e-05
253,00000011111101,1.4348356350194653e-05,5.6e-05
254,00000011111110,4.5271492316150263e-05,5.8e-05
255,00000011111111,0.00032247337501518496,0.000136
256,00000100000000,1.989066477076399e-05,4e-05
257,00000100000001,2.6700471554556357e-05,6.6e-05
258,00000100000010,8.358942577257664e-06,3.6e-05
259,00000100000011,4.976374874109124e-05,4e-05
260,00000100000100,6.74355384635658e-05,7.6e-05
261,00000100000101,0.00014808981748799165,9.8e-05
262,00000100000110,1.72305806016039e-05,4.8e-05
263,00000100000111,2.045116328781353e-05,5.2e-05
264,00000100001000,9.885553974104025e-05,6.8e-05
265,00000100001001,5.3179432963903635e-06,3.8e-05
266,00000100001010,2.318162261142496e-05,5.8e-05
267,00000100001011,5.0169153193170816e-05,6.6e-05
268,00000100001100,5.366600645955691e-05,6.6e-05
269,00000100001101,0.0001478436216772499,8.6e-05
270,00000100001110,2.4948902815596966e-05,3.4e-05
271,00000100001111,1.0620556539557464e-05,4.2e-05
272,00000100010000,1.3042125066227822e-05,5.2e-05
273,00000100010001,0.0002513995259007127,0.000124
274,00000100010010,3.884174338081958e-05,6.4e-05
275,00000100010011,1.5907485678058848e-05,4.8e-05
276,00000100010100,6.780187364055233e-05,6e-05
277,00000100010101,9.540554569701252e-05,7.8e-05
278,00000100010110,0.00025992952806447664,0.000134
279,00000100010111,4.4966767909722216e-05,5e-05
280,00000100011000,1.1719230244277964e-05,5.6e-05
281,00000100011001,2.3346707435311012e-06,5.2e-05
282,00000100011010,5.59603657901849e-05,5.4e-05
283,00000100011011,0.00020366211043357932,9.6e-05
284,00000100011100,8.064392251668158e-05,8e-05
285,00000100011101,1.7065231112145145e-05,2.2e-05
286,00000100011110,3.260799465619988e-05,5.8e-05
287,00000100011111,0.000157875939918928,8.6e-05
288,00000100100000,2.025902256658916e-06,3.2e-05
289,00000100100001,4.4206990849588694e-05,7.2e-05
290,00000100100010,0.0002746756153177056,0.00016
291,00000100100011,1.853743904643561e-05,3.8e-05
292,00000100100100,3.3812154629225158e-06,4.2e-05
293,00000100100101,5.147700515384603e-05,5.2e-05
294,00000100100110,5.538293998318947e-05,6.2e-05
295,00000100100111,2.3137422241717497e-05,4.2e-05
296,00000100101000,8.765982703670738e-06,4.4e-05
297,00000100101001,3.0377666988972643e-05,3.2e-05
298,00000100101010,1.4081828531978984e-05,5.6e-05
299,00000100101011,5.568246972534919e-05,4e-05
300,00000100101100,3.5040254019805654e-05,5.8e-05
301,00000100101101,5.0089736166266734e-05,5.6e-05
302,00000100101110,1.3369779200715978e-05,4e-05
303,00000100101111,2.7491854543307638e-05,4.2e-05
304,00000100110000,0.00010632484995299505,0.000102
305,00000100110001,6.874344549263044e-06,3.6e-05
306,00000100110010,8.453725015890025e-05,5.8e-05
307,00000100110011,0.00011145744959130945,7.4e-05
308,00000100110100,3.068536140642575e-05,7e-05
309,00000100110101,8.393657623181346e-05,8.4e-05
310,00000100110110,0.0001297679927504641,8.4e-05
311,00000100110111,3.629868343070577e-05,6.8e-05
312,00000100111000,6.024935972283935e-05,7.4e-05
313,00000100111001,9.612076321639718e-06,5.4e-05
314,00000100111010,0.00010865389842107459,6.4e-05
315,00000100111011,5.6107230933587896e-05,7.2e-05
316,00000100111100,8.171931680601992e-05,4.6e-05
317,00000100111101,4.219550769239072e-05,7.2e-05
318,00000100111110,1.0814478492233207e-05,5e-05
319,00000100111111,0.00018712207560755666,0.000106
320,00000101000000,2.8992177969792396e-05,3.8e-05
321,00000101000001,9.498792473910485e-05,8e-05
322,00000101000010,3.118601593079727e-05,4.8e-05
323,00000101000011,6.7564324337527315e-06,5e-05
324,00000101000100,3.113851796607133e-05,5.2e-05
325,00000101000101,4.7551299101898765e-05,5.8e-05
326,00000101000110,2.1048343616228833e-05,4.2e-05
327,00000101000111,8.747725786227295e-05,7.4e-05
328,00000101001000,9.005180446802694e-06,3.8e-05
329,00000101001001,2.18730372922935e-06,5e-05
330,00000101001010,1.7938585383580473e-05,4.4e-05
331,00000101001011,3.4649200030795435e-05,7.2e-05
332,00000101001100,2.328650727917066e-05,4.6e-05
333,00000101001101,7.712811988330273e-05,7e-05
334,00000101001110,6.25335958142873e-05,6.4e-05
335,00000101001111,5.6705197265066735e-05,6.4e-05
336,00000101010000,0.00014024511996850897,0.0001
337,00000101010001,1.2844244952024048e-05,2.6e-05
338,00000101010010,8.25380999191321e-06,5.4e-05
339,00000101010011,6.793834354560573e-07,2.4e-05
340,00000101010100,1.5489940519916648e-05,3.2e-05
341,00000101010101,1.8182270988994204e-05,3.2e-05
342,00000101010110,5.63632009623275e-05,6.2e-05
343,00000101010111,0.00015057958244270298,7.8e-05
344,00000101011000,1.8945475791257939e-06,4.2e-05
345,00000101011001,4.7398644052586385e-05,5.2e-05
346,00000101011010,5.930693316884335e-05,6.2e-05
347,00000101011011,3.326589606934859e-05,7.4e-05
348,00000101011100,1.4833342592129785e-05,5e-05
349,00000101011101,1.9737529807712863e-05,4.4e-05
350,00000101011110,0.00011014346712148882,8.6e-05
351,00000101011111,2.9589569195144736e-05,5.6e-05
352,00000101100000,0.00015774515274866388,9.2e-05
353,00000101100001,1.6492211088060372e-05,5.4e-05
354,00000101100010,2.276297963368433e-05,6e-05
355,00000101100011,0.00010882349752686867,6.8e-05
356,00000101100100,5.855646743500821e-05,4e-05
357,00000101100101,1.1458046435548731e-07,3.2e-05
358,00000101100110,1.457156261252699e-05,6e-05
359,00000101100111,9.549925545931833e-05,9.4e-05
360,00000101101000,3.173026662888861e-05,6.4e-05
361,00000101101001,4.6795590416507495e-05,6e-05
362,00000101101010,3.008350574748352e-05,4e-05
363,00000101101011,8.835584385019034e-05,7.6e-05
364,00000101101100,0.00010295709950045216,6.8e-05
365,00000101101101,8.276242153907613e-06,2.8e-05
366,00000101101110,4.965481272419901e-05,4.4e-05
367,00000101101111,5.666049198649326e-07,4e-05
368,00000101110000,2.0963514800649875e-05,3.6e-05
369,00000101110001,2.7889840176331363e-05,6e-05
370,00000101110010,0.0003714011270542068,0.00018
371,00000101110011,6.545518928603613e-05,6.6e-05
372,00000101110100,8.613445754321574e-05,6.6e-05
373,00000101110101,1.0262909900094866e-05,4.6e-05
374,00000101110110,8.552471238974679e-05,6.6e-05
375,00000101110111,3.737597063355053e-05,6e-05
376,00000101111000,1.7504160835500687e-05,5.4e-05
377,00000101111001,7.129338404381212e-05,5.6e-05
378,00000101111010,8.223261746888645e-05,5.4e-05
379,00000101111011,0.0001292249625160639,7.6e-05
380,00000101111100,4.472323811707607e-05,6.8e-05
381,00000101111101,3.5014791433009767e-06,4.6e-05
382,00000101111110,0.00010203859313631636,6.8e-05
383,00000101111111,6.70141217353646e-06,3.8e-05
384,00000110000000,0.00010842746458669767,8.4e-05
385,00000110000001,4.401996749762138e-06,4.8e-05
386,00000110000010,2.288957638955261e-05,4.8e-05
387,00000110000011,3.769342643146952e-05,4.8e-05
388,00000110000100,3.987438522002934e-06,4e-05
389,00000110000101,0.00011244211951344884,9.8e-05
390,00000110000110,2.2847962373566187e-05,5.8e-05
391,00000110000111,6.398011479575605e-05,5.6e-05
392,00000110001000,0.0001026930033970325,7.2e-05
393,00000110001001,1.5008278903039077e-05,4.4e-05
394,00000110001010,2.8906617450664952e-05,5.2e-05
395,00000110001011,2.4428745967082634e-05,5.4e-05
396,00000110001100,1.141171470473422e-05,6.8e-05
397,00000110001101,5.0937939235733e-05,6.8e-05
398,00000110001110,1.952405786235486e-05,4.8e-05
399,00000110001111,2.0243258801828034e-05,5.8e-05
400,00000110010000,0.00022553548088584814,8.6e-05
401,00000110010001,1.5767045214104568e-06,3.2e-05
402,00000110010010,6.18268024127826e-05,7.6e-05
403,00000110010011,6.874543674496979e-06,3.4e-05
404,00000110010100,4.356659224691249e-05,4.6e-05
405,00000110010101,4.456078623492964e-05,7e-05
406,00000110010110,0.00011316698990549687,8.8e-05
407,00000110010111,0.00011706023039012478,6.6e-05
408,00000110011000,3.860717220559703e-05,6.4e-05
409,00000110011001,2.074478092405464e-06,4.4e-05
410,00000110011010,2.7109357058568594e-06,2.6e-05
411,00000110011011,8.90367665970892e-05,5.4e-05
412,00000110011100,2.2350454114405738e-05,6.4e-05
413,00000110011101,3.1109166885746396e-05,6e-05
414,00000110011110,3.1736635866715214e-05,8.2e-05
415,00000110011111,4.9097952233401994e-05,5.8e-05
416,00000110100000,4.484995690673883e-05,6e-05
417,00000110100001,0.00011726478237732477,8.4e-05
418,00000110100010,0.00019723818464775677,0.000104
419,00000110100011,7.951652942156062e-05,6.6e-05
420,00000110100100,0.00019319435141005746,7.2e-05
421,00000110100101,6.019700372237306e-05,5.6e-05
422,00000110100110,0.0001390324943010767,8.6e-05
423,00000110100111,4.760596979825724e-05,7.2e-05
424,00000110101000,4.2778500019925465e-05,5.8e-05
425,00000110101001,8.611106602964027e-05,7.4e-05
426,00000110101010,0.00020772461919044976,0.000122
427,00000110101011,5.8926229923954114e-05,8.2e-05
428,00000110101100,1.1859104401930036e-05,4e-05
429,00000110101101,1.852395942193903e-05,3.8e-05
430,00000110101110,3.6605018645336156e-05,6.6e-05
431,00000110101111,2.1865105332528556e-05,5.8e-05
432,00000110110000,1.8300277935642096e-05,4.8e-05
433,00000110110001,1.3868057371503796e-06,2.8e-05
434,00000110110010,0.00010558223954457632,7.4e-05
435,00000110110011,0.00012431922078936963,7.2e-05
436,00000110110100,1.8103291808835497e-05,4.6e-05
437,00000110110101,4.261293319968019e-05,6.8e-05
438,00000110110110,1.8402107423781057e-05,4.4e-05
439,00000110110111,4.5060208541736206e-05,5.6e-05
440,00000110111000,0.00016889940740376366,0.0001
441,00000110111001,9.648486502781612e-05,5.6e-05
442,00000110111010,0.00018016840985846132,0.000132
443,00000110111011,8.651264058884171e-05,6.2e-05
444,00000110111100,2.8736193918802384e-06,4.6e-05
445,00000110111101,1.4958787348696643e-05,2.8e-05
446,00000110111110,4.021231878519855e-05,6.2e-05
447,00000110111111,8.021729005415714e-06,4.8e-05
448,00000111000000,7.504942246951832e-05,5e-05
449,00000111000001,8.3458405066165e-05,8.8e-05
450,00000111000010,3.332939618408409e-05,5.2e-05
451,00000111000011,3.6998163361927124e-06,5e-05
452,00000111000100,0.00020051329628800705,0.000102
453,00000111000101,2.5031309766598844e-05,5.4e-05
454,00000111000110,6.939437252688336e-05,5.6e-05
455,00000111000111,0.00016802022843793746,8.2e-05
456,00000111001000,9.586501240130342e-05,7.6e-05
457,00000111001001,2.7158050576134497e-05,5.2e-05
458,00000111001010,1.5292998542034442e-06,3.4e-05
459,00000111001011,7.477396302893444e-05,5.8e-05
460,00000111001100,1.3720212206841169e-05,3.8e-05
461,00000111001101,4.095427358515994e-05,4.2e-05
462,00000111001110,1.7926858795224755e-06,2e-05
463,00000111001111,6.9066352907129984e-06,5e-05
464,00000111010000,7.820956433371596e-05,6.8e-05
465,00000111010001,2.0898332364907086e-05,5e-05
466,00000111010010,1.5820240660613024e-05,5.2e-05
467,00000111010011,0.00010296143915094637,6.2e-05
468,00000111010100,7.175497058559888e-05,6.2e-05
469,00000111010101,2.9581104845622446e-05,6.6e-05
470,00000111010110,1.2805387137910156e-05,6.2e-05
471,00000111010111,0.0002063064282670281,9.6e-05
472,00000111011000,0.000130085786462933,7.2e-05
473,00000111011001,0.00013148538277019247,9.4e-05
474,00000111011010,1.4964691817852827e-06,3.6e-05
475,00000111011011,0.0001698667396971251,8.8e-05
476,00000111011100,6.310541761305136e-05,7e-05
477,00000111011101,1.0402543092947482e-05,4.4e-05
478,00000111011110,3.677315118739555e-05,6.2e-05
479,00000111011111,9.378194284514277e-05,0.000106
480,00000111100000,7.141107602068677e-05,6.4e-05
481,00000111100001,8.149676608617287e-05,7.4e-05
482,00000111100010,3.453676690025241e-05,6e-05
483,00000111100011,3.934554298615015e-05,3e-05
484,00000111100100,2.3689900015759297e-05,3.6e-05
485,00000111100101,2.2038996617392682e-05,2.8e-05
486,00000111100110,1.3264993739587948e-05,5.2e-05
487,00000111100111,3.494779751049408e-06,4.4e-05
488,00000111101000,2.165996262405362e-05,3.8e-05
489,00000111101001,4.2299925938925485e-05,6.4e-05
490,00000111101010,2.7864806833365243e-06,4.4e-05
491,00000111101011,2.304654483402022e-05,5.4e-05
492,00000111101100,9.812922394815906e-05,7.8e-05
493,00000111101101,1.9957256468951367e-05,4.6e-05
494,00000111101110,2.71018377305404e-05,6.8e-05
495,00000111101111,0.00012153402774011112,8e-05
496,00000111110000,0.00048146219967635823,0.00018
497,00000111110001,7.180871707287967e-05,5.4e-05
498,00000111110010,0.00011080315024899469,8.6e-05
499,00000111110011,7.871143998430552e-06,5.4e-05
500,00000111110100,5.196188431291549e-05,5.2e-05
501,00000111110101,0.00012912757884321862,8.4e-05
502,00000111110110,4.227578990732632e-05,6.2e-05
503,00000111110111,3.239968223512195e-05,4.8e-05
504,00000111111000,1.7264902495063812e-05,4e-05
505,00000111111001,4.1706966911560106e-05,6.8e-05
506,00000111111010,4.091837961869545e-05,4.4e-05
507,00000111111011,4.908030056215913e-05,5.2e-05
508,00000111111100,2.8931973642485613e-05,6.2e-05
509,00000111111101,1.0780559818065753e-05,4.6e-05
510,00000111111110,0.0002489619952268055,0.000108
511,00000111111111,8.748269852738286e-06,3.6e-05
512,00001000000000,2.5965770709413466e-06,4.6e-05
513,00001000000001,2.7552431996322303e-05,4.6e-05
514,00001000000010,0.0001342070697180152,0.000104
515,00001000000011,1.6474111693761914e-05,5.8e-05
516,00001000000100,0.00037289413990024387,0.000156
517,00001000000101,7.772560810328666e-06,4e-05
518,00001000000110,6.236116757115133e-05,4.8e-05
519,00001000000111,3.553459019058311e-05,4.2e-05
520,00001000001000,8.991516744326757e-05,6e-05
521,00001000001001,1.2172006903675897e-05,6.2e-05
522,00001000001010,1.5258793246922695e-06,3.8e-05
523,00001000001011,5.342528547223774e-06,4.4e-05
524,00001000001100,2.4194213760049723e-05,4.2e-05
525,00001000001101,4.5073785976244145e-05,5.4e-05
526,00001000001110,4.525235800471932e-05,4.8e-05
527,00001000001111,0.00010280652039134867,7.4e-05
528,00001000010000,3.332731622152071e-05,5.2e-05
529,00001000010001,8.671826320208654e-05,5.8e-05
530,00001000010010,1.048797339582966e-06,7.4e-05
531,00001000010011,3.418554670433348e-05,6.2e-05
532,00001000010100,3.745087816969858e-05,6.6e-05
533,00001000010101,4.023194311781076e-05,6e-05
534,00001000010110,7.179682945657683e-05,7e-05
535,00001000010111,1.583055284432922e-05,4.4e-05
536,00001000011000,4.1869817677199335e-05,4e-05
537,00001000011001,9.689123863080958e-05,7.8e-05
538,00001000011010,5.608698760112908e-05,6.4e-05
539,00001000011011,6.990379403038472e-05,5.4e-05
540,00001000011100,4.6432909660217234e-05,6e-05
541,00001000011101,3.2656161021523684e-06,5.6e-05
