,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,00000000000000,7.674877381890207e-05,5.8e-05,0.000144
1,00000000000001,8.666285103310663e-05,8.2e-05,0.000128
2,00000000000010,0.00010336771887806684,5.4e-05,0.000132
3,00000000000011,4.922753230734462e-06,5.2e-05,6.6e-05
4,00000000000100,5.777006995774566e-05,5.6e-05,0.000104
5,00000000000101,1.2428577889420084e-05,5e-05,9.4e-05
6,00000000000110,0.00013748334379631687,6.8e-05,0.000112
7,00000000000111,7.025387257806749e-05,7e-05,7.6e-05
8,00000000001000,0.00016270102457602444,7.2e-05,0.000156
9,00000000001001,1.041106097580846e-05,6.4e-05,8.4e-05
10,00000000001010,1.1145822132370094e-05,4.4e-05,5.6e-05
11,00000000001011,7.637607635284745e-05,5.8e-05,9.8e-05
12,00000000001100,0.00010775833872209393,9.8e-05,0.000126
13,00000000001101,3.7819523016652026e-05,5.6e-05,9.4e-05
14,00000000001110,1.626364725194366e-05,5e-05,7.8e-05
15,00000000001111,7.599907976499275e-06,3.6e-05,6.2e-05
16,00000000010000,0.00021807852371879337,0.000126,0.000206
17,00000000010001,4.2067956814617834e-05,4e-05,0.00012
18,00000000010010,3.8380236135507275e-05,3.6e-05,0.000106
19,00000000010011,3.9516466491522296e-05,6.2e-05,8.8e-05
20,00000000010100,2.9916032915889384e-05,4.2e-05,0.000104
21,00000000010101,8.831653992214187e-05,8.4e-05,0.000114
22,00000000010110,3.361160634894642e-05,5.6e-05,9.4e-05
23,00000000010111,4.814228994815482e-05,7.6e-05,6.6e-05
24,00000000011000,1.4562728587091321e-05,3.8e-05,9e-05
25,00000000011001,3.231476610568072e-05,5.2e-05,0.000108
26,00000000011010,5.6381628923260714e-05,6.6e-05,8.4e-05
27,00000000011011,2.4724946673500406e-05,5e-05,7.6e-05
28,00000000011100,1.2742865452072836e-05,4.6e-05,5e-05
29,00000000011101,2.221500136196562e-05,4.8e-05,8e-05
30,00000000011110,5.544561637437808e-05,6e-05,6.2e-05
31,00000000011111,1.8607018060581893e-05,3.2e-05,4.6e-05
32,00000000100000,5.4161428598017805e-06,4.6e-05,7.2e-05
33,00000000100001,3.498768849798954e-05,6e-05,0.000108
34,00000000100010,2.520738720104961e-05,5.4e-05,8.6e-05
35,00000000100011,6.399970899633784e-05,3.8e-05,7.2e-05
36,00000000100100,5.2950473006170994e-05,6e-05,7e-05
37,00000000100101,6.162574978056662e-05,9.2e-05,5.2e-05
38,00000000100110,2.5217990705080424e-05,5e-05,9.2e-05
39,00000000100111,5.880713101145993e-06,3.6e-05,6e-05
40,00000000101000,7.361075618051985e-05,5.2e-05,0.000124
41,00000000101001,0.00018314920212564867,0.000134,0.00016
42,00000000101010,6.419196788904124e-06,5.8e-05,5.6e-05
43,00000000101011,1.3862556323301991e-05,4e-05,7.6e-05
44,00000000101100,2.278808135292395e-05,5.8e-05,8.8e-05
45,00000000101101,1.4868446214679834e-05,4.4e-05,4.6e-05
46,00000000101110,2.154932534533278e-05,4.6e-05,8e-05
47,00000000101111,5.627711402922361e-06,4.2e-05,5.2e-05
48,00000000110000,3.540770555705499e-06,4.8e-05,8.8e-05
49,00000000110001,2.4666965266096383e-05,5.4e-05,8.8e-05
50,00000000110010,2.6619316608440915e-05,5e-05,7.8e-05
51,00000000110011,2.5856740322813582e-05,6.8e-05,0.0001
52,00000000110100,2.5067783384163778e-05,6.6e-05,5.6e-05
53,00000000110101,3.449738639676577e-05,4.2e-05,5.2e-05
54,00000000110110,3.36005745931857e-05,4.6e-05,4.4e-05
55,00000000110111,2.9748135479186857e-05,5.6e-05,6.6e-05
56,00000000111000,3.9429129262520085e-05,5.4e-05,7.4e-05
57,00000000111001,5.518723111015086e-05,3.6e-05,8.6e-05
58,00000000111010,1.0314854519510265e-05,3.2e-05,5.6e-05
