,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
51,00000000110011,6.84273174770278e-05,6.6e-05,7.4e-05
52,00000000110100,2.8658144429398965e-05,5.8e-05,8e-05
53,00000000110101,6.751817047003917e-05,7e-05,6.6e-05
54,00000000110110,1.1211501220067812e-05,5.2e-05,4e-05
55,00000000110111,5.36915694294463e-05,4.8e-05,7.6e-05
56,00000000111000,0.00023881268807919825,8.2e-05,0.000146
57,00000000111001,9.341363741457918e-05,7.2e-05,9.8e-05
58,00000000111010,0.00011117268162624703,9e-05,8.6e-05
59,00000000111011,3.647690442042926e-06,3e-05,5.2e-05
60,00000000111100,1.2521927776469396e-06,6.6e-05,8.8e-05
61,00000000111101,2.5440793848720863e-05,5.2e-05,5.6e-05
62,00000000111110,4.279858788214626e-05,5.8e-05,7e-05
63,00000000111111,4.9580148702997164e-05,5.2e-05,5e-05
64,00000001000000,1.644311770023202e-05,4.2e-05,9.8e-05
65,00000001000001,7.935580303854816e-05,5.6e-05,0.000126
66,00000001000010,1.3237589614776423e-05,5.8e-05,0.000116
67,00000001000011,0.00012113372060576974,7.2e-05,9.6e-05
68,00000001000100,1.0465869617280738e-05,4.8e-05,7.4e-05
69,00000001000101,1.693499054505471e-05,4.6e-05,6e-05
70,00000001000110,5.9763661414458254e-05,5.6e-05,0.000104
71,00000001000111,9.742312210334152e-06,5.6e-05,6e-05
72,00000001001000,3.166653705943083e-05,4.2e-05,7.8e-05
73,00000001001001,7.864609436334477e-05,7.8e-05,0.000106
74,00000001001010,0.00014272346226781328,8.8e-05,0.000108
75,00000001001011,1.50900912687024e-05,4.2e-05,0.000106
76,00000001001100,6.939720404611449e-05,5.6e-05,0.000108
77,00000001001101,2.9243821133302918e-05,5e-05,7.8e-05
78,00000001001110,4.1788404863906974e-05,4.6e-05,5.8e-05
79,00000001001111,0.00011091405104779151,7.6e-05,0.000104
80,00000001010000,0.00032232914157842406,0.0001,0.000204
81,00000001010001,1.8698612164437437e-05,5.8e-05,9e-05
82,00000001010010,0.00010051005456401928,8.6e-05,0.000128
83,00000001010011,2.0331243229129833e-06,3.8e-05,8.8e-05
84,00000001010100,2.7404981556444695e-05,6.6e-05,7.6e-05
85,00000001010101,0.00010532806852136704,6.6e-05,6e-05
86,00000001010110,8.975013262442641e-05,8.4e-05,0.000112
87,00000001010111,5.600423439414739e-05,6.2e-05,6.4e-05
88,00000001011000,3.809524876622257e-05,5.4e-05,8.6e-05
89,00000001011001,5.159202660220785e-05,7.4e-05,9e-05
90,00000001011010,0.00014291397759656497,8.4e-05,0.000106
91,00000001011011,5.410051736614525e-05,5.4e-05,8e-05
92,00000001011100,9.173027164856764e-05,8.2e-05,0.00012
93,00000001011101,0.00015662214872957751,0.0001,0.000138
94,00000001011110,0.00015651589678080768,8.8e-05,0.000104
95,00000001011111,8.362749511503476e-06,4.4e-05,6.6e-05
96,00000001100000,7.806816721507689e-06,4.6e-05,7.4e-05
97,00000001100001,6.192877927595477e-05,6.6e-05,7.6e-05
98,00000001100010,8.551855595174198e-05,8.8e-05,0.000126
99,00000001100011,4.736382182804792e-06,5e-05,4e-05
100,00000001100100,4.199897025732461e-05,5.6e-05,7.6e-05
101,00000001100101,5.42103459630567e-06,3.8e-05,4.8e-05
102,00000001100110,0.00011974216586120709,7e-05,0.000102
103,00000001100111,7.4730441630998665e-06,5.4e-05,5.8e-05
104,00000001101000,8.348966185268892e-06,4.8e-05,9e-05
105,00000001101001,1.5126757906602672e-05,4e-05,5.6e-05
106,00000001101010,3.7246073693434115e-05,5.6e-05,0.000114
107,00000001101011,0.00031187303920848704,0.000154,0.000128
108,00000001101100,3.625304462509189e-05,3.6e-05,7.2e-05
109,00000001101101,5.156774117274144e-05,6.2e-05,7e-05
110,00000001101110,4.91799005690717e-05,7.4e-05,8.2e-05
111,00000001101111,5.638004930026263e-05,3.8e-05,6.6e-05
112,00000001110000,0.00011791804715291016,6.8e-05,0.000156
113,00000001110001,7.920191257477909e-05,7.6e-05,9e-05
114,00000001110010,0.0001414494273580048,7.8e-05,0.000106
115,00000001110011,1.4670918843859824e-05,4e-05,6.8e-05
116,00000001110100,0.00012449156224511135,7e-05,0.000132
117,00000001110101,5.7776508974767325e-05,6.4e-05,6e-05
118,00000001110110,3.562256862607936e-05,6.8e-05,5e-05
119,00000001110111,3.651204943425038e-05,5.6e-05,4.8e-05
120,00000001111000,2.093487288085486e-05,4.8e-05,6.8e-05
121,00000001111001,1.1844853997039577e-05,6e-05,8.2e-05
122,00000001111010,3.406881035641287e-05,6e-05,6e-05
123,00000001111011,6.951642124288197e-07,3.8e-05,4.6e-05
124,00000001111100,0.0003628574682743906,0.000156,0.00016
125,00000001111101,1.7335271120485812e-05,4.2e-05,4.8e-05
126,00000001111110,4.5209427992960226e-05,5.4e-05,7.2e-05
127,00000001111111,1.1293265531145467e-05,3.2e-05,3.6e-05
128,00000010000000,4.459718262071424e-06,4.2e-05,0.000102
129,00000010000001,9.82836593978301e-05,8e-05,0.000104
130,00000010000010,5.928748078739447e-05,4.8e-05,9.2e-05
131,00000010000011,5.1835568635683774e-05,6.2e-05,0.000106
132,00000010000100,0.00019426647971259003,8.8e-05,0.000134
133,00000010000101,9.5112808172598e-05,6e-05,8.2e-05
134,00000010000110,4.506785301628511e-06,4e-05,8.4e-05
135,00000010000111,0.0002062639246296163,7e-05,0.000104
136,00000010001000,6.55979836614161e-05,6.8e-05,0.0001
137,00000010001001,2.454725967728677e-05,4e-05,9.4e-05
138,00000010001010,2.3132601147544417e-05,5e-05,8.8e-05
139,00000010001011,1.5683056062085288e-05,3.4e-05,7e-05
140,00000010001100,5.142430144312356e-06,5e-05,0.000114
141,00000010001101,0.00014679451438067705,8.6e-05,6.6e-05
142,00000010001110,0.0003701004634542151,0.000192,0.00017
143,00000010001111,8.230818348551144e-05,6.8e-05,7.6e-05
144,00000010010000,4.0596603987218864e-05,5.6e-05,6.2e-05
145,00000010010001,6.794028238311989e-05,6.8e-05,0.000138
146,00000010010010,1.9803499472256852e-05,5e-05,8.6e-05
147,00000010010011,0.00012435114058196618,6.4e-05,0.00011
148,00000010010100,2.7648802035379825e-05,2.8e-05,7e-05
149,00000010010101,0.00023127845901408576,0.000102,0.000124
150,00000010010110,2.0652449645401443e-05,5.2e-05,6.6e-05
151,00000010010111,3.404798684314354e-05,6.8e-05,8e-05
152,00000010011000,2.627335809801243e-05,4.6e-05,7.8e-05
153,00000010011001,9.499056053149969e-05,7.4e-05,9.2e-05
154,00000010011010,7.99217743981708e-06,4.8e-05,5.4e-05
155,00000010011011,3.724189924190524e-05,5.4e-05,7.2e-05
156,00000010011100,3.568951848630023e-05,5.4e-05,5e-05
157,00000010011101,2.1733629037594884e-05,4e-05,4.2e-05
158,00000010011110,8.545611922767011e-05,6.6e-05,7.2e-05
159,00000010011111,3.5714126834375424e-05,6.6e-05,5.8e-05
160,00000010100000,2.0106569661570567e-05,5.4e-05,8.6e-05
161,00000010100001,0.00010068094433957948,8e-05,0.000124
162,00000010100010,8.339117381374575e-06,4.8e-05,5.8e-05
163,00000010100011,3.444741583180342e-05,4.4e-05,6.8e-05
164,00000010100100,0.00012937299160359605,8e-05,9e-05
165,00000010100101,3.0234179635458803e-05,5.8e-05,6e-05
166,00000010100110,6.221075337070762e-05,5.4e-05,7.8e-05
167,00000010100111,4.57329537503592e-06,6e-05,3.6e-05
168,00000010101000,5.283132160069104e-05,5.8e-05,0.000118
169,00000010101001,6.419746480932918e-05,5.2e-05,8.4e-05
170,00000010101010,7.915499249540876e-05,7.6e-05,8.4e-05
171,00000010101011,5.056316652185682e-05,6.2e-05,0.00011
172,00000010101100,0.00014456793937733296,8e-05,0.00011
173,00000010101101,5.1875421657536395e-05,5e-05,5.4e-05
174,00000010101110,1.5318016326921055e-05,4.6e-05,4e-05
175,00000010101111,0.00012657573040044108,7.8e-05,7.2e-05
176,00000010110000,2.2757878425596845e-05,6.2e-05,9.2e-05
177,00000010110001,9.459193219785484e-05,7e-05,9.8e-05
178,00000010110010,3.5781814564784644e-05,3.6e-05,7.4e-05
179,00000010110011,7.469222544672282e-05,6.2e-05,8.2e-05
180,00000010110100,0.00014918864257579202,6.2e-05,0.00011
181,00000010110101,7.276835539827817e-05,6.2e-05,5.8e-05
182,00000010110110,1.2230971025721534e-05,4.6e-05,5e-05
183,00000010110111,6.0641801127501093e-05,5.8e-05,6.8e-05
184,00000010111000,1.4365872065308459e-05,4.6e-05,5.2e-05
185,00000010111001,1.4830604627171449e-05,3.2e-05,7.6e-05
186,00000010111010,2.013634389881424e-05,6.6e-05,5.2e-05
187,00000010111011,6.205227761727904e-06,3.6e-05,5.4e-05
188,00000010111100,7.612442502245544e-06,5.6e-05,4e-05
189,00000010111101,1.321837239849984e-05,4.8e-05,6e-05
190,00000010111110,2.3349250750947932e-05,4e-05,4.2e-05
191,00000010111111,4.3641063271485786e-05,4.8e-05,7.8e-05
192,00000011000000,9.495760274063422e-05,7.2e-05,0.000112
193,00000011000001,2.3273605904143583e-06,3.8e-05,7e-05
194,00000011000010,3.777095376318573e-05,7e-05,8.4e-05
195,00000011000011,6.929234100286687e-05,6e-05,0.0001
196,00000011000100,0.00015559793989691854,0.00011,0.000102
197,00000011000101,9.120030782277578e-05,6.8e-05,6.4e-05
198,00000011000110,0.0001686956487653802,0.000102,0.000138
199,00000011000111,1.6543601614481005e-05,4.4e-05,3.4e-05
200,00000011001000,0.0001568736844312265,0.0001,0.000136
201,00000011001001,8.159354165870688e-05,9.2e-05,9.6e-05
202,00000011001010,1.5118060992123893e-05,4.8e-05,6e-05
203,00000011001011,6.544544530125656e-05,5.6e-05,0.000104
204,00000011001100,1.9120415406655134e-06,4.2e-05,4.4e-05
205,00000011001101,3.595078809272214e-05,5e-05,6.2e-05
206,00000011001110,4.8496750444763356e-05,6.4e-05,6.6e-05
207,00000011001111,1.2030535994433368e-05,4.8e-05,5e-05
208,00000011010000,6.256398660180103e-06,3.8e-05,7.4e-05
209,00000011010001,0.00019099290711771047,7.8e-05,0.000114
210,00000011010010,2.497293897140109e-05,5.6e-05,8.8e-05
211,00000011010011,5.803177169681261e-05,6.6e-05,8.4e-05
212,00000011010100,1.0888531678513958e-05,2.6e-05,7.4e-05
213,00000011010101,1.2806216051063317e-05,4.2e-05,6e-05
214,00000011010110,1.2456378044695213e-05,4e-05,7.4e-05
215,00000011010111,2.54668311936623e-05,5.6e-05,4.4e-05
216,00000011011000,4.752034193180711e-05,4.6e-05,8e-05
217,00000011011001,1.369721293604875e-05,4.4e-05,7e-05
218,00000011011010,1.9621920270395166e-06,3.2e-05,4e-05
219,00000011011011,8.884481168240551e-06,5e-05,7.6e-05
220,00000011011100,4.708714124649963e-06,3.4e-05,4.6e-05
221,00000011011101,2.24283210354585e-05,3.2e-05,6.6e-05
222,00000011011110,1.6339630116136078e-05,4.4e-05,4.8e-05
223,00000011011111,0.00023887063507343603,0.000126,0.00011
224,00000011100000,7.123752023717533e-05,5.8e-05,8.8e-05
225,00000011100001,4.114141148918895e-05,4.4e-05,8.2e-05
226,00000011100010,4.3719067573389856e-05,4.6e-05,6.4e-05
227,00000011100011,8.576402298067737e-06,2.8e-05,5e-05
228,00000011100100,7.461159640623938e-05,6.8e-05,7.8e-05
229,00000011100101,1.326089834658103e-05,3.4e-05,3.4e-05
230,00000011100110,6.240835682323147e-05,4.8e-05,6.8e-05
231,00000011100111,2.159711251088058e-05,4e-05,4.6e-05
232,00000011101000,0.00013980850218871742,8.8e-05,9.6e-05
233,00000011101001,1.418132440048732e-05,4.2e-05,5.6e-05
234,00000011101010,6.10965642710058e-05,7e-05,8e-05
235,00000011101011,1.9317193561971808e-05,6.2e-05,6.6e-05
236,00000011101100,8.903238616954626e-05,6.4e-05,9.8e-05
237,00000011101101,2.731789497369542e-07,5e-05,3.2e-05
238,00000011101110,3.476896561775102e-05,4.8e-05,3.4e-05
239,00000011101111,6.84784980975082e-05,5.2e-05,4.8e-05
240,00000011110000,0.00010117666826043287,5.4e-05,8e-05
241,00000011110001,3.601530722537803e-05,6e-05,9.8e-05
242,00000011110010,0.00010073195580402703,6.4e-05,9.4e-05
243,00000011110011,8.625551221702618e-05,8e-05,6.8e-05
244,00000011110100,7.729340961568196e-05,4.8e-05,7.6e-05
245,00000011110101,7.140686566938795e-05,7.6e-05,6e-05
246,00000011110110,1.3576554234195352e-05,6.4e-05,4e-05
247,00000011110111,9.504443774167815e-06,3.4e-05,4.4e-05
248,00000011111000,3.3300094148527986e-05,5e-05,6.2e-05
249,00000011111001,0.00013940138900158877,8e-05,8.2e-05
250,00000011111010,1.8707160365001293e-05,5.4e-05,5.6e-05
251,00000011111011,1.4356435069980798e-05,3e-05,3.6e-05
252,00000011111100,3.058597266884592e-05,5.6e-05,5.6e-05
253,00000011111101,7.636545176458657e-05,5.6e-05,5.2e-05
254,00000011111110,3.0052071808667183e-05,4.6e-05,4.2e-05
255,00000011111111,4.5613098548081986e-05,6.2e-05,4.2e-05
256,00000100000000,4.0984068256621464e-05,6.2e-05,8.6e-05
257,00000100000001,3.974300629326039e-06,3e-05,0.000102
258,00000100000010,2.124092684653229e-05,5.2e-05,0.0001
259,00000100000011,3.805712299028298e-07,4.2e-05,7.4e-05
260,00000100000100,9.480594041394765e-05,7.8e-05,0.000124
261,00000100000101,1.008008321600987e-05,4.2e-05,6.6e-05
262,00000100000110,8.602416005063524e-05,9.2e-05,0.000136
263,00000100000111,1.9620023054724496e-05,4.4e-05,8e-05
264,00000100001000,4.064149994516665e-05,5.4e-05,9e-05
265,00000100001001,6.043212173292232e-06,4e-05,8e-05
266,00000100001010,3.469548983269626e-05,4.4e-05,0.000108
267,00000100001011,6.677584557243223e-05,6.4e-05,9.6e-05
268,00000100001100,8.705640297465403e-05,5.6e-05,9.4e-05
269,00000100001101,3.2690305003616234e-06,5.4e-05,7.6e-05
270,00000100001110,1.0194026860108092e-05,4.6e-05,7.6e-05
271,00000100001111,3.203597014840773e-05,6.2e-05,7.2e-05
272,00000100010000,1.0404513602565205e-06,2.8e-05,9.4e-05
273,00000100010001,8.379797458237995e-05,5.6e-05,0.000114
274,00000100010010,2.1034647663855708e-05,5.8e-05,9.2e-05
275,00000100010011,5.2523749994187514e-05,4.4e-05,0.0001
276,00000100010100,5.2369458139230443e-05,4.2e-05,7e-05
277,00000100010101,4.198803414168124e-05,6.2e-05,9.6e-05
278,00000100010110,4.2274448157470656e-05,5.6e-05,7.2e-05
279,00000100010111,5.279102671734926e-07,2.6e-05,6.6e-05
280,00000100011000,6.279950615406317e-05,7.2e-05,0.000112
281,00000100011001,2.2787462227487155e-05,3.4e-05,0.000108
282,00000100011010,2.7977381975990988e-05,2.6e-05,8.4e-05
283,00000100011011,0.00016739278871129244,0.000106,0.000124
284,00000100011100,3.914882021721706e-05,5.8e-05,9e-05
285,00000100011101,6.25815368171448e-05,4.4e-05,8.4e-05
286,00000100011110,7.1111550598697575e-06,3.6e-05,6.4e-05
287,00000100011111,8.292179087983601e-05,5.6e-05,7e-05
288,00000100100000,6.071988800240838e-05,5.2e-05,9.6e-05
289,00000100100001,9.567628813918761e-05,6e-05,0.000138
290,00000100100010,0.00010621963801611738,6.2e-05,0.000122
291,00000100100011,2.762935541472588e-05,4e-05,9.6e-05
292,00000100100100,4.782705857893635e-05,5e-05,7.6e-05
293,00000100100101,0.0001854825163714357,9.6e-05,0.00013
294,00000100100110,0.00018811755265786849,9e-05,0.000112
295,00000100100111,0.00018988949284062177,8.4e-05,0.000116
296,00000100101000,2.8679040837232495e-05,6e-05,9.4e-05
297,00000100101001,0.0001267374430444268,7.2e-05,0.000122
298,00000100101010,3.396839205884448e-05,6.2e-05,5.4e-05
299,00000100101011,6.393751174399884e-05,3.8e-05,7.6e-05
300,00000100101100,6.270672651258146e-05,6.2e-05,8e-05
301,00000100101101,2.736286957340351e-05,5.8e-05,9.2e-05
302,00000100101110,4.137833290466853e-05,6.2e-05,6e-05
303,00000100101111,4.0161269906590605e-06,6.4e-05,6e-05
304,00000100110000,0.00010475604915485081,0.000108,0.000114
305,00000100110001,3.5571013933828784e-05,6.4e-05,7.2e-05
306,00000100110010,3.682550623799728e-06,6e-05,7e-05
307,00000100110011,6.520511421274988e-05,5.8e-05,7.8e-05
308,00000100110100,6.071859561988525e-05,5.2e-05,6e-05
309,00000100110101,2.9526592837218286e-05,6e-05,6.4e-05
310,00000100110110,8.024380764768302e-05,6.4e-05,5.4e-05
311,00000100110111,0.0001313792232832978,7.4e-05,6.8e-05
312,00000100111000,6.257547046419376e-05,6e-05,0.000114
313,00000100111001,3.5150449413213126e-05,3.6e-05,6.4e-05
314,00000100111010,0.00011937652961135384,6.6e-05,0.000104
315,00000100111011,0.0001242363481099186,7.6e-05,0.000106
316,00000100111100,3.4327844923869624e-06,3.6e-05,6e-05
317,00000100111101,2.265848094514949e-05,4e-05,5.6e-05
318,00000100111110,8.500521874366508e-05,5.4e-05,7.6e-05
319,00000100111111,7.528287450579725e-05,6.4e-05,6.2e-05
320,00000101000000,3.0552162908614334e-05,4.4e-05,7e-05
321,00000101000001,2.180354861969596e-05,6e-05,8.4e-05
322,00000101000010,0.00011318576225802838,7e-05,0.000152
323,00000101000011,6.764514136689285e-06,5.2e-05,8.4e-05
324,00000101000100,1.0103713154033468e-05,2.2e-05,6.6e-05
325,00000101000101,5.5444060516790475e-06,5.6e-05,6.2e-05
326,00000101000110,7.733509972381971e-05,5.6e-05,8e-05
327,00000101000111,0.000218760966532511,0.000124,0.000118
328,00000101001000,2.1049639724968983e-05,3.8e-05,9.2e-05
329,00000101001001,2.1062047872708137e-06,5.8e-05,7.2e-05
330,00000101001010,6.475056949301102e-05,4.8e-05,6.6e-05
331,00000101001011,5.836492971640276e-05,5.4e-05,7.2e-05
332,00000101001100,5.19401780103444e-05,6.2e-05,5.2e-05
333,00000101001101,4.130373745019565e-05,6.8e-05,7.2e-05
334,00000101001110,2.7843898706064646e-05,6.2e-05,9.4e-05
335,00000101001111,0.00017208936505718798,0.000112,0.000114
336,00000101010000,6.11816189327261e-06,4.2e-05,8.2e-05
337,00000101010001,4.620961875861818e-05,6.6e-05,9.4e-05
338,00000101010010,2.9983682085032523e-05,4.4e-05,7.6e-05
339,00000101010011,1.1657813156316108e-05,3.4e-05,6.6e-05
340,00000101010100,6.730568385118809e-05,8e-05,7.8e-05
341,00000101010101,9.987117708902906e-05,7.8e-05,6.4e-05
342,00000101010110,1.9619307882633774e-06,5.4e-05,6.4e-05
343,00000101010111,2.47484472195828e-05,4.8e-05,5e-05
344,00000101011000,5.450555374106776e-05,4e-05,8e-05
345,00000101011001,0.00010687843083033352,9.2e-05,0.000108
346,00000101011010,1.1801014819952614e-05,5.6e-05,7e-05
347,00000101011011,2.9305953766019625e-05,6e-05,6.6e-05
348,00000101011100,0.00016593940898669947,9.8e-05,9.4e-05
349,00000101011101,9.219162909646895e-05,9e-05,9.6e-05
350,00000101011110,8.742533757635776e-05,5.6e-05,6.6e-05
351,00000101011111,2.5557489470532606e-05,5.2e-05,5.6e-05
352,00000101100000,9.639790059840727e-05,5.6e-05,8.8e-05
353,00000101100001,3.734812619696124e-05,6.2e-05,6.4e-05
354,00000101100010,2.2147814452927263e-05,4.2e-05,6e-05
355,00000101100011,2.2780949761824494e-05,3.6e-05,8.8e-05
356,00000101100100,3.378777148882168e-05,5e-05,7.6e-05
357,00000101100101,8.83416462459596e-05,9.8e-05,9e-05
358,00000101100110,2.939788326365299e-06,5e-05,5.6e-05
359,00000101100111,0.00010192427038015615,6.6e-05,9.8e-05
360,00000101101000,6.560380191843434e-05,5.6e-05,6e-05
361,00000101101001,0.00011362737591216522,7.6e-05,9e-05
362,00000101101010,3.1557645598545235e-05,4.8e-05,5.4e-05
363,00000101101011,3.1693899750375048e-06,4e-05,5.8e-05
364,00000101101100,8.699203971063427e-06,5e-05,4.6e-05
365,00000101101101,7.281228674472456e-06,3.4e-05,7e-05
366,00000101101110,0.00012941503599536806,8.2e-05,8.4e-05
367,00000101101111,2.4835334124293136e-05,4.2e-05,6e-05
368,00000101110000,0.00019601974596232332,7.2e-05,0.000106
369,00000101110001,4.170957309770432e-05,6.6e-05,6e-05
370,00000101110010,0.00010268223251726312,6.6e-05,9.4e-05
371,00000101110011,6.62462568573495e-05,6.8e-05,6.8e-05
372,00000101110100,3.3284727326241445e-05,2.6e-05,7.6e-05
373,00000101110101,5.270998554203889e-05,6.4e-05,7e-05
374,00000101110110,0.00021881987676026585,0.000108,9e-05
375,00000101110111,6.974781135961472e-06,5.6e-05,6e-05
376,00000101111000,1.759552149082536e-05,5e-05,5.4e-05
377,00000101111001,3.83923019909125e-07,6.4e-05,5.6e-05
378,00000101111010,5.1748035538802966e-05,5.8e-05,7.4e-05
379,00000101111011,2.403924563735746e-05,5e-05,5.8e-05
380,00000101111100,1.531062888869124e-05,5.8e-05,6e-05
381,00000101111101,2.5950262304749502e-05,5.8e-05,5e-05
382,00000101111110,8.939933275422125e-06,4.4e-05,6.2e-05
383,00000101111111,2.1463627077004497e-05,6.6e-05,4.4e-05
384,00000110000000,1.385242164332029e-05,4.2e-05,9.4e-05
385,00000110000001,0.00012032242307611097,6.8e-05,0.0001
386,00000110000010,4.1182518490480415e-05,7.6e-05,8e-05
387,00000110000011,3.556654380710408e-06,4e-05,5.8e-05
388,00000110000100,0.00010132009067436382,7e-05,0.000106
389,00000110000101,2.3904461066060263e-05,3.4e-05,6.2e-05
390,00000110000110,0.00010579086002787172,5.2e-05,8.8e-05
391,00000110000111,1.003146184577952e-05,4.8e-05,5e-05
392,00000110001000,6.642095078961657e-07,5.2e-05,8.6e-05
393,00000110001001,7.93124736435094e-05,6e-05,0.000108
394,00000110001010,2.340796844058224e-05,5.8e-05,7.4e-05
395,00000110001011,3.5416910145181546e-05,3.8e-05,9.2e-05
396,00000110001100,0.0004046633119144787,0.0002,0.000182
397,00000110001101,3.972836720248673e-05,6.2e-05,6.2e-05
398,00000110001110,2.1814051857304083e-05,5.6e-05,6.6e-05
399,00000110001111,3.866776992266163e-05,7.8e-05,7.2e-05
400,00000110010000,1.0280430812542907e-05,3.2e-05,6.2e-05
401,00000110010001,9.596570902798073e-05,6.2e-05,0.00011
402,00000110010010,5.147176916926177e-05,4.4e-05,8.2e-05
403,00000110010011,0.00012173351446012089,6e-05,0.000138
404,00000110010100,9.039888257883435e-06,5.4e-05,9.6e-05
405,00000110010101,4.9707827468420136e-05,4.8e-05,9.6e-05
406,00000110010110,3.567001051241509e-05,3e-05,7.2e-05
407,00000110010111,3.4889004247957235e-05,6.4e-05,8.4e-05
408,00000110011000,8.538615874077537e-05,5.6e-05,0.000116
409,00000110011001,0.00029013716662007233,0.000142,0.000136
410,00000110011010,3.321726735759533e-05,5.2e-05,7e-05
411,00000110011011,7.418565011137953e-06,3.4e-05,7e-05
412,00000110011100,4.5681825457439305e-05,4.6e-05,8e-05
413,00000110011101,7.257215829585302e-05,5.4e-05,5.6e-05
414,00000110011110,0.00016779574219231088,4.8e-05,0.0001
415,00000110011111,3.921696928728841e-06,4.2e-05,4.8e-05
416,00000110100000,6.0172119656045224e-05,5.8e-05,8.8e-05
417,00000110100001,6.0034660659456275e-05,6.6e-05,5.8e-05
418,00000110100010,5.960435970134757e-05,7.6e-05,7.8e-05
419,00000110100011,1.7468860269609847e-05,5.8e-05,5e-05
420,00000110100100,4.7696905950279875e-05,4.2e-05,7e-05
421,00000110100101,4.129423067331067e-05,6.2e-05,4e-05
422,00000110100110,3.813194138993347e-05,4.6e-05,6e-05
423,00000110100111,2.2126541131683433e-05,4.2e-05,6e-05
424,00000110101000,1.4178824117324723e-05,5.8e-05,6.8e-05
425,00000110101001,2.7658599728707707e-05,5e-05,8.8e-05
426,00000110101010,0.0003256391421092074,0.00015,0.000142
427,00000110101011,0.00016927425645261985,8e-05,0.000104
428,00000110101100,5.6967890957606004e-05,7e-05,5.6e-05
429,00000110101101,1.3400565036220582e-05,2.8e-05,5.8e-05
430,00000110101110,4.136598954882146e-06,4e-05,5.2e-05
431,00000110101111,4.0865629025455546e-05,5.2e-05,4.2e-05
432,00000110110000,2.6604909659612547e-05,5.2e-05,7.4e-05
433,00000110110001,7.196568673913833e-05,5e-05,7.2e-05
434,00000110110010,0.00011525744338915141,6.4e-05,7e-05
435,00000110110011,3.039524939077277e-05,5e-05,6.2e-05
436,00000110110100,3.58632214876435e-05,6.6e-05,4.8e-05
437,00000110110101,3.658778489827248e-05,5.6e-05,3.4e-05
