,bitstring,ideal_prob,depolarize_single_0.0016_prob
50,00000000110010,1.983599278190124e-05,4.6e-05
51,00000000110011,2.5478313593145408e-05,4.4e-05
52,00000000110100,3.376771128207397e-05,5.8e-05
53,00000000110101,2.8524928621078213e-05,4.6e-05
54,00000000110110,3.261341157377016e-05,4.2e-05
55,00000000110111,3.683036252977128e-05,4.2e-05
56,00000000111000,2.1875602213494824e-05,4.2e-05
57,00000000111001,2.157792733841895e-05,5e-05
58,00000000111010,1.045092796094262e-05,2.6e-05
59,00000000111011,4.248677508374405e-05,4.6e-05
60,00000000111100,8.949750046195962e-05,6.6e-05
61,00000000111101,1.5915248247767645e-05,4.2e-05
62,00000000111110,9.614917463516984e-07,4e-05
63,00000000111111,1.363844757302489e-05,4.8e-05
64,00000001000000,2.207985082448281e-05,4.2e-05
65,00000001000001,1.0401240436011701e-05,5e-05
66,00000001000010,8.700650885812956e-05,8e-05
67,00000001000011,1.1946870453091972e-06,3.8e-05
68,00000001000100,4.944092514672799e-05,6.2e-05
69,00000001000101,9.472615385429249e-05,7.6e-05
70,00000001000110,2.3364982749312892e-05,4e-05
71,00000001000111,1.040715931418652e-05,4.4e-05
72,00000001001000,6.112352436555826e-05,7.4e-05
73,00000001001001,7.313844178673143e-05,6.6e-05
74,00000001001010,0.0001145821119782397,6.8e-05
75,00000001001011,3.5479044922695416e-05,6.8e-05
76,00000001001100,0.0001439859823161832,9.2e-05
77,00000001001101,5.853447629681275e-06,5.4e-05
78,00000001001110,1.9475838017281388e-05,2.6e-05
79,00000001001111,2.0840019821761996e-05,3.2e-05
80,00000001010000,5.323415987239486e-06,2.2e-05
81,00000001010001,6.977644778927834e-05,6e-05
82,00000001010010,1.7191324793843342e-05,6.8e-05
83,00000001010011,3.0431709455445157e-05,5.4e-05
84,00000001010100,1.7903192327865524e-06,3e-05
85,00000001010101,1.7736028746125374e-05,4.8e-05
86,00000001010110,4.723862299772201e-05,6e-05
87,00000001010111,8.733178247713144e-05,8e-05
88,00000001011000,0.00016432278890153758,9e-05
89,00000001011001,0.00011352037157998691,6.6e-05
90,00000001011010,1.9443445868476643e-06,5.2e-05
91,00000001011011,7.554026613341598e-05,7.4e-05
92,00000001011100,1.1578225883098249e-05,5e-05
93,00000001011101,8.098678296229142e-05,7.6e-05
94,00000001011110,0.0001320692552920167,0.0001
95,00000001011111,6.253120908445166e-05,4.2e-05
96,00000001100000,4.137482217838452e-05,5.8e-05
97,00000001100001,7.527810163926336e-06,4.2e-05
98,00000001100010,0.00010524526181254395,7.8e-05
99,00000001100011,2.4691958851148736e-05,6e-05
100,00000001100100,2.2935755650101224e-05,4.6e-05
101,00000001100101,2.012859781818861e-06,2.8e-05
102,00000001100110,6.43448564593397e-05,5.6e-05
103,00000001100111,6.339876616354443e-06,3e-05
104,00000001101000,3.256254239552644e-05,4e-05
105,00000001101001,6.731699898106927e-05,7.6e-05
106,00000001101010,2.028283502779356e-05,3.8e-05
107,00000001101011,1.9908162097080157e-05,4.4e-05
108,00000001101100,1.587116200691679e-05,4.6e-05
109,00000001101101,4.967106002481981e-06,5.4e-05
110,00000001101110,3.88431763224376e-05,5.8e-05
111,00000001101111,6.1013575467361236e-05,5.8e-05
112,00000001110000,4.464625014163785e-06,3.2e-05
113,00000001110001,2.5737875960078013e-05,5.8e-05
114,00000001110010,5.418956086981079e-06,4e-05
115,00000001110011,0.0001227206198545121,7.6e-05
116,00000001110100,2.066047336509782e-05,3e-05
117,00000001110101,2.4544588494517136e-05,6e-05
118,00000001110110,5.3721904993157775e-05,6.2e-05
119,00000001110111,2.32516622914734e-05,5.8e-05
120,00000001111000,6.878601000576335e-05,6.2e-05
121,00000001111001,4.174138124132453e-05,5.6e-05
122,00000001111010,3.580766448425784e-05,5.8e-05
123,00000001111011,6.076477833045065e-06,4.8e-05
124,00000001111100,7.100343942957371e-07,4.4e-05
125,00000001111101,1.1587673386835175e-05,4.4e-05
126,00000001111110,9.956782521341804e-05,6.6e-05
127,00000001111111,4.1229049071801575e-05,5.4e-05
128,00000010000000,1.4916339309099805e-06,3.8e-05
129,00000010000001,1.0194106809361656e-05,5.4e-05
130,00000010000010,0.00010748954986416807,5.8e-05
131,00000010000011,2.572148921621162e-05,4.8e-05
132,00000010000100,1.7382301420191992e-05,5e-05
133,00000010000101,1.2003108597655004e-06,4.8e-05
134,00000010000110,0.0001144219467072417,7.6e-05
135,00000010000111,8.987390479547326e-05,6.2e-05
136,00000010001000,3.3206361182102916e-05,6.4e-05
137,00000010001001,6.040379249387087e-05,5.8e-05
138,00000010001010,4.4546121008479783e-05,6.8e-05
139,00000010001011,6.840466062783032e-06,3.8e-05
140,00000010001100,0.00023619345470735604,0.000112
141,00000010001101,4.517651148348833e-05,5e-05
142,00000010001110,0.0001398295596186784,7.6e-05
143,00000010001111,8.586896559932742e-06,6.8e-05
144,00000010010000,0.00010188113871085878,8.6e-05
145,00000010010001,3.705369797850624e-05,6.4e-05
146,00000010010010,1.9634589229972667e-05,4.2e-05
147,00000010010011,2.1367547759311495e-05,3.2e-05
148,00000010010100,4.097335438091475e-05,7.4e-05
149,00000010010101,0.00026638087989902005,0.000142
150,00000010010110,2.6237953076831607e-05,7e-05
151,00000010010111,3.177480759545842e-05,4.2e-05
152,00000010011000,0.00010214308219766594,8.2e-05
153,00000010011001,0.00010372941887143706,8e-05
154,00000010011010,0.00011271280327221013,7.2e-05
155,00000010011011,0.0001809533645064123,8.4e-05
156,00000010011100,5.771377184547585e-05,6.2e-05
157,00000010011101,6.156131293995161e-05,6.8e-05
158,00000010011110,6.439164016476645e-05,5.8e-05
159,00000010011111,1.824889666317195e-05,4.4e-05
160,00000010100000,1.3272328464540458e-05,4e-05
161,00000010100001,5.9175181467000635e-05,6.2e-05
162,00000010100010,4.0452431387122135e-05,6.2e-05
163,00000010100011,0.00023544979392688172,0.000122
164,00000010100100,2.1102221448888797e-05,5.2e-05
165,00000010100101,4.076957885463189e-06,4.6e-05
166,00000010100110,0.00012746925411438926,8.4e-05
167,00000010100111,4.220699999566239e-05,4.6e-05
168,00000010101000,6.0444329051839344e-05,6.4e-05
169,00000010101001,1.6053954024283987e-05,5.4e-05
170,00000010101010,0.00010638236299033095,9.4e-05
171,00000010101011,0.000133966679711594,7.4e-05
172,00000010101100,0.00020442705745248415,0.000108
173,00000010101101,1.1964609044032234e-05,4.2e-05
174,00000010101110,0.00011792956508800603,9.8e-05
175,00000010101111,0.0001353911278245372,9.2e-05
176,00000010110000,4.74628437102918e-05,7e-05
177,00000010110001,1.808100554898211e-05,4.2e-05
178,00000010110010,3.698261484205652e-05,5.4e-05
179,00000010110011,3.57657808428254e-07,3e-05
180,00000010110100,7.076703800509992e-05,7e-05
181,00000010110101,3.4454884957991055e-05,5.2e-05
182,00000010110110,4.133589467817151e-06,4.4e-05
183,00000010110111,4.0870340490544146e-05,5.2e-05
184,00000010111000,2.344431176616309e-05,4.2e-05
185,00000010111001,1.4837649053062713e-05,6.8e-05
186,00000010111010,3.476481720377947e-05,6.8e-05
187,00000010111011,0.00020784850946668323,0.000106
188,00000010111100,2.897692266160693e-05,5e-05
189,00000010111101,3.5361386227257726e-06,4.2e-05
190,00000010111110,0.00013016345607214563,0.000102
191,00000010111111,4.2720903331823e-05,6.4e-05
192,00000011000000,6.589328881698842e-05,6e-05
193,00000011000001,9.783215760566708e-05,7.8e-05
194,00000011000010,0.00016526378587518694,0.000114
195,00000011000011,1.778699081451418e-05,4e-05
196,00000011000100,9.286303321529755e-05,5.2e-05
197,00000011000101,3.398126444711099e-05,5.8e-05
198,00000011000110,1.9974693803651373e-05,6.8e-05
199,00000011000111,8.114305872950248e-06,3.2e-05
200,00000011001000,1.3093685795830168e-05,4.4e-05
201,00000011001001,1.4425550069314943e-05,4e-05
202,00000011001010,8.446689242916323e-06,4.2e-05
203,00000011001011,1.0961725719060007e-05,4.2e-05
204,00000011001100,0.00014497689262661529,8.6e-05
205,00000011001101,7.333953916918542e-05,7.2e-05
206,00000011001110,1.4147365847919425e-05,3.8e-05
207,00000011001111,3.891922023531466e-05,6.6e-05
208,00000011010000,5.1120954890716125e-05,4.2e-05
209,00000011010001,1.3922168816695144e-05,3.8e-05
210,00000011010010,7.4941488110843874e-06,3.8e-05
211,00000011010011,1.2389620115110192e-05,5.4e-05
212,00000011010100,8.271046519686779e-05,6.2e-05
213,00000011010101,2.018513965260631e-05,3.8e-05
214,00000011010110,0.000126641750058264,8.4e-05
215,00000011010111,3.191109756858772e-05,6.4e-05
216,00000011011000,4.257252135675913e-05,7e-05
217,00000011011001,9.776528424406799e-06,6.4e-05
218,00000011011010,0.00012175664431779605,6.2e-05
219,00000011011011,1.4452201140218032e-05,4.4e-05
220,00000011011100,3.3754089916797846e-05,5.4e-05
221,00000011011101,0.00020016535201232186,0.000104
222,00000011011110,7.733983535563706e-06,4.4e-05
223,00000011011111,0.0002332468290477165,9.4e-05
224,00000011100000,1.150423221925135e-05,4.8e-05
225,00000011100001,5.5607304479486096e-05,4.8e-05
226,00000011100010,6.537934677161447e-05,5.4e-05
227,00000011100011,5.371263500160934e-06,3.2e-05
228,00000011100100,2.929569842122802e-05,4.6e-05
229,00000011100101,2.5465305290431093e-05,5.4e-05
230,00000011100110,2.0768485286627508e-05,5.6e-05
231,00000011100111,6.776201421684403e-05,6.6e-05
232,00000011101000,5.954800220138415e-06,4.6e-05
233,00000011101001,1.912395939068154e-07,3e-05
234,00000011101010,8.588278948155076e-05,4.8e-05
235,00000011101011,2.5761981449748125e-05,4e-05
236,00000011101100,1.8281409040805398e-05,4.4e-05
237,00000011101101,7.065638425819344e-05,5.2e-05
238,00000011101110,1.2844631875330016e-05,4.4e-05
239,00000011101111,7.412138345399632e-06,5e-05
240,00000011110000,9.43126293751195e-05,8.4e-05
241,00000011110001,0.00015531306266162537,6.2e-05
242,00000011110010,0.00020433811479650052,0.000126
243,00000011110011,4.279978108182256e-05,6.4e-05
244,00000011110100,4.845219778693655e-05,4.8e-05
245,00000011110101,4.0375010394801894e-05,6e-05
246,00000011110110,6.532460512465797e-05,8.2e-05
247,00000011110111,7.22377043284511e-05,6.2e-05
248,00000011111000,8.160422773789278e-05,5e-05
249,00000011111001,5.778337866200993e-06,5.6e-05
250,00000011111010,9.733002145081516e-05,7.2e-05
251,00000011111011,6.3674473008524695e-06,3.6e-05
252,00000011111100,4.048870350709339e-05,8e-05
253,00000011111101,5.347245931777165e-05,4.6e-05
254,00000011111110,2.8113502629189778e-05,6.8e-05
255,00000011111111,9.021566335345703e-05,7.2e-05
256,00000100000000,2.7355601545123085e-05,5.4e-05
257,00000100000001,1.2225023970979972e-05,4.4e-05
258,00000100000010,5.252661100118758e-05,6.2e-05
259,00000100000011,1.082631501207647e-06,4e-05
260,00000100000100,0.00010313772690591607,6.8e-05
261,00000100000101,9.172574769412007e-05,4.6e-05
262,00000100000110,2.5844463433028252e-05,6.6e-05
263,00000100000111,2.0007633249442748e-05,5.2e-05
264,00000100001000,1.593147563494171e-05,3.6e-05
265,00000100001001,8.23388465865681e-05,7.2e-05
266,00000100001010,4.219202752419228e-05,4.6e-05
267,00000100001011,9.543429347789584e-06,5.2e-05
268,00000100001100,3.065873174029006e-06,4.6e-05
269,00000100001101,6.200246926855397e-06,4e-05
270,00000100001110,2.4615458041859183e-05,4.6e-05
271,00000100001111,1.5715893394268715e-05,5e-05
272,00000100010000,3.741889316283933e-05,4.8e-05
273,00000100010001,1.4425582374426847e-05,3.8e-05
274,00000100010010,3.3547870526075374e-05,5.2e-05
275,00000100010011,3.756491844151584e-05,7e-05
276,00000100010100,5.927475787349977e-05,5.8e-05
277,00000100010101,6.486514176551096e-05,5e-05
278,00000100010110,1.0026846249530909e-06,5.2e-05
279,00000100010111,6.422012362268929e-05,5.8e-05
280,00000100011000,7.445776490750639e-05,4.8e-05
281,00000100011001,4.661216965591681e-05,6.4e-05
282,00000100011010,4.5431777333585974e-05,3.8e-05
283,00000100011011,0.00016586926507839442,8.8e-05
284,00000100011100,9.291792404383718e-05,7.8e-05
285,00000100011101,0.00013825015850789404,9.4e-05
286,00000100011110,8.45054868652421e-06,4.2e-05
287,00000100011111,0.0005144216516704051,0.000202
288,00000100100000,0.00011307590077534916,8.2e-05
289,00000100100001,8.941119182076846e-06,5.2e-05
290,00000100100010,1.3310176720444489e-06,2.4e-05
291,00000100100011,9.063767975352592e-06,3.6e-05
292,00000100100100,7.008579467473208e-05,6.8e-05
293,00000100100101,1.7481070274026636e-05,5.6e-05
294,00000100100110,2.8289153652090654e-05,5e-05
295,00000100100111,6.457977941620172e-05,6.4e-05
296,00000100101000,8.841391382956453e-05,4.4e-05
297,00000100101001,6.847617728805757e-05,7.8e-05
298,00000100101010,1.2517055468394157e-05,4.8e-05
299,00000100101011,3.8049893566529514e-06,3.6e-05
300,00000100101100,4.0587875245421755e-05,6e-05
301,00000100101101,1.5840197929594438e-05,3.8e-05
302,00000100101110,2.3424622967996102e-05,7.4e-05
303,00000100101111,8.48773151106854e-05,6e-05
304,00000100110000,9.410521165927605e-05,5e-05
305,00000100110001,2.2973552924873305e-05,5.6e-05
306,00000100110010,0.00010489388570542247,0.000104
307,00000100110011,8.261712245424442e-05,7e-05
308,00000100110100,0.00010308889048589243,6.4e-05
309,00000100110101,0.00012449954254870423,9e-05
310,00000100110110,2.3575513926818017e-05,6e-05
311,00000100110111,2.5015177466357904e-05,6.8e-05
312,00000100111000,1.1322752833220586e-05,3.6e-05
313,00000100111001,1.9547680146802707e-05,4.6e-05
314,00000100111010,1.4891881169589698e-06,3.6e-05
315,00000100111011,6.896788486288988e-05,6e-05
316,00000100111100,0.00012275166841980967,7.4e-05
317,00000100111101,0.00015639984878309995,9e-05
318,00000100111110,9.092572445974031e-05,8.6e-05
319,00000100111111,3.0519072556880565e-05,3.8e-05
320,00000101000000,8.685755847042455e-07,3.6e-05
321,00000101000001,5.8815946346713767e-05,7.6e-05
322,00000101000010,4.562882177349188e-05,4.8e-05
323,00000101000011,0.00011225657920454563,6.2e-05
324,00000101000100,7.182216259519999e-05,6.6e-05
325,00000101000101,0.00020659986059222773,0.000118
326,00000101000110,0.000116628061280536,7.8e-05
327,00000101000111,0.00019035838538143093,0.000108
328,00000101001000,3.167702645812987e-05,6.2e-05
329,00000101001001,5.1369115294775106e-05,6.6e-05
330,00000101001010,1.4791473788101607e-05,5.2e-05
331,00000101001011,2.965668972384149e-05,5.4e-05
332,00000101001100,2.0656904156773943e-05,5.8e-05
333,00000101001101,4.5056803056469715e-05,6.2e-05
334,00000101001110,0.0001776522400198839,9.4e-05
335,00000101001111,2.534678566470959e-05,4.2e-05
336,00000101010000,4.764573669679222e-05,6.2e-05
337,00000101010001,1.7395657050898883e-05,5.2e-05
338,00000101010010,1.0089279758519035e-05,6.2e-05
339,00000101010011,1.7478420445459502e-05,3.8e-05
340,00000101010100,5.100252933931461e-05,5e-05
341,00000101010101,5.2826496762255024e-06,4.2e-05
342,00000101010110,1.5089264357373446e-05,3.2e-05
343,00000101010111,2.7574096540465964e-05,6e-05
344,00000101011000,0.00013548686854898752,7.6e-05
345,00000101011001,5.612221698654289e-05,3.6e-05
346,00000101011010,5.9023973001094186e-05,4.4e-05
347,00000101011011,4.13645516837353e-05,2.6e-05
348,00000101011100,2.5574747943556654e-05,7e-05
349,00000101011101,9.002051467463746e-05,5.4e-05
350,00000101011110,5.240171072209343e-06,6e-05
351,00000101011111,2.2052711976351825e-05,3.6e-05
352,00000101100000,1.1599099524273725e-05,4.8e-05
353,00000101100001,1.8547563685163285e-05,4.2e-05
354,00000101100010,1.6076555266017045e-05,3.8e-05
355,00000101100011,8.960535528752054e-06,6.4e-05
356,00000101100100,4.156724183488347e-05,5.2e-05
357,00000101100101,4.711360374406671e-05,5.2e-05
358,00000101100110,0.00011128867704678055,8.4e-05
359,00000101100111,7.114770412427935e-05,5.8e-05
360,00000101101000,0.00018524077453621976,7.2e-05
361,00000101101001,1.2449410139630732e-05,3.8e-05
362,00000101101010,2.9367341390888505e-05,6.2e-05
363,00000101101011,1.9088914342162372e-05,4e-05
364,00000101101100,7.704794685791397e-05,6.4e-05
365,00000101101101,0.00013984075980774053,8.2e-05
366,00000101101110,7.626840514889929e-05,7.8e-05
367,00000101101111,2.6106339001757652e-05,3.8e-05
368,00000101110000,0.00017682002786787164,9.4e-05
369,00000101110001,5.736380214982446e-05,5.6e-05
370,00000101110010,1.3333897530295369e-06,5e-05
371,00000101110011,2.4735476687861756e-05,5.8e-05
372,00000101110100,3.809128029009457e-05,4.8e-05
373,00000101110101,0.000180246654331028,0.000102
374,00000101110110,2.583432876405018e-05,3.2e-05
375,00000101110111,1.1820705109448338e-05,3.8e-05
376,00000101111000,5.647414324753796e-06,4.4e-05
377,00000101111001,3.5417757235127795e-05,7.6e-05
378,00000101111010,8.90692080807912e-05,8e-05
379,00000101111011,2.872706304746397e-05,5.6e-05
380,00000101111100,7.515377795555184e-05,4.8e-05
381,00000101111101,9.969485384448845e-05,5.6e-05
382,00000101111110,2.3096871503441554e-05,4.2e-05
383,00000101111111,3.777083178118401e-06,5.2e-05
384,00000110000000,1.8398322144786015e-05,4.4e-05
385,00000110000001,6.436084727505297e-06,6.8e-05
386,00000110000010,0.0001597093905113689,0.000102
387,00000110000011,0.0001195982016898557,8e-05
388,00000110000100,6.161297620106762e-05,6.4e-05
389,00000110000101,0.0001093152485067151,6.4e-05
390,00000110000110,1.0566839478971452e-05,3.8e-05
391,00000110000111,3.7653098222163794e-05,6.4e-05
392,00000110001000,7.55528319746299e-05,5.8e-05
393,00000110001001,0.000114438442236129,9.2e-05
394,00000110001010,0.0001347720719348962,8e-05
395,00000110001011,5.206541761777278e-05,6.2e-05
396,00000110001100,4.443006609249981e-05,4.4e-05
397,00000110001101,1.5609529841490912e-05,7.4e-05
398,00000110001110,2.332201830667597e-05,4.4e-05
399,00000110001111,0.00015441488952692967,0.000108
400,00000110010000,3.969718884402379e-05,3.2e-05
401,00000110010001,1.678751419827808e-05,7e-05
402,00000110010010,6.816115699431051e-05,5e-05
403,00000110010011,1.2090326261193187e-05,4.4e-05
404,00000110010100,9.172764250825379e-05,6.2e-05
405,00000110010101,7.177338063532307e-05,7.2e-05
406,00000110010110,0.00022196559607356883,0.0001
407,00000110010111,4.891996357925828e-06,5.2e-05
408,00000110011000,0.0001404170188164898,7.4e-05
409,00000110011001,0.00011412272581951029,6.2e-05
410,00000110011010,9.022640108492341e-05,5.4e-05
411,00000110011011,5.436843233263559e-05,5e-05
412,00000110011100,0.00020199278920123148,9.8e-05
413,00000110011101,2.219195703580672e-05,6.2e-05
414,00000110011110,0.0001274097916655322,9.2e-05
415,00000110011111,7.199569698796604e-05,8.4e-05
416,00000110100000,9.859885963714883e-05,8e-05
417,00000110100001,6.77026335774392e-09,4.4e-05
418,00000110100010,1.9691363698728952e-05,5.8e-05
419,00000110100011,0.00015735162091766133,7.2e-05
420,00000110100100,0.0002798459672245339,0.00012
421,00000110100101,4.712276015273438e-05,4.6e-05
422,00000110100110,0.00010955928081791906,7.4e-05
423,00000110100111,9.852587291944218e-05,6.6e-05
424,00000110101000,1.6448136043527584e-05,5.4e-05
425,00000110101001,1.7986543377126703e-06,4e-05
426,00000110101010,0.0003985065307532472,0.00017
427,00000110101011,3.1638531440703846e-05,6.4e-05
428,00000110101100,3.103557958330054e-05,5e-05
429,00000110101101,0.0001187962805271361,8.8e-05
430,00000110101110,6.500859637141507e-05,5e-05
431,00000110101111,4.297182446345848e-05,6e-05
432,00000110110000,7.0736516052039285e-06,4.6e-05
433,00000110110001,0.000116621547803034,6.6e-05
434,00000110110010,5.401637818085615e-05,5.8e-05
435,00000110110011,0.00021034968390588866,0.000116
436,00000110110100,6.5697721005105735e-09,3.8e-05
437,00000110110101,6.452357862236512e-05,7.2e-05
438,00000110110110,1.6415748267296355e-05,5.8e-05
439,00000110110111,6.050369117904039e-05,4.4e-05
440,00000110111000,7.933618793447396e-06,3.8e-05
441,00000110111001,4.342961419975052e-06,4.2e-05
442,00000110111010,0.00010501114169747465,6e-05
443,00000110111011,8.220759501632929e-05,7.8e-05
444,00000110111100,1.760223484202706e-05,3.8e-05
445,00000110111101,9.35253862032529e-05,7.2e-05
446,00000110111110,5.115165441001102e-05,5.8e-05
447,00000110111111,1.0716126853812423e-05,3.4e-05
448,00000111000000,6.9521617118370835e-06,4.2e-05
449,00000111000001,6.323842541825272e-05,6.2e-05
450,00000111000010,4.469926408127506e-06,5e-05
451,00000111000011,3.746137898821736e-05,4.4e-05
452,00000111000100,1.981350235205257e-05,4.8e-05
453,00000111000101,3.391142693570451e-05,5.2e-05
454,00000111000110,1.7712220001105413e-05,5.6e-05
455,00000111000111,5.5170481463078555e-05,7e-05
456,00000111001000,6.971713864027803e-05,5e-05
457,00000111001001,4.7531058414628186e-06,4.2e-05
458,00000111001010,3.1898642512392315e-05,3.6e-05
459,00000111001011,1.3682154299270167e-05,4.6e-05
460,00000111001100,4.2448794154290185e-05,5.4e-05
461,00000111001101,5.0601792835341015e-06,5.6e-05
462,00000111001110,6.68582382026135e-05,8.4e-05
463,00000111001111,3.859114001393038e-05,5.6e-05
464,00000111010000,0.0001842188183317048,8.6e-05
465,00000111010001,6.026773225687293e-05,6e-05
466,00000111010010,4.02765727083608e-05,3.8e-05
467,00000111010011,1.5258871605182304e-05,5e-05
468,00000111010100,4.785658481539041e-05,7.4e-05
469,00000111010101,6.205469602529766e-05,6.6e-05
470,00000111010110,5.276093894374925e-05,9e-05
471,00000111010111,1.2144378675734562e-05,6.2e-05
472,00000111011000,6.020369499516887e-05,6e-05
473,00000111011001,5.367178856655591e-06,5.4e-05
474,00000111011010,6.419473476834319e-05,6.4e-05
475,00000111011011,8.278498078279055e-05,7e-05
476,00000111011100,2.66256325732438e-05,4.4e-05
477,00000111011101,0.00010344216541980913,6.8e-05
478,00000111011110,0.00011969669654800561,6.4e-05
479,00000111011111,0.00011019356353833979,5.6e-05
480,00000111100000,6.124034769853785e-05,6.2e-05
481,00000111100001,9.583053149977081e-05,6.2e-05
482,00000111100010,1.265251914845474e-07,4e-05
483,00000111100011,2.8228700444191216e-05,5.2e-05
484,00000111100100,6.595252820818406e-05,6.2e-05
485,00000111100101,1.8403087239320814e-06,4.8e-05
486,00000111100110,5.746266986457437e-05,5.2e-05
487,00000111100111,4.150033232385499e-05,4e-05
488,00000111101000,2.2676743694659045e-05,5.4e-05
489,00000111101001,2.8560113777153725e-05,7.4e-05
490,00000111101010,0.00016415892594400162,8e-05
491,00000111101011,0.00011502881835486448,9.8e-05
492,00000111101100,8.054108480985467e-06,5e-05
493,00000111101101,7.686355128729461e-05,5.8e-05
494,00000111101110,3.522214593468067e-05,4.8e-05
495,00000111101111,5.739248529534438e-06,3e-05
496,00000111110000,4.002575387582301e-05,6.4e-05
497,00000111110001,5.185838902630928e-06,6.4e-05
498,00000111110010,0.00019442465130266738,9e-05
499,00000111110011,5.542274887401461e-05,5.4e-05
500,00000111110100,4.0919663061288505e-05,6e-05
501,00000111110101,8.11153839576694e-06,5.8e-05
502,00000111110110,6.939386849404969e-05,3.4e-05
503,00000111110111,0.00022908780616167913,0.000106
504,00000111111000,1.12506417164586e-06,5e-05
505,00000111111001,1.1814225414405765e-05,5.2e-05
506,00000111111010,1.7394533535311342e-05,3.8e-05
507,00000111111011,4.273324590416595e-05,5.8e-05
508,00000111111100,6.228597323794353e-06,4.4e-05
509,00000111111101,0.00045498397615748086,0.0002
510,00000111111110,7.128648713370614e-05,6.2e-05
511,00000111111111,0.00014024100177244177,8.6e-05
512,00001000000000,4.4141853113952064e-05,3.8e-05
513,00001000000001,6.93830982436625e-06,4e-05
514,00001000000010,3.819862282497042e-05,4.8e-05
515,00001000000011,2.102139978641656e-05,5.2e-05
516,00001000000100,6.423637941063571e-05,6e-05
517,00001000000101,0.0001345688041392019,4.8e-05
518,00001000000110,2.9972877877942863e-05,6e-05
519,00001000000111,1.5042894915532e-05,3e-05
520,00001000001000,6.606398190557637e-05,5.4e-05
521,00001000001001,4.259112971194313e-05,6.4e-05
522,00001000001010,2.574218500227238e-05,7e-05
523,00001000001011,2.849286915377608e-05,5e-05
524,00001000001100,7.025144243643424e-05,6.8e-05
525,00001000001101,2.241450209176619e-05,4.4e-05
526,00001000001110,2.5843459806469538e-05,5.6e-05
527,00001000001111,5.319152588094888e-06,6.2e-05
528,00001000010000,2.053566413996074e-05,6.2e-05
529,00001000010001,3.684502997166943e-05,6.6e-05
530,00001000010010,3.119201319100803e-05,5.8e-05
531,00001000010011,0.0001702325159598489,0.000112
532,00001000010100,4.0222134256977853e-07,4e-05
533,00001000010101,2.1431746381365156e-05,5.2e-05
534,00001000010110,4.373148320650863e-05,6.8e-05
535,00001000010111,0.0002583234803921364,0.000106
536,00001000011000,9.807457559185143e-05,8.6e-05
537,00001000011001,8.418399843012799e-05,6.8e-05
538,00001000011010,2.929400433393838e-06,3.6e-05
539,00001000011011,2.0411288279333247e-05,5.6e-05
540,00001000011100,3.3212057255458106e-05,8.8e-05
541,00001000011101,2.7391224999587906e-05,5.4e-05
542,00001000011110,8.850404725697748e-06,4e-05
