,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,000000000000,0.0003095449243190444,0.000242,0.000526
1,000000000001,0.00022212890873121537,0.000274,0.000408
2,000000000010,5.490525043532139e-05,0.000166,0.000374
3,000000000011,0.00025319035861809386,0.000236,0.000398
4,000000000100,0.0001896984979495849,0.000232,0.000458
5,000000000101,0.0003029290763013281,0.000302,0.000434
6,000000000110,0.00030398297568992475,0.000268,0.000346
7,000000000111,0.000468046780452171,0.000328,0.000432
8,000000001000,0.00011481948589960293,0.00021,0.000374
9,000000001001,0.000311458158644753,0.000248,0.000418
10,000000001010,0.0005258014709084101,0.000288,0.000544
11,000000001011,5.4790005119276146e-05,0.000186,0.000384
12,000000001100,6.700973139986031e-05,0.000204,0.000266
13,000000001101,0.00036169281705736674,0.000304,0.000394
14,000000001110,0.0003386239348171166,0.000296,0.000384
15,000000001111,0.00023756526139449355,0.00025,0.000362
16,000000010000,1.4745077091684475e-05,0.000168,0.000394
17,000000010001,4.074753354902429e-05,0.000224,0.000362
18,000000010010,9.139060452347668e-05,0.00015,0.000296
19,000000010011,0.0002555045809755627,0.000222,0.000338
20,000000010100,0.0005490483970964851,0.000388,0.000474
21,000000010101,0.0012499359466475633,0.000606,0.000738
22,000000010110,2.7733921143093145e-05,0.000192,0.000256
23,000000010111,3.2660796604899994e-05,0.000154,0.00024
24,000000011000,9.496492764400144e-05,0.000204,0.000398
25,000000011001,0.00011106830118300624,0.000196,0.000304
26,000000011010,0.0001851440931082796,0.000206,0.000342
27,000000011011,0.00015750834045844057,0.000216,0.00033
28,000000011100,0.00014415068674891306,0.0002,0.000304
29,000000011101,0.0008615071132877282,0.000486,0.000556
30,000000011110,7.912557756770961e-05,0.000188,0.000272
31,000000011111,0.0005100953694990169,0.000338,0.00046
32,000000100000,0.00023460458976747693,0.000252,0.000464
33,000000100001,7.524905890540941e-05,0.000182,0.000282
34,000000100010,0.00047774879161195677,0.00033,0.00046
35,000000100011,4.846037890509782e-05,0.000142,0.000296
36,000000100100,0.0007723549543177594,0.000484,0.000544
37,000000100101,2.2338669893791882e-05,0.000156,0.00024
38,000000100110,4.61002112314555e-05,0.000162,0.000242
39,000000100111,0.00016114225395761473,0.000218,0.000224
40,000000101000,0.00012641555211858656,0.000168,0.000372
41,000000101001,1.3914128934296893e-05,0.000168,0.000262
42,000000101010,0.00023524095978422487,0.000212,0.00035
43,000000101011,7.217260526171278e-05,0.000206,0.000288
44,000000101100,0.0006943353699886698,0.000386,0.000398
45,000000101101,0.00032320099625445187,0.000328,0.000314
46,000000101110,6.272232123979498e-05,0.000168,0.000198
47,000000101111,0.0007183102497624417,0.00042,0.000422
48,000000110000,0.00011217381607570262,0.000196,0.00034
49,000000110001,0.0010048746674591919,0.00051,0.000628
50,000000110010,5.847518467155058e-05,0.000146,0.000242
51,000000110011,0.00034045101068101567,0.000302,0.000354
52,000000110100,0.00016543928033965833,0.000312,0.00033
53,000000110101,0.00013023645022893407,0.000218,0.000306
54,000000110110,0.00037283800471637997,0.000302,0.000304
55,000000110111,0.0006100380979760045,0.000398,0.000406
56,000000111000,0.0006458558059040167,0.000402,0.000478
57,000000111001,1.9756953961542487e-05,0.000156,0.00023
58,000000111010,6.260579441201724e-05,0.000198,0.000312
59,000000111011,0.0004064199150469388,0.000298,0.000392
60,000000111100,0.00039011889844214746,0.000274,0.000326
61,000000111101,0.00011982192906364679,0.000214,0.000244
62,000000111110,3.0371538449411236e-05,0.000186,0.000224
