,bitstring,ideal_prob,depolarize_single_0.0016_prob
186,000010111010,0.00042186729385985456,0.000278
187,000010111011,3.7837201221957414e-07,0.000178
188,000010111100,0.00016511695268259471,0.00021
189,000010111101,0.00016246352472822038,0.00021
190,000010111110,0.00038076305249292434,0.000288
191,000010111111,5.3091229222260704e-05,0.000144
192,000011000000,0.00010040619207460134,0.000202
193,000011000001,2.1029201026705114e-05,0.000162
194,000011000010,0.0006659946883261975,0.000384
195,000011000011,0.00018775195201058598,0.000208
196,000011000100,7.197024406631608e-05,0.000202
197,000011000101,0.00018177259087837514,0.000294
198,000011000110,0.0005539105535775367,0.000342
199,000011000111,0.00022632549377096608,0.000214
200,000011001000,3.67309573265072e-05,0.000176
201,000011001001,5.6638882187927346e-05,0.00017
202,000011001010,0.0010185959874361888,0.0006
203,000011001011,0.0006371008999190086,0.000396
204,000011001100,7.27441651198257e-06,0.000154
205,000011001101,0.00019118947166387414,0.000236
206,000011001110,0.00021243562310807249,0.000252
207,000011001111,0.0004353710806640766,0.000296
208,000011010000,0.0008490503532368463,0.000426
209,000011010001,0.000303827015989109,0.000264
210,000011010010,0.00014314186778209976,0.000206
211,000011010011,0.00021051769684462157,0.000276
212,000011010100,0.0002980532154748167,0.000302
213,000011010101,0.000257970315143415,0.000266
214,000011010110,0.00016314289306279046,0.00019
215,000011010111,0.00030026395233281454,0.000278
216,000011011000,0.0003785628241228303,0.000306
217,000011011001,4.6056447843803465e-05,0.000188
218,000011011010,4.7961166698036245e-05,0.000194
219,000011011011,0.0004307451580784378,0.000306
220,000011011100,6.270117541144681e-05,0.000168
221,000011011101,4.442975632225578e-05,0.00014
222,000011011110,0.00033163967966424654,0.000306
223,000011011111,0.00035142907465807654,0.000266
224,000011100000,0.00015831890016273657,0.000246
225,000011100001,0.000180562791434545,0.000212
226,000011100010,7.280604284680552e-05,0.000184
227,000011100011,7.057069245197174e-05,0.000176
228,000011100100,0.0006636188622678852,0.00042
229,000011100101,0.0015410418041206927,0.000676
230,000011100110,0.00028539900877635707,0.0003
231,000011100111,0.00029260882543950405,0.000242
232,000011101000,0.00024255343981600586,0.00024
233,000011101001,0.0003649326852947278,0.00026
234,000011101010,3.1712353982442246e-05,0.000164
235,000011101011,1.5104267990347375e-05,0.000188
236,000011101100,0.0008884902299015055,0.000406
237,000011101101,0.0001330497335392964,0.000206
238,000011101110,0.0005241455763251531,0.000314
239,000011101111,0.0003704567140355816,0.000254
240,000011110000,2.4280429377716e-05,0.000154
241,000011110001,6.751895161706091e-05,0.000196
242,000011110010,0.000503728155421937,0.000366
243,000011110011,1.5435922267583557e-07,0.000146
244,000011110100,0.0005206512383750838,0.000328
245,000011110101,8.57085324572386e-05,0.000178
246,000011110110,0.0008239049930220456,0.000456
247,000011110111,0.0002153219615508599,0.000302
248,000011111000,9.700627346743815e-05,0.000186
249,000011111001,0.00021422455736585055,0.00023
250,000011111010,3.289234530229347e-05,0.000164
251,000011111011,0.00016235149321813021,0.000206
252,000011111100,0.0002550067235669121,0.00022
253,000011111101,3.546498102940114e-05,0.000162
254,000011111110,6.846836841925121e-05,0.000196
255,000011111111,3.632304624855337e-05,0.000166
256,000100000000,0.0002463222949140285,0.000214
257,000100000001,0.0001686094173627368,0.000224
258,000100000010,6.591873130479648e-05,0.000194
259,000100000011,9.193987466225284e-06,0.000152
260,000100000100,0.00011267779156558361,0.000222
261,000100000101,0.00020548592609459114,0.000186
262,000100000110,0.00018217518884646174,0.000214
263,000100000111,0.0009669872509989567,0.000482
264,000100001000,0.0001721901522637478,0.000182
265,000100001001,0.00014137445363309018,0.000218
266,000100001010,0.0002227931400512927,0.000236
267,000100001011,1.6757640725747932e-05,0.000154
268,000100001100,0.00014979016723655616,0.000188
269,000100001101,3.911663489173901e-05,0.000176
270,000100001110,8.558341868139714e-06,0.00018
271,000100001111,0.00010689850761598448,0.000186
272,000100010000,5.02364560686437e-05,0.00017
273,000100010001,0.00028553467344714326,0.00026
274,000100010010,0.0010425220717016539,0.000514
275,000100010011,0.00046669973338688524,0.00032
276,000100010100,0.00025604578764831093,0.00025
277,000100010101,0.0004943922023685326,0.000316
278,000100010110,0.00048046018723408326,0.000312
279,000100010111,0.0008548002089167681,0.00041
280,000100011000,0.0009542920079029059,0.000474
281,000100011001,0.00043002649524920977,0.000308
282,000100011010,9.91362192232884e-06,0.00018
283,000100011011,0.000507449144193882,0.000392
284,000100011100,0.0002372975847959421,0.000224
285,000100011101,0.00020079551186685422,0.000212
286,000100011110,0.0003255313880882431,0.000288
287,000100011111,8.280906829428441e-05,0.000202
288,000100100000,1.5669886592824115e-05,0.000182
289,000100100001,0.0001516961935852326,0.000206
290,000100100010,6.506655750895723e-05,0.0002
291,000100100011,0.0003418179070813303,0.000272
292,000100100100,3.8924809063629144e-05,0.000158
293,000100100101,0.00024678620931724445,0.000222
294,000100100110,6.299577313454673e-05,0.000158
295,000100100111,3.891615656832287e-06,0.000184
296,000100101000,9.942655642319596e-05,0.000186
297,000100101001,0.00035104264398129676,0.000298
298,000100101010,0.0008307384714780511,0.00046
299,000100101011,1.3167245306713418e-05,0.000172
300,000100101100,0.0002267517861551497,0.000248
301,000100101101,0.00028449754518778504,0.000238
302,000100101110,2.0356124733275733e-05,0.000154
303,000100101111,8.004823462756414e-05,0.000154
304,000100110000,0.0003032665445111126,0.000298
305,000100110001,6.519524819662741e-05,0.000172
306,000100110010,0.0002381877054859771,0.00024
307,000100110011,0.0006565149820798647,0.000402
308,000100110100,0.00018290028158969227,0.000212
309,000100110101,0.0003271679137267325,0.000328
310,000100110110,9.347942676730738e-05,0.000162
311,000100110111,0.0006517658295998803,0.00033
312,000100111000,0.00013846988396698924,0.000176
313,000100111001,0.0005690522609257542,0.000396
314,000100111010,2.9827398916099556e-05,0.000168
315,000100111011,0.0007020586989084138,0.00044
316,000100111100,0.0001755295131105886,0.000186
317,000100111101,9.511118157182861e-05,0.000162
318,000100111110,0.00017241963274596933,0.000246
319,000100111111,0.0007518088086271471,0.000442
320,000101000000,0.0009090287085928343,0.000464
321,000101000001,0.0001257815599781525,0.000196
322,000101000010,3.105944165185639e-05,0.000202
323,000101000011,0.00025823511645518653,0.000222
324,000101000100,6.833248804931439e-05,0.00018
325,000101000101,0.0003313119670750316,0.000304
326,000101000110,6.783163239731416e-05,0.00018
327,000101000111,0.0007950283114699355,0.000414
328,000101001000,2.187553031684635e-05,0.000148
329,000101001001,0.00011709719649870454,0.000168
330,000101001010,0.0005373922769555745,0.000348
331,000101001011,0.00019666741944752148,0.000254
332,000101001100,4.1244829551909275e-05,0.000172
333,000101001101,0.00033632941333645774,0.000268
334,000101001110,0.00016647902024971277,0.00019
335,000101001111,0.0003972737338455708,0.000274
336,000101010000,4.531470578882297e-05,0.000166
337,000101010001,0.0002027288515346959,0.00026
338,000101010010,6.29204849503907e-05,0.000204
339,000101010011,0.00016867219478817954,0.000186
340,000101010100,0.00011491010072543962,0.000176
341,000101010101,0.00015492015267918487,0.000236
342,000101010110,6.164471293984295e-05,0.00017
343,000101010111,0.0004720328586260844,0.000352
344,000101011000,0.0001142631539748361,0.000184
345,000101011001,0.00023480536607556907,0.000258
346,000101011010,0.0005433849792820658,0.000378
347,000101011011,1.6918547763411157e-05,0.000184
348,000101011100,4.950210647284336e-05,0.00017
349,000101011101,0.0001447717049641019,0.000216
350,000101011110,0.00025019196849504206,0.000216
351,000101011111,0.0004648162845334402,0.000306
352,000101100000,0.00032041339219997147,0.000318
353,000101100001,0.00040044807825662316,0.000244
354,000101100010,0.00012273555996515024,0.000204
355,000101100011,0.00011111455526737786,0.00017
356,000101100100,0.0003405056571138098,0.000268
357,000101100101,0.0001523728511580483,0.000208
358,000101100110,0.00011747396430023872,0.000248
359,000101100111,4.7210174889862104e-05,0.000214
360,000101101000,0.00033641421672408236,0.000304
361,000101101001,0.00030719501479021583,0.000242
362,000101101010,0.00015422623718045907,0.000236
363,000101101011,0.000334684332270213,0.00028
364,000101101100,0.00016275244281280048,0.000256
365,000101101101,0.00012999912057877814,0.000174
366,000101101110,0.00025363165752824955,0.000236
367,000101101111,0.0006224119112611728,0.000406
368,000101110000,0.00010198377457190492,0.000208
369,000101110001,0.00021372840134813262,0.000216
370,000101110010,0.0003693019169904915,0.000236
371,000101110011,6.609370798771096e-05,0.000146
372,000101110100,4.330648417698503e-05,0.000204
373,000101110101,0.00024887723333747493,0.00022
374,000101110110,0.0003486034041048545,0.000266
375,000101110111,0.00021410571483656833,0.000214
376,000101111000,3.3493522757628485e-05,0.000194
377,000101111001,8.268975836035349e-05,0.0002
378,000101111010,5.643404463550839e-05,0.000162
379,000101111011,0.0003199667552084666,0.000228
380,000101111100,0.0004208010012960126,0.000308
381,000101111101,0.00021165706565943315,0.000254
382,000101111110,0.00020775107362244405,0.0002
383,000101111111,1.6795196822883083e-05,0.00017
384,000110000000,0.00013231274597742885,0.000202
385,000110000001,0.00032569456516606457,0.000306
386,000110000010,0.0006286104694229355,0.000348
387,000110000011,5.26699123571849e-06,0.00016
388,000110000100,0.0009302653652833322,0.000548
389,000110000101,0.0001397552058481412,0.000224
390,000110000110,0.000713821837846716,0.000412
391,000110000111,0.0004418844494820912,0.00036
392,000110001000,0.00015776978866844767,0.000234
393,000110001001,0.0002018423338743907,0.000308
394,000110001010,2.7364271609962105e-05,0.00018
395,000110001011,1.0156769486718632e-05,0.000164
396,000110001100,2.8265683565170665e-05,0.000182
397,000110001101,0.0010442150155053171,0.000554
398,000110001110,0.00043947641892141183,0.000354
399,000110001111,0.0003346041156073224,0.000322
400,000110010000,0.0005903509682597453,0.000364
401,000110010001,1.6646879524434467e-05,0.000148
402,000110010010,0.0001900513008653989,0.000216
403,000110010011,0.00027455098169998826,0.000252
404,000110010100,3.398443477044611e-05,0.000138
405,000110010101,0.00016618131148813937,0.000252
406,000110010110,0.00021254246684921328,0.00025
407,000110010111,3.968345693803744e-05,0.000156
408,000110011000,0.00013322456720344533,0.000242
409,000110011001,0.0007958051394550965,0.000454
410,000110011010,0.00022417255290480698,0.000276
411,000110011011,0.0001088637376229944,0.000212
412,000110011100,0.00012339054748134267,0.000184
413,000110011101,0.0005432725574451608,0.000382
414,000110011110,0.000901625116306735,0.000514
415,000110011111,0.0006890822766928987,0.000448
416,000110100000,0.0004521051545045797,0.000332
417,000110100001,0.00012669189464802955,0.000182
418,000110100010,0.0002650423890309754,0.000328
419,000110100011,0.000470932699620832,0.000292
420,000110100100,6.660601564396465e-05,0.000152
421,000110100101,2.4985028308140925e-05,0.000186
422,000110100110,0.0009528473377825714,0.000524
423,000110100111,2.186188501492044e-05,0.000196
424,000110101000,0.00020424653885448585,0.000218
425,000110101001,2.8200397140955404e-05,0.000196
426,000110101010,0.00033081092508967556,0.000278
427,000110101011,0.00019006615323618437,0.00021
428,000110101100,0.00012845575041987492,0.000238
429,000110101101,0.00018929386498472273,0.00021
430,000110101110,0.0005702327239320561,0.000366
431,000110101111,0.0007620337253326503,0.000412
432,000110110000,0.0006094952042655327,0.000362
433,000110110001,0.0002232923874416361,0.00025
434,000110110010,0.0007079910998674663,0.000444
435,000110110011,0.0003274124830517245,0.000342
436,000110110100,4.024443248238596e-05,0.000186
437,000110110101,5.623841777583392e-05,0.000192
438,000110110110,0.000548485462260792,0.000332
439,000110110111,0.00020312010911390034,0.000214
440,000110111000,0.0002927142202884727,0.000248
441,000110111001,0.0003336812212974086,0.000266
442,000110111010,0.00011024045748121228,0.000196
443,000110111011,6.070129577590329e-05,0.000166
444,000110111100,0.00020253721425343176,0.000246
445,000110111101,0.0005893068597176188,0.000368
446,000110111110,6.0613143642611684e-05,0.000198
447,000110111111,0.0005375755909313802,0.000364
448,000111000000,3.6705375219067753e-06,0.000156
449,000111000001,0.00016954718482891095,0.000208
450,000111000010,0.00048064050824820834,0.000282
451,000111000011,3.446867801419725e-05,0.000158
452,000111000100,0.00026035642961437337,0.000228
453,000111000101,0.0004406438981681016,0.000316
454,000111000110,0.0001666562570332289,0.00021
455,000111000111,6.762477117282878e-05,0.0002
456,000111001000,6.775137368721329e-05,0.000156
457,000111001001,0.00028081328169691225,0.00029
458,000111001010,4.3450520514924944e-05,0.000168
459,000111001011,0.00015642746861007782,0.0002
460,000111001100,0.00030319889848960186,0.000254
461,000111001101,7.374106526695345e-05,0.000176
462,000111001110,0.00010926811077832182,0.00021
463,000111001111,0.0001554695582647623,0.000206
464,000111010000,2.1211687164991068e-05,0.00018
465,000111010001,0.00011204190525209652,0.000172
466,000111010010,4.4921967797325826e-05,0.000166
467,000111010011,0.00010876003502531964,0.000224
468,000111010100,0.00011478667151344099,0.000196
469,000111010101,2.0934599439383595e-05,0.000162
470,000111010110,3.8224521727246426e-05,0.000136
471,000111010111,0.0003673151624295449,0.00032
472,000111011000,0.00018255909403412025,0.000202
473,000111011001,8.979373130344212e-05,0.000178
474,000111011010,0.00031564713405318875,0.000266
475,000111011011,0.0003494399408751818,0.000274
476,000111011100,3.819623451601728e-05,0.000178
477,000111011101,2.3766291754091138e-05,0.00018
478,000111011110,9.7847911997903e-05,0.000158
479,000111011111,5.876724000421362e-05,0.00018
480,000111100000,0.0006217517371297021,0.000408
481,000111100001,8.941145738107541e-05,0.000188
482,000111100010,0.00011115766136416495,0.000214
483,000111100011,1.1335645475340042e-05,0.000126
484,000111100100,0.0005275024612288539,0.000362
485,000111100101,4.794847204352781e-05,0.000206
486,000111100110,0.00039253659756785037,0.000278
487,000111100111,0.0006287866109348598,0.000356
488,000111101000,0.00024002972529434894,0.000258
489,000111101001,0.0003866529937852564,0.000314
490,000111101010,7.413599724138856e-05,0.00021
491,000111101011,0.0005785103778155476,0.000404
492,000111101100,3.728277443117849e-05,0.000164
493,000111101101,0.000136954745643037,0.000198
494,000111101110,7.30931682287294e-05,0.00018
495,000111101111,0.00023130471437350666,0.000278
496,000111110000,0.0006553753288290195,0.000372
497,000111110001,0.0005474940612795386,0.000388
498,000111110010,5.938617530065701e-07,0.00015
499,000111110011,0.0002253368663375954,0.000236
500,000111110100,0.00016008941536522063,0.000208
501,000111110101,0.00036997010459307493,0.00022
502,000111110110,0.0001189933875337892,0.000178
503,000111110111,1.2287402133397971e-05,0.000176
504,000111111000,0.00012201037307998647,0.000186
505,000111111001,0.00010769633078815214,0.000214
506,000111111010,0.0005022024912961615,0.000306
507,000111111011,0.00019594004543338603,0.00026
508,000111111100,0.0006012066195666705,0.000368
509,000111111101,0.00034233998059829683,0.000232
510,000111111110,0.00013208620405780248,0.000194
511,000111111111,3.1880082411383286e-05,0.000156
512,001000000000,0.00031508143976271066,0.000258
513,001000000001,0.0001494196343276548,0.000232
514,001000000010,0.00026795605924513426,0.000216
515,001000000011,0.00010698562752322466,0.000186
516,001000000100,0.0003626748360093195,0.000312
517,001000000101,1.7443037009993542e-05,0.000132
518,001000000110,4.7236325558845554e-05,0.000168
519,001000000111,0.00033722115508840784,0.000276
520,001000001000,0.000165286282514111,0.000218
521,001000001001,5.073729677482209e-05,0.000164
522,001000001010,4.0328072501774445e-05,0.000172
523,001000001011,0.00013894184616056982,0.000208
524,001000001100,0.0001264679496474503,0.000196
525,001000001101,0.0003456563184418192,0.000286
526,001000001110,3.0384394289383608e-06,0.000156
527,001000001111,0.00027010101151988576,0.000302
528,001000010000,0.00021003119946290502,0.00022
529,001000010001,5.768757087472025e-05,0.000186
530,001000010010,0.0006900351147658878,0.00047
531,001000010011,0.0005718359028012256,0.00037
532,001000010100,0.00036694417728086123,0.000314
533,001000010101,0.0002662726853837106,0.000266
534,001000010110,0.000276274343267935,0.00023
535,001000010111,0.00029187418899512117,0.00026
536,001000011000,0.0005021545582690678,0.000342
537,001000011001,0.00022687801124738233,0.000238
538,001000011010,0.0003290399065992572,0.000302
539,001000011011,0.00013082588934039716,0.00023
540,001000011100,4.699281614317271e-06,0.000174
541,001000011101,8.604490901792169e-05,0.000172
542,001000011110,0.0006970045105358418,0.000452
543,001000011111,4.396348007689122e-06,0.00016
544,001000100000,0.000130888824496835,0.00019
545,001000100001,0.0008956025705830696,0.000498
546,001000100010,7.66050163942376e-05,0.00018
547,001000100011,0.00031358240729841935,0.00026
548,001000100100,0.00033312193621810805,0.00027
549,001000100101,0.00025586064801443834,0.000266
550,001000100110,0.0006428241238286073,0.000348
551,001000100111,0.0001358868226914282,0.00023
552,001000101000,0.00022032110128437392,0.000222
553,001000101001,0.00022640663536753033,0.000236
554,001000101010,0.0004291706488626856,0.000326
555,001000101011,0.000138153276300315,0.00024
556,001000101100,0.00021803451719078242,0.000208
557,001000101101,0.00018553362843343974,0.00018
558,001000101110,6.469560793725432e-05,0.000228
559,001000101111,4.075663909553449e-05,0.000196
560,001000110000,0.00021640648554969983,0.00023
561,001000110001,1.6294943874594013e-05,0.00014
562,001000110010,3.0431015957345492e-05,0.000164
563,001000110011,0.00018902440462415532,0.000218
564,001000110100,0.00013058857471290444,0.000168
565,001000110101,0.00032327224183565593,0.000268
566,001000110110,3.112106473695452e-07,0.000154
567,001000110111,0.0001906703020623944,0.000206
568,001000111000,0.0003973354567158028,0.000254
569,001000111001,1.204611754802066e-05,0.000176
570,001000111010,0.00022023244708346652,0.000242
571,001000111011,0.00012831429000790883,0.000216
572,001000111100,6.707376217318055e-05,0.000166
573,001000111101,0.00012812745589232271,0.000226
574,001000111110,6.35231645296683e-05,0.00018
575,001000111111,0.00017391877670629293,0.000176
576,001001000000,8.117139943969972e-06,0.000146
577,001001000001,0.0002078596217058505,0.00019
578,001001000010,0.0003985091937353429,0.000342
579,001001000011,0.0003587900919705978,0.000272
580,001001000100,1.2456490104098212e-05,0.000188
581,001001000101,0.0003397468355678188,0.000222
582,001001000110,0.00017310795392020979,0.00023
583,001001000111,5.183524076388283e-06,0.000172
584,001001001000,8.688320624271806e-05,0.000206
585,001001001001,0.00014200597454425867,0.000208
586,001001001010,6.316579431511655e-05,0.000176
587,001001001011,7.72542610132647e-05,0.00017
588,001001001100,7.593299922908209e-05,0.000124
589,001001001101,7.218406723759842e-05,0.000192
590,001001001110,0.00011952565976018381,0.000188
591,001001001111,6.807922317726775e-05,0.000148
592,001001010000,1.8966455578293743e-05,0.00014
593,001001010001,0.0004160678212806931,0.000312
594,001001010010,0.00010572387143019903,0.000196
595,001001010011,0.0004315143052216193,0.000278
596,001001010100,3.513781738783589e-06,0.000148
597,001001010101,7.79981417593733e-05,0.000188
598,001001010110,3.799122117924035e-05,0.00014
599,001001010111,9.527393656826151e-05,0.00019
600,001001011000,0.0002299176372306951,0.000236
601,001001011001,0.0001924573927404647,0.000244
602,001001011010,0.00021622186990593147,0.000208
603,001001011011,0.00035836215594516925,0.000272
604,001001011100,0.0002797907758252633,0.000228
605,001001011101,4.1807126490923385e-06,0.00014
606,001001011110,1.1095101026082583e-05,0.000136
607,001001011111,0.0006665257228686038,0.000408
608,001001100000,0.00011986252850498489,0.00021
609,001001100001,8.085448428434575e-05,0.000186
610,001001100010,3.8252630965844845e-05,0.000192
611,001001100011,6.3119783621705085e-06,0.000124
612,001001100100,2.727038332383422e-05,0.000148
613,001001100101,0.00017340468984196488,0.000282
614,001001100110,0.00010793028851230878,0.000192
615,001001100111,3.880557725095764e-05,0.000202
616,001001101000,0.00016779942112620075,0.000214
617,001001101001,2.072572887281493e-05,0.000194
618,001001101010,5.6108113008266135e-05,0.000188
619,001001101011,0.00035389219430167384,0.000284
620,001001101100,0.0006542106123343244,0.000368
