,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
0,000000000000,0.00014015451647296414,0.000206,0.000386
1,000000000001,0.0005076874203287885,0.00035,0.00056
2,000000000010,0.000233693723275844,0.000288,0.000508
3,000000000011,0.00013214783809574956,0.000212,0.000334
4,000000000100,7.850864119784314e-05,0.000182,0.000346
5,000000000101,0.0001331160230775295,0.000176,0.000272
6,000000000110,0.0006260532695993519,0.000398,0.00046
7,000000000111,1.827285883198875e-05,0.000138,0.000236
8,000000001000,0.00012192138421418063,0.000172,0.000422
9,000000001001,0.00033653413933155816,0.000278,0.000394
10,000000001010,0.00010046636167424047,0.000186,0.00033
11,000000001011,1.535050357598456e-05,0.000174,0.000292
12,000000001100,0.0008720246206567247,0.000496,0.00069
13,000000001101,0.0004164068581890582,0.00035,0.00039
14,000000001110,0.00018665131779749993,0.000206,0.00029
15,000000001111,0.0002126343952726259,0.000262,0.000346
16,000000010000,1.5352894624460743e-05,0.00016,0.000358
17,000000010001,0.0004531548950401925,0.000308,0.000476
18,000000010010,0.0003498108514557144,0.000306,0.000444
19,000000010011,0.0003779874119819517,0.00029,0.000436
20,000000010100,0.0004389279354787409,0.000344,0.000418
21,000000010101,0.0003038370549513428,0.000228,0.000384
22,000000010110,0.00016701289613022248,0.000212,0.000274
23,000000010111,0.0002493973811904218,0.000288,0.000392
24,000000011000,0.0006798256500717656,0.00041,0.000594
25,000000011001,0.00024033174907462255,0.000276,0.000284
26,000000011010,8.466139187934914e-05,0.000176,0.000298
27,000000011011,0.00038287634641689326,0.000292,0.000398
28,000000011100,0.00047689557620574823,0.000356,0.00049
29,000000011101,7.882638793353643e-05,0.000184,0.000198
30,000000011110,0.0005717073642850631,0.000378,0.00044
31,000000011111,0.00037883250549593895,0.000324,0.000386
32,000000100000,0.00018229969743608433,0.00021,0.00034
33,000000100001,0.00025779904024588975,0.000224,0.000366
34,000000100010,0.0005130649982176625,0.000354,0.000514
35,000000100011,0.00014951549863472695,0.000208,0.000314
36,000000100100,0.00016386218359710776,0.000208,0.000274
37,000000100101,0.0002604168397731502,0.000278,0.000268
38,000000100110,9.627326439855434e-05,0.000206,0.000266
39,000000100111,3.590450214570445e-05,0.000192,0.000276
40,000000101000,0.0005746030106514982,0.000356,0.000506
41,000000101001,0.00031623796249135964,0.000274,0.000442
42,000000101010,7.963032369090976e-05,0.000178,0.000268
43,000000101011,8.849688404682855e-05,0.0002,0.000272
44,000000101100,0.00031888692901887615,0.000346,0.000316
45,000000101101,0.0006299492685511151,0.000376,0.00047
46,000000101110,0.00012039477984718036,0.000238,0.000256
47,000000101111,0.0010791259825058699,0.000558,0.000514
48,000000110000,0.00029768542029283705,0.000266,0.000342
49,000000110001,1.5039353009698892e-05,0.000168,0.000234
50,000000110010,0.0004996769171066345,0.00031,0.00045
51,000000110011,0.0002328961075425989,0.000256,0.00037
52,000000110100,0.0003325419700711707,0.000258,0.000324
53,000000110101,0.00025829445313658246,0.000246,0.000252
54,000000110110,0.00026527001371940177,0.00026,0.000282
55,000000110111,0.000348601532915833,0.000266,0.000278
56,000000111000,1.4414274482398258e-05,0.00018,0.000248
57,000000111001,8.021727441783146e-05,0.000144,0.00022
58,000000111010,0.0002093717720224447,0.000216,0.000318
59,000000111011,0.00026805973298030575,0.000252,0.000318
60,000000111100,1.4782238408751495e-05,0.000168,0.00021
