,bitstring,ideal_prob,depolarize_single_0.0016_prob
0,000000000000,0.00018345219724994667,0.000232
1,000000000001,5.427683850000304e-05,0.000154
2,000000000010,0.0006759996821941376,0.000378
3,000000000011,0.0010639552390247198,0.000562
4,000000000100,0.00014493510222562286,0.000204
5,000000000101,0.0008948502507445897,0.000458
6,000000000110,5.253744210699537e-05,0.0002
7,000000000111,0.00010124131620073042,0.00018
8,000000001000,8.856220135517557e-05,0.000144
9,000000001001,0.00017488731322745326,0.000222
10,000000001010,0.0007890081075041693,0.000428
11,000000001011,0.00013169777238587364,0.000214
12,000000001100,3.241365349239223e-05,0.00014
13,000000001101,0.0001890255485661274,0.000214
14,000000001110,0.00038127208557601203,0.000312
15,000000001111,2.0070921459760372e-05,0.00015
16,000000010000,7.281547982228214e-05,0.000174
17,000000010001,5.397797029960734e-05,0.00013
18,000000010010,0.0003527718669150868,0.000282
19,000000010011,1.0173757970870224e-06,0.000152
20,000000010100,0.0001376607358786702,0.000206
21,000000010101,0.00020082304529237883,0.000256
22,000000010110,0.0004337674388482599,0.000334
23,000000010111,0.00044452676813370876,0.000304
24,000000011000,0.0001785201287214378,0.000252
25,000000011001,0.0001930679461522553,0.00022
26,000000011010,0.0001500786847642523,0.000238
27,000000011011,6.901724698839476e-05,0.000174
28,000000011100,0.00040787941634922147,0.000314
29,000000011101,0.0006027563228638861,0.000388
30,000000011110,0.000805826064557509,0.000448
31,000000011111,3.1631430245748184e-05,0.000186
32,000000100000,0.00010867911144980247,0.000202
33,000000100001,6.132398791325964e-05,0.00019
34,000000100010,0.00036015191294072276,0.000344
35,000000100011,0.0003399676791715049,0.00029
36,000000100100,0.00010905060256240575,0.00017
37,000000100101,0.0001967180991216001,0.000234
38,000000100110,6.891008666877981e-05,0.000152
39,000000100111,0.00010728525567487517,0.000192
40,000000101000,0.00035933653569050923,0.000318
41,000000101001,0.00036323383758591786,0.00028
42,000000101010,0.0005482032338898048,0.000358
43,000000101011,0.0006927037825702223,0.00037
44,000000101100,8.208447847031313e-05,0.000172
45,000000101101,2.8989473806302376e-05,0.000198
46,000000101110,0.0002985201244453889,0.000262
47,000000101111,4.412860868747673e-05,0.000146
48,000000110000,0.00045822741798701925,0.000318
49,000000110001,0.0002384128815247919,0.00024
50,000000110010,0.00013948995844791673,0.000238
51,000000110011,0.0004178391235345678,0.000318
52,000000110100,1.7875959448216867e-05,0.000186
53,000000110101,0.00020062270023627027,0.000218
54,000000110110,0.00012908974247078276,0.000246
55,000000110111,0.00021821623624612455,0.000236
56,000000111000,9.154138615561748e-06,0.000144
57,000000111001,0.0001724625170706845,0.000178
58,000000111010,1.9320960453723185e-06,0.000144
59,000000111011,0.00031992317186265725,0.000296
60,000000111100,2.5698671124687054e-05,0.000162
61,000000111101,0.00039510468460219884,0.00028
62,000000111110,8.522978897470879e-05,0.000178
