,bitstring,ideal_prob,depolarize_single_0.0016_prob,qvm_weber_prob
215,0000000011010111,3.2740503149304415e-05,1.4e-05,1.8e-05
216,0000000011011000,4.236551997293757e-06,1.8e-05,2.4e-05
217,0000000011011001,1.0267823488790127e-05,2.4e-05,1.8e-05
218,0000000011011010,2.403261904022745e-06,1.2e-05,1.8e-05
219,0000000011011011,8.601497104887382e-06,1e-05,1.8e-05
220,0000000011011100,0.00011156953420727079,2.6e-05,4.4e-05
221,0000000011011101,2.5612751449436033e-05,1.2e-05,2.2e-05
222,0000000011011110,2.998771995064955e-06,1.6e-05,1.4e-05
223,0000000011011111,1.4431749296453171e-05,2e-05,6e-06
224,0000000011100000,5.1096067780943645e-05,8e-06,2.6e-05
225,0000000011100001,2.047560778200546e-05,1.8e-05,3.6e-05
226,0000000011100010,2.32109786098901e-05,1.2e-05,4.4e-05
227,0000000011100011,3.577503478055515e-05,1.6e-05,2.4e-05
228,0000000011100100,1.713632151190831e-05,1e-05,2.2e-05
229,0000000011100101,8.176135015897479e-06,1.6e-05,2e-05
230,0000000011100110,9.197190563344473e-06,2e-05,2.2e-05
231,0000000011100111,5.7571723160276375e-06,2e-05,2e-05
232,0000000011101000,1.2081179345881037e-05,2.2e-05,1.8e-05
233,0000000011101001,4.97682885918517e-07,1.2e-05,1.6e-05
234,0000000011101010,2.6771944781797784e-05,1e-05,2e-05
235,0000000011101011,6.172374686225414e-05,2.4e-05,2.6e-05
236,0000000011101100,1.2362005214036776e-05,1.2e-05,2.4e-05
237,0000000011101101,5.886059813582568e-06,1.4e-05,2.2e-05
238,0000000011101110,1.090952339241323e-05,1.8e-05,1.4e-05
239,0000000011101111,1.113674693046215e-05,1.4e-05,1.4e-05
240,0000000011110000,1.809816964770602e-05,1.2e-05,1.6e-05
241,0000000011110001,2.2496452506744243e-05,1.6e-05,1.8e-05
242,0000000011110010,6.060992316307208e-06,4e-06,2.2e-05
243,0000000011110011,1.4091942603467154e-05,8e-06,1.8e-05
244,0000000011110100,1.9766997281979885e-05,3.4e-05,2.4e-05
245,0000000011110101,1.2259962856357009e-05,1.4e-05,1.2e-05
246,0000000011110110,9.839234029320847e-06,1e-05,1.4e-05
247,0000000011110111,7.799730576673684e-06,1.4e-05,1.6e-05
248,0000000011111000,9.057963697973464e-06,1.6e-05,1.8e-05
