,bitstring,ideal_prob,noisy_prob
0,000000000000,0.000230457407529,0.00053
0,000000000001,0.000580005924043,0.000646
0,000000000010,0.000851069576274,0.000664
0,000000000011,0.000824302652305,0.000718
0,000000000100,0.000327139646315,0.000448
0,000000000101,0.000295740482908,0.00046
0,000000000110,2.1804008364e-05,0.000276
0,000000000111,1.1319231656e-05,0.000234
0,000000001000,0.000885039486995,0.00078
0,000000001001,0.000700914331844,0.00056
0,000000001010,3.6235177803e-05,0.000242
0,000000001011,0.000456047280009,0.000408
0,000000001100,0.001800637403518,0.001468
0,000000001101,0.001271718658792,0.000926
0,000000001110,4.764117867e-05,0.000262
0,000000001111,0.000326150875856,0.00041
0,000000010000,0.000973088511651,0.00079
0,000000010001,0.000858078707608,0.000632
0,000000010010,7.3286534304e-05,0.000276
0,000000010011,0.000265899830206,0.000316
0,000000010100,0.000305343318973,0.000416
0,000000010101,0.000135164465446,0.000324
0,000000010110,4.607691282e-05,0.000212
0,000000010111,9.8443455133e-05,0.000198
0,000000011000,8.5943277929e-05,0.000296
0,000000011001,0.000139089171933,0.000368
0,000000011010,0.000122847897135,0.000248
0,000000011011,2.88857571e-05,0.000182
0,000000011100,0.000979819233305,0.000758
0,000000011101,0.000444212106982,0.000328
0,000000011110,0.000829194476457,0.000482
0,000000011111,0.0003269747821,0.000242
0,000000100000,0.000292614470362,0.000492
0,000000100001,0.000212410202005,0.000474
0,000000100010,0.000270094319577,0.000458
0,000000100011,0.000414410062849,0.000568
0,000000100100,0.000629328430111,0.000698
0,000000100101,7.9986548109e-05,0.00038
0,000000100110,0.001126117634544,0.000752
0,000000100111,0.001239187104146,0.000764
0,000000101000,0.000471378722983,0.000574
0,000000101001,4.8641849824e-05,0.000312
0,000000101010,0.000534643253642,0.000452
0,000000101011,3.2406438306e-05,0.00027
0,000000101100,0.001623840149726,0.001254
0,000000101101,6.2676594604e-05,0.000268
0,000000101110,0.000223734585607,0.000314
0,000000101111,2.1639601346e-05,0.000188
0,000000110000,7.025416797e-06,0.000398
0,000000110001,0.000234848062825,0.000324
0,000000110010,0.000272393093811,0.000332
0,000000110011,0.00032395547242,0.000354
0,000000110100,0.000937818042581,0.0006
0,000000110101,0.000701915556322,0.000522
0,000000110110,0.000413454905279,0.000408
0,000000110111,0.000105006383687,0.000256
0,000000111000,0.000665944900721,0.000616
0,000000111001,0.001607616229168,0.00102
0,000000111010,0.00049732086242,0.000454
0,000000111011,0.000357750460729,0.000366
0,000000111100,0.000569621980915,0.00064
0,000000111101,0.000652580511665,0.000386
0,000000111110,5.3906301725e-05,0.000164
0,000000111111,0.000158271764566,0.000282
0,000001000000,0.000574937223358,0.000702
0,000001000001,0.000738393074917,0.000768
0,000001000010,2.435408625e-06,0.000356
0,000001000011,0.000476327837226,0.00059
0,000001000100,0.000244493061397,0.00049
0,000001000101,0.000415604377767,0.000596
0,000001000110,0.001268657882371,0.000874
0,000001000111,0.000248331948464,0.00043
0,000001001000,0.000174517831195,0.00044
0,000001001001,0.000604535610292,0.000616
0,000001001010,0.000401948041838,0.000438
0,000001001011,3.1600842112e-05,0.000268
0,000001001100,0.000489134543936,0.000786
0,000001001101,0.000244584992282,0.000444
0,000001001110,0.000121879356378,0.000272
0,000001001111,0.000768845447008,0.000496
0,000001010000,0.001138834140145,0.000776
0,000001010001,0.001214845572759,0.000842
0,000001010010,1.6891320959e-05,0.000296
0,000001010011,5.5877594061e-05,0.000274
0,000001010100,3.7698906867e-05,0.000344
0,000001010101,0.000390331330933,0.000396
0,000001010110,7.6369916769e-05,0.000292
0,000001010111,0.000341334874737,0.00036
0,000001011000,0.000337164680847,0.000448
0,000001011001,0.000273397003788,0.000438
0,000001011010,5.4149743343e-05,0.000302
0,000001011011,0.000466516863186,0.000404
0,000001011100,0.000193235493088,0.000456
0,000001011101,0.000723585870076,0.00048
0,000001011110,0.000899788880266,0.000542
0,000001011111,0.000506657374962,0.000398
0,000001100000,0.001283558527314,0.001118
0,000001100001,0.001430578930357,0.001162
0,000001100010,0.00211478807838,0.00144
0,000001100011,0.001095165643048,0.000972
0,000001100100,0.002064368168359,0.001502
0,000001100101,0.001582877479022,0.001186
0,000001100110,0.001416129261083,0.00107
0,000001100111,0.002525470980684,0.001336
0,000001101000,0.001373170597819,0.00112
0,000001101001,0.00047443228584,0.000578
0,000001101010,0.000576189128446,0.000608
0,000001101011,0.000171658831984,0.00044
0,000001101100,0.004017420410385,0.002448
0,000001101101,0.001208365403447,0.000848
0,000001101110,0.000138093004558,0.000342
0,000001101111,0.000681436135496,0.00059
0,000001110000,0.00108756894191,0.00083
0,000001110001,0.000432516499477,0.000462
0,000001110010,0.000732847053247,0.000678
0,000001110011,0.001040971499994,0.000674
0,000001110100,0.000793558248852,0.0006
0,000001110101,6.6018739527e-05,0.000324
0,000001110110,0.001128532124077,0.000736
0,000001110111,0.001091603686533,0.000644
0,000001111000,0.001902986397892,0.001198
0,000001111001,0.000761521061886,0.000628
0,000001111010,0.001418812820664,0.000802
0,000001111011,0.001239278437936,0.000716
0,000001111100,0.00264988002794,0.001378
0,000001111101,0.00057618854126,0.000442
0,000001111110,3.3704695693e-05,0.0002
0,000001111111,0.000347413759191,0.000372
0,000010000000,0.000476133203891,0.00078
0,000010000001,0.000426443472968,0.000818
0,000010000010,0.001654196762531,0.00119
0,000010000011,0.000695754813343,0.000872
0,000010000100,0.000406179988979,0.00065
0,000010000101,0.000847352756524,0.00069
0,000010000110,0.000112092916889,0.000468
0,000010000111,0.000853492222923,0.000666
0,000010001000,0.001354998658152,0.001208
0,000010001001,0.00132621074165,0.00099
0,000010001010,0.000732136823563,0.000776
0,000010001011,0.000867642190031,0.00078
0,000010001100,0.001651955293085,0.0015
0,000010001101,0.000360765819959,0.000656
0,000010001110,0.000101970097151,0.000394
0,000010001111,0.000184002588959,0.00037
0,000010010000,0.002080499102213,0.001512
0,000010010001,0.001657459130691,0.001124
0,000010010010,0.000529186387866,0.000596
0,000010010011,0.000129512497726,0.000414
0,000010010100,0.001348630330091,0.001054
0,000010010101,0.000153935440716,0.000418
0,000010010110,0.000653948883572,0.000666
0,000010010111,0.000180083565679,0.000308
0,000010011000,0.001195448412675,0.000986
0,000010011001,0.001758901077827,0.001156
0,000010011010,0.000243683072869,0.000526
0,000010011011,0.000714349741975,0.00058
0,000010011100,0.003615125673906,0.001848
0,000010011101,0.001361928926701,0.000832
0,000010011110,0.001823503250962,0.001104
0,000010011111,0.000960735582913,0.000594
0,000010100000,0.000337464543846,0.000824
0,000010100001,0.001436883373498,0.00116
0,000010100010,0.000419689382907,0.00072
0,000010100011,0.002736641244136,0.001754
0,000010100100,0.000213949976902,0.000674
0,000010100101,0.00021828591694,0.000596
0,000010100110,0.001738805266181,0.001204
0,000010100111,0.001353141339762,0.000882
0,000010101000,0.001469991778289,0.001204
0,000010101001,0.000206660171927,0.000524
0,000010101010,0.000273874427866,0.000602
0,000010101011,0.002043782663668,0.001164
0,000010101100,0.002851094944492,0.001922
0,000010101101,0.000151612799122,0.000408
0,000010101110,0.001703159049423,0.001044
0,000010101111,0.00030874548786,0.000414
0,000010110000,0.000843842223314,0.000778
0,000010110001,0.000264460922065,0.000474
0,000010110010,0.001387541405286,0.000828
0,000010110011,0.000923425600757,0.00067
0,000010110100,0.00027323674672,0.000498
0,000010110101,0.001656950339063,0.00088
0,000010110110,0.000514815795103,0.000486
0,000010110111,0.000353996733195,0.000414
0,000010111000,0.000471791640626,0.00056
0,000010111001,0.000738044230874,0.00062
0,000010111010,0.001119903748591,0.000788
0,000010111011,0.000623822275452,0.00055
0,000010111100,0.000644190826164,0.000552
0,000010111101,7.3514668613e-05,0.000248
0,000010111110,0.000195944907745,0.000316
0,000010111111,0.000522521956282,0.000416
0,000011000000,0.000297343262217,0.000356
0,000011000001,0.000253528215903,0.00043
0,000011000010,0.00014911269935,0.000306
0,000011000011,0.000246425484017,0.000372
0,000011000100,8.7820643105e-05,0.000244
0,000011000101,0.000117022951805,0.000264
0,000011000110,2.499365043e-06,0.00022
0,000011000111,1.8983515077e-05,0.00021
0,000011001000,3.075306182e-06,0.000282
0,000011001001,2.7549332416e-05,0.000198
0,000011001010,0.000124139155468,0.000268
0,000011001011,2.7847430398e-05,0.000204
0,000011001100,0.000305291271431,0.000374
0,000011001101,0.000142529953976,0.000242
0,000011001110,8.054652751e-06,0.000126
0,000011001111,0.000278917934702,0.000236
0,000011010000,0.000188018747784,0.000352
0,000011010001,0.000663720210642,0.000486
0,000011010010,4.1984384984e-05,0.00018
0,000011010011,0.000114863557198,0.000222
0,000011010100,8.0415173056e-05,0.000206
0,000011010101,0.000161795953675,0.000268
0,000011010110,0.000361476499736,0.00029
0,000011010111,0.000409792337111,0.000282
0,000011011000,0.000219660408306,0.00028
0,000011011001,0.000809241353704,0.00058
0,000011011010,0.000145863787009,0.000206
0,000011011011,0.000353518468826,0.000298
0,000011011100,4.1833932948e-05,0.00027
0,000011011101,0.000168658487954,0.000208
0,000011011110,0.00014363636204,0.000238
0,000011011111,2.5721415624e-05,0.000186
0,000011100000,0.000532495830794,0.000546
0,000011100001,0.001515942074206,0.000934
0,000011100010,0.000997838745354,0.00073
0,000011100011,0.000822182107689,0.000688
0,000011100100,0.000858869950074,0.000626
0,000011100101,0.000433333856009,0.000494
0,000011100110,0.001239429012269,0.000746
0,000011100111,0.001066575674871,0.00059
0,000011101000,0.001171385714472,0.000834
0,000011101001,0.000349807377321,0.000384
0,000011101010,0.000465917355784,0.000376
0,000011101011,0.000962898630174,0.00065
0,000011101100,0.001455667636199,0.000928
0,000011101101,0.000960988431875,0.000618
0,000011101110,6.743760399e-06,0.000186
0,000011101111,0.000565864726322,0.000366
0,000011110000,0.000380826326852,0.000396
0,000011110001,0.000122631488153,0.0002
0,000011110010,0.000209265132368,0.000268
0,000011110011,8.3532745843e-05,0.000164
0,000011110100,1.468395165e-05,0.000154
0,000011110101,0.000282244151631,0.0003
0,000011110110,0.000119979594977,0.000198
0,000011110111,0.000286973507175,0.000224
0,000011111000,2.2538402078e-05,0.000224
0,000011111001,0.000168783067187,0.00026
0,000011111010,8.2128235863e-05,0.000232
0,000011111011,0.00014336719893,0.000178
0,000011111100,2.4109226201e-05,0.000258
0,000011111101,5.3402579386e-05,0.000124
0,000011111110,3.9022973283e-05,0.000112
0,000011111111,0.000154047850511,0.00016
0,000100000000,0.000409289394244,0.000418
0,000100000001,0.000373478385099,0.000414
0,000100000010,1.8943163118e-05,0.000188
0,000100000011,0.000452041757942,0.00044
0,000100000100,0.000110282396881,0.000242
0,000100000101,3.6982503847e-05,0.000198
0,000100000110,0.000134282766037,0.000228
0,000100000111,2.0119052157e-05,0.000132
0,000100001000,0.000380908259742,0.000308
0,000100001001,0.000272307179934,0.000266
0,000100001010,8.7492675586e-05,0.000248
0,000100001011,0.000384123756409,0.000332
0,000100001100,0.000120770247673,0.000278
0,000100001101,2.2318101055e-05,0.000188
0,000100001110,0.000199308146254,0.000204
0,000100001111,0.000685294691876,0.000434
0,000100010000,0.00018387366473,0.000272
0,000100010001,0.000303974158137,0.000262
0,000100010010,2.4873504639e-05,0.00015
0,000100010011,0.00026195400008,0.000234
0,000100010100,0.000346292096943,0.000336
0,000100010101,0.000196604524792,0.000238
0,000100010110,0.000112326753017,0.000192
0,000100010111,0.000117950700109,0.000148
0,000100011000,2.0805213168e-05,0.000188
0,000100011001,0.000343694850441,0.000372
0,000100011010,0.000362501005998,0.000236
0,000100011011,0.000130509501377,0.00017
0,000100011100,0.000180390849603,0.000272
0,000100011101,0.00038825974394,0.00025
0,000100011110,2.9261289214e-05,0.000124
0,000100011111,1.8983082178e-05,0.00012
0,000100100000,0.000473930265699,0.000468
0,000100100001,0.000743617941524,0.000488
0,000100100010,0.000334223610613,0.000386
0,000100100011,0.000585540155706,0.000482
0,000100100100,0.000219143386869,0.000308
0,000100100101,2.4377510634e-05,0.000196
0,000100100110,0.000533243219289,0.000394
0,000100100111,0.000459216553772,0.000398
0,000100101000,0.000444228631253,0.000412
0,000100101001,3.6552965057e-05,0.000186
0,000100101010,2.486428484e-05,0.000188
0,000100101011,0.000386986833318,0.000328
0,000100101100,0.000165870152254,0.000326
0,000100101101,0.000161938476043,0.000218
0,000100101110,0.00013550817615,0.000166
0,000100101111,0.000535045031485,0.000404
0,000100110000,2.2031451537e-05,0.000198
0,000100110001,2.0387315263e-05,0.00015
0,000100110010,1.9673166314e-05,0.000148
0,000100110011,0.000433896710776,0.000264
0,000100110100,6.387781776e-05,0.000148
0,000100110101,8.5529706905e-05,0.000212
0,000100110110,0.000184342200935,0.00019
0,000100110111,0.000186310296426,0.00016
0,000100111000,6.7529303435e-05,0.00019
0,000100111001,0.000709763468701,0.000452
0,000100111010,0.00047617636558,0.000316
0,000100111011,0.000219215693235,0.000168
0,000100111100,1.9572000499e-05,0.000174
0,000100111101,0.000254794630526,0.000202
0,000100111110,0.000100126953659,0.000136
0,000100111111,1.2136790392e-05,0.00014
0,000101000000,0.000328953683738,0.000304
0,000101000001,6.3383720616e-05,0.000212
0,000101000010,0.000143196880292,0.000224
0,000101000011,0.000278436418481,0.00031
0,000101000100,3.9944166827e-05,0.000184
0,000101000101,0.000183823332761,0.000264
0,000101000110,1.7566333707e-05,0.00015
0,000101000111,2.2359219864e-05,0.00013
0,000101001000,7.369526365e-05,0.000198
0,000101001001,7.3830677657e-05,0.000148
0,000101001010,0.000128213630733,0.000202
0,000101001011,8.3704726227e-05,0.000142
0,000101001100,0.000216593067954,0.000284
0,000101001101,8.559556461e-05,0.000172
0,000101001110,7.281028244e-06,0.000118
0,000101001111,0.000207103093925,0.0002
0,000101010000,0.000394539615927,0.000318
0,000101010001,0.000343760156751,0.00033
0,000101010010,0.00014698747565,0.00019
0,000101010011,8.5352182617e-05,0.000124
0,000101010100,7.0410148e-05,0.00017
0,000101010101,7.2026106924e-05,0.000144
0,000101010110,0.000181135626481,0.000154
0,000101010111,6.3922227215e-05,0.000164
0,000101011000,9.124154998e-06,0.000146
0,000101011001,0.000245010126089,0.000264
0,000101011010,1.033875397e-06,0.0001
0,000101011011,8.5843526809e-05,0.000136
0,000101011100,0.000467011452952,0.000356
0,000101011101,1.0823418949e-05,0.000124
0,000101011110,0.000257336029989,0.000224
0,000101011111,0.000136321933351,0.000146
0,000101100000,0.000115699367645,0.000266
0,000101100001,0.000170134202536,0.000326
0,000101100010,0.00010742888335,0.000244
0,000101100011,0.000190153507573,0.000266
0,000101100100,0.000691979009179,0.00043
0,000101100101,0.000477595370441,0.000398
0,000101100110,5.9079125109e-05,0.000156
0,000101100111,0.000323668300624,0.000304
0,000101101000,0.000135876671726,0.00024
0,000101101001,5.2667813957e-05,0.00013
0,000101101010,0.000282341594128,0.000236
0,000101101011,0.000197190380365,0.000192
0,000101101100,1.884045567e-05,0.00028
0,000101101101,3.6955300203e-05,0.000194
0,000101101110,0.000147455493322,0.000162
0,000101101111,0.000106300272431,0.00021
0,000101110000,0.000295465518061,0.000284
0,000101110001,0.000241420258467,0.000208
0,000101110010,0.000381794562907,0.000264
0,000101110011,1.3845966352e-05,0.000114
0,000101110100,2.06576555e-06,0.000112
0,000101110101,0.000420497930526,0.000312
0,000101110110,4.8575816148e-05,0.000128
0,000101110111,0.000254126397552,0.000208
0,000101111000,4.005253626e-06,0.000126
0,000101111001,8.8848475506e-05,0.00016
0,000101111010,2.1916272192e-05,0.000134
0,000101111011,7.8259596964e-05,0.000116
0,000101111100,3.2426156537e-05,0.000182
0,000101111101,6.4297864988e-05,0.000114
0,000101111110,4.2746358405e-05,8.4e-05
0,000101111111,0.000110694826802,0.00012
0,000110000000,0.000135015205846,0.000262
0,000110000001,0.000381236093723,0.000434
0,000110000010,0.000424025408303,0.000434
0,000110000011,0.000813445572924,0.000606
0,000110000100,0.00022319343928,0.000308
0,000110000101,0.000111654507623,0.000222
0,000110000110,3.18387481e-06,0.00015
0,000110000111,1.3941867317e-05,0.000136
0,000110001000,9.0778192565e-05,0.000348
0,000110001001,0.000300416100127,0.000294
0,000110001010,0.000150385062256,0.000238
0,000110001011,8.4424583089e-05,0.00014
0,000110001100,0.000751765024704,0.000634
0,000110001101,0.000801290809216,0.000496
0,000110001110,2.4200743543e-05,0.000142
0,000110001111,6.2078411301e-05,0.000178
0,000110010000,0.001039071929577,0.00071
0,000110010001,0.000523650001088,0.000408
0,000110010010,9.8296941373e-05,0.000186
0,000110010011,4.0635874524e-05,0.000172
0,000110010100,0.000485613324302,0.000386
0,000110010101,0.000348219655567,0.00029
0,000110010110,3.3109295679e-05,0.00012
0,000110010111,0.000185745922512,0.000164
0,000110011000,3.9053870907e-05,0.000192
0,000110011001,7.4195743919e-05,0.000212
0,000110011010,8.3321485015e-05,0.00018
0,000110011011,5.862194573e-06,0.000106
0,000110011100,0.000597276533477,0.000492
0,000110011101,0.000175675268214,0.000194
0,000110011110,0.000724326319266,0.000382
0,000110011111,0.000232548149414,0.000196
0,000110100000,0.00019310126654,0.00033
0,000110100001,4.982851675e-05,0.000182
0,000110100010,0.000194098091473,0.000282
0,000110100011,0.000194886282743,0.000328
0,000110100100,0.000787342873196,0.000644
0,000110100101,0.000440509341831,0.00039
0,000110100110,0.000378231479715,0.000388
0,000110100111,0.000887567890178,0.000534
0,000110101000,0.000428783671527,0.000408
0,000110101001,1.624948957e-06,0.00018
0,000110101010,0.000485005267821,0.0004
0,000110101011,8.2434178801e-05,0.00019
0,000110101100,0.001293965526266,0.000902
0,000110101101,3.2317691327e-05,0.000144
0,000110101110,0.000219297292631,0.000204
0,000110101111,0.000168637861652,0.00013
0,000110110000,3.7003849822e-05,0.000196
0,000110110001,0.000282215538529,0.000224
0,000110110010,3.3159139256e-05,0.000132
0,000110110011,5.625896446e-05,0.00012
0,000110110100,0.000558990485504,0.000368
0,000110110101,0.000557440655122,0.000388
0,000110110110,0.000168056631074,0.000228
0,000110110111,6.3984193995e-05,0.000142
0,000110111000,0.00033092340041,0.00033
0,000110111001,0.000623487158848,0.000462
0,000110111010,0.000224534330469,0.000274
0,000110111011,9.3229619467e-05,0.000142
0,000110111100,2.7642276142e-05,0.00025
0,000110111101,7.1843857578e-05,0.000116
0,000110111110,6.1956274727e-05,0.000112
0,000110111111,4.4604360426e-05,0.000126
0,000111000000,5.0678446273e-05,0.000182
0,000111000001,4.4194948743e-05,0.000198
0,000111000010,3.2465079804e-05,0.000166
0,000111000011,0.000483647567529,0.000416
0,000111000100,6.8910732908e-05,0.000242
