,bitstring,ideal_prob,noisy_prob
0,000000000000,9.2420578556e-05,0.000254
0,000000000001,0.001624605360175,0.001034
0,000000000010,0.000217538089034,0.000444
0,000000000011,0.000186821237388,0.000286
0,000000000100,0.000248779227759,0.000314
0,000000000101,0.000265225433674,0.000286
0,000000000110,0.000955005523479,0.000622
0,000000000111,0.000354672489368,0.000314
0,000000001000,0.00081241127556,0.00062
0,000000001001,0.000133198708609,0.000212
0,000000001010,0.00039595749781,0.000424
0,000000001011,0.000439064784003,0.000426
0,000000001100,0.000615816183578,0.000498
0,000000001101,0.000424486431313,0.000342
0,000000001110,0.001471027325078,0.000906
0,000000001111,0.001610807772239,0.000982
0,000000010000,4.3429484913e-05,0.00013
0,000000010001,9.9343972729e-05,0.000274
0,000000010010,0.000545307211138,0.00035
0,000000010011,8.7751274115e-05,0.000178
0,000000010100,0.000239150529017,0.00025
0,000000010101,2.0133039396e-05,8.4e-05
0,000000010110,0.000310459679493,0.00023
0,000000010111,0.000380490352047,0.000304
0,000000011000,0.000463419623581,0.000348
0,000000011001,0.000215274950065,0.000218
0,000000011010,1.827290698e-05,0.000138
0,000000011011,0.000248174814164,0.00026
0,000000011100,6.7521917582e-05,0.000156
0,000000011101,0.000129104038005,0.000152
0,000000011110,4.7905799941e-05,0.00024
0,000000011111,0.000182491542132,0.000214
0,000000100000,0.000186464045947,0.000214
0,000000100001,6.8869715994e-05,0.000502
0,000000100010,0.000221177667654,0.000312
0,000000100011,5.142046563e-06,0.000172
0,000000100100,3.0492687841e-05,0.000122
0,000000100101,0.000143905200777,0.00015
0,000000100110,6.6907780987e-05,0.000154
0,000000100111,3.4106787671e-05,0.000142
0,000000101000,0.000306763998827,0.000354
0,000000101001,0.000194650638262,0.00022
0,000000101010,8.8220109358e-05,0.000188
0,000000101011,0.000298494459576,0.000278
0,000000101100,9.2831386231e-05,0.000152
0,000000101101,0.000183405305787,0.000208
0,000000101110,6.6689853218e-05,0.0003
0,000000101111,7.2338877012e-05,0.000298
0,000000110000,9.191425156e-06,0.00014
0,000000110001,0.00134886583728,0.000922
0,000000110010,0.000399865569845,0.000318
0,000000110011,0.000225513993799,0.000228
0,000000110100,0.000351290468611,0.00028
0,000000110101,0.000260469677928,0.000194
0,000000110110,5.9020697275e-05,0.000144
0,000000110111,0.000109011384378,0.00013
0,000000111000,0.000162270171042,0.000176
0,000000111001,0.000238030475338,0.00023
0,000000111010,0.000319442860424,0.000298
0,000000111011,0.000380156352987,0.000286
0,000000111100,0.000211908345958,0.00023
0,000000111101,9.1996570662e-05,0.000144
0,000000111110,0.000858543976245,0.000674
0,000000111111,0.000527843581993,0.000422
0,000001000000,6.6376415722e-05,0.00011
0,000001000001,6.9826413631e-05,0.000364
0,000001000010,5.1223842313e-05,0.000144
0,000001000011,2.5092121148e-05,0.000138
0,000001000100,2.7887741984e-05,0.000108
0,000001000101,0.000178358984097,0.000164
0,000001000110,5.892228468e-06,0.00019
0,000001000111,5.234963842e-06,0.000102
0,000001001000,0.000438610712133,0.00035
0,000001001001,0.000299800872983,0.00023
0,000001001010,0.000108641169685,0.000202
0,000001001011,0.000201368936825,0.000228
0,000001001100,0.000307741317581,0.000308
0,000001001101,0.000218581823245,0.000206
0,000001001110,4.376067235e-05,0.000208
0,000001001111,5.3436203154e-05,0.000134
0,000001010000,7.743723568e-06,5.6e-05
0,000001010001,0.000324520118621,0.000314
0,000001010010,1.5432528089e-05,0.000136
0,000001010011,0.000112235500594,0.00011
0,000001010100,8.7305339503e-05,0.000132
0,000001010101,0.000167497867157,0.000168
0,000001010110,0.000347648995004,0.000252
0,000001010111,2.1945118847e-05,0.000104
0,000001011000,3.3196277222e-05,0.00017
0,000001011001,0.000133004018736,0.000126
0,000001011010,0.000214612866675,0.00019
0,000001011011,9.9811428309e-05,0.00017
0,000001011100,0.000142582593868,0.000158
0,000001011101,9.126317174e-06,0.00011
0,000001011110,0.000403974914505,0.000362
0,000001011111,4.2316948937e-05,0.000108
0,000001100000,1.3561284645e-05,0.00011
0,000001100001,0.000270072852662,0.000402
0,000001100010,9.8130676974e-05,0.000182
0,000001100011,9.417140854e-06,0.000116
0,000001100100,3.965407892e-06,9e-05
0,000001100101,3.7243573991e-05,0.00012
0,000001100110,7.735888606e-05,0.00014
0,000001100111,8.7195257762e-05,0.000114
0,000001101000,5.5574984897e-05,0.000172
0,000001101001,2.1012070833e-05,0.00011
0,000001101010,8.7756331873e-05,0.00016
0,000001101011,0.000111733160799,0.00019
0,000001101100,0.000364065498322,0.000296
0,000001101101,2.4555180476e-05,9.2e-05
0,000001101110,0.000218184309188,0.000314
0,000001101111,0.000300447564371,0.000292
0,000001110000,0.000106942481212,0.00012
0,000001110001,0.000190083155976,0.00024
0,000001110010,0.00010944834014,0.000136
0,000001110011,0.000166299310134,0.00015
0,000001110100,4.0751031741e-05,0.000104
0,000001110101,8.1627272756e-05,9e-05
0,000001110110,1.7770464386e-05,0.000134
0,000001110111,0.000284648916698,0.00019
0,000001111000,0.00031825095605,0.000234
0,000001111001,0.000397831747585,0.000266
0,000001111010,0.000121088488762,0.000176
0,000001111011,7.9343259937e-05,0.000148
0,000001111100,0.000203528906902,0.000204
0,000001111101,0.000387663226064,0.0002
0,000001111110,0.000936614244711,0.000536
0,000001111111,7.5631249472e-05,0.000154
0,000010000000,4.9655959319e-05,9.8e-05
0,000010000001,0.000120085290462,0.000314
0,000010000010,0.000213021984431,0.000234
0,000010000011,9.190687047e-05,0.000186
0,000010000100,2.5673110324e-05,8.6e-05
0,000010000101,0.000149462181802,0.000128
0,000010000110,4.4322685018e-05,0.000124
0,000010000111,8.7024626658e-05,0.00013
0,000010001000,5.1774253247e-05,0.000194
0,000010001001,4.6586379251e-05,0.000118
0,000010001010,3.481182177e-06,9e-05
0,000010001011,0.000142576333251,0.00016
0,000010001100,0.000188696454314,0.000192
0,000010001101,7.137906366e-06,7.4e-05
0,000010001110,2.7180692161e-05,0.000228
0,000010001111,4.9121084444e-05,0.000186
0,000010010000,9.0525692969e-05,8.6e-05
0,000010010001,0.000245990235944,0.000254
0,000010010010,0.000121623829079,0.000184
0,000010010011,0.000335392532038,0.00022
0,000010010100,0.000260249960981,0.000162
0,000010010101,2.5653491453e-05,6.4e-05
0,000010010110,6.824735094e-05,0.000144
0,000010010111,0.000291473581922,0.000196
0,000010011000,3.0958336038e-05,0.000132
0,000010011001,7.4713825631e-05,0.000126
0,000010011010,5.3755997433e-05,9.4e-05
0,000010011011,5.1722970245e-05,0.000138
0,000010011100,0.000109869320492,0.00014
0,000010011101,4.2252518918e-05,0.00011
0,000010011110,0.00040283297272,0.000328
0,000010011111,0.000507267677317,0.000304
0,000010100000,0.000153027348165,0.000196
0,000010100001,0.001524622292197,0.000932
0,000010100010,0.000521988836892,0.00041
0,000010100011,0.000262581290133,0.000286
0,000010100100,0.000184027098617,0.000208
0,000010100101,4.3576694012e-05,0.000124
0,000010100110,0.000254561721413,0.000218
0,000010100111,0.000302516472942,0.000232
0,000010101000,9.6846378279e-05,0.000196
0,000010101001,8.9491702221e-05,0.000126
0,000010101010,0.000187039515338,0.00021
0,000010101011,5.578942435e-05,0.000154
0,000010101100,0.000146155475171,0.000156
0,000010101101,0.000136769886773,0.000124
0,000010101110,0.000607720844155,0.000412
0,000010101111,0.000603242940246,0.00031
0,000010110000,7.800319783e-06,7.6e-05
0,000010110001,0.000160298911762,0.000206
0,000010110010,3.9478519361e-05,0.000132
0,000010110011,0.000149766159089,0.000166
0,000010110100,4.2580029976e-05,8.6e-05
0,000010110101,7.9919797947e-05,0.000102
0,000010110110,0.000389240950368,0.000268
0,000010110111,0.000150909679396,0.000118
0,000010111000,0.000263238017033,0.00025
0,000010111001,1.4769927878e-05,8.8e-05
0,000010111010,2.0285655161e-05,9e-05
0,000010111011,2.088937646e-06,8.2e-05
0,000010111100,0.000190385634108,0.000162
0,000010111101,5.3105385701e-05,8.2e-05
0,000010111110,0.000377985670847,0.000276
0,000010111111,7.9448583828e-05,0.000176
0,000011000000,3.1304734963e-05,0.000156
0,000011000001,0.000936666093429,0.000746
0,000011000010,0.000108513987313,0.000196
0,000011000011,0.000202014453744,0.000208
0,000011000100,3.7967059616e-05,0.000118
0,000011000101,3.802664566e-06,0.00013
0,000011000110,0.000252648743516,0.000204
0,000011000111,0.000145068629278,0.000164
0,000011001000,6.978568858e-06,0.000116
0,000011001001,2.2356661404e-05,0.000102
0,000011001010,0.000204681426632,0.000228
0,000011001011,7.0254487232e-05,0.000136
