,bitstring,ideal_prob,noisy_prob
0,000010111101,0.000352885860403,0.000248
0,000010111110,0.001206371413174,0.000664
0,000010111111,2.4359619471e-05,6.6e-05
0,000011000000,0.000472218000907,0.000476
0,000011000001,0.000135058659721,0.00017
0,000011000010,0.000146626542923,0.000184
0,000011000011,0.000101769245715,0.000154
0,000011000100,0.000101514594823,0.000124
0,000011000101,0.000141672079218,0.000174
0,000011000110,0.00055804998201,0.000486
0,000011000111,1.152744798e-05,9.2e-05
0,000011001000,0.000354252884774,0.000544
0,000011001001,0.000242634998384,0.00025
0,000011001010,0.00022559630715,0.000338
0,000011001011,3.699350581e-06,0.000114
0,000011001100,9.947815175e-06,0.0001
0,000011001101,9.5027873485e-05,0.000122
0,000011001110,6.682005525e-06,0.00013
0,000011001111,0.000150953008122,0.000132
0,000011010000,0.000237575514779,0.000286
0,000011010001,3.7306982266e-05,0.000124
0,000011010010,0.000173109908533,0.000224
0,000011010011,2.8007827545e-05,8e-05
0,000011010100,7.5829054128e-05,0.000148
0,000011010101,0.000157114675713,0.00025
0,000011010110,2.5807000301e-05,0.000186
0,000011010111,7.734517071e-05,0.000118
0,000011011000,0.000894136785917,0.000694
0,000011011001,0.000127883398577,0.000136
0,000011011010,0.000394807713976,0.000424
0,000011011011,0.000161261325924,0.000126
0,000011011100,4.7105671993e-05,0.000142
0,000011011101,0.000118998447329,0.000126
0,000011011110,0.000216639086845,0.000192
0,000011011111,6.5543349611e-05,9.6e-05
0,000011100000,6.1898117449e-05,0.000218
0,000011100001,5.449775097e-06,9.8e-05
0,000011100010,2.3578717918e-05,0.000194
0,000011100011,1.9798658979e-05,0.000142
0,000011100100,6.0183138866e-05,0.00015
0,000011100101,0.000186321651424,0.000236
0,000011100110,0.000657479024602,0.00055
0,000011100111,1.0168789399e-05,6.8e-05
0,000011101000,0.000413027075519,0.000642
0,000011101001,0.000258616747786,0.000218
0,000011101010,0.000210397675019,0.000316
0,000011101011,0.000106159637795,0.000172
0,000011101100,1.305758773e-05,8.4e-05
0,000011101101,5.2546837286e-05,9.2e-05
0,000011101110,3.7745639601e-05,0.000186
0,000011101111,3.2882232632e-05,6e-05
0,000011110000,0.000336277725406,0.000392
0,000011110001,0.000383073624953,0.000294
0,000011110010,0.000440707404108,0.000366
0,000011110011,0.000197640134881,0.000188
0,000011110100,7.961319742e-06,8.8e-05
0,000011110101,0.000431606227129,0.000276
0,000011110110,8.5911313325e-05,0.00016
0,000011110111,6.5061354246e-05,8.8e-05
0,000011111000,0.000618192929096,0.000494
0,000011111001,6.9743594353e-05,0.0001
0,000011111010,0.00030656241893,0.000338
0,000011111011,0.000167347846418,0.00015
0,000011111100,7.773115129e-06,9.2e-05
0,000011111101,0.000152265583551,0.000156
0,000011111110,0.000815876930233,0.000548
0,000011111111,8.121474931e-06,5.6e-05
0,000100000000,0.000665708998376,0.000642
0,000100000001,0.000174798285822,0.000188
0,000100000010,0.000370571137111,0.000338
0,000100000011,0.000177828656548,0.000234
0,000100000100,9.300136119e-06,0.000138
0,000100000101,8.8179357797e-05,0.000176
0,000100000110,4.1281694596e-05,0.000368
0,000100000111,3.6752539137e-05,0.000132
0,000100001000,0.000481124169099,0.000566
0,000100001001,0.000161013204506,0.000234
0,000100001010,0.00036682372282,0.000426
0,000100001011,4.622602442e-05,0.000108
0,000100001100,0.000155012066509,0.000182
0,000100001101,0.000201993105839,0.000198
0,000100001110,0.000133543528208,0.00019
0,000100001111,0.000403842323724,0.000276
0,000100010000,8.4264455307e-05,0.00024
0,000100010001,0.000275297900728,0.000224
0,000100010010,0.000550396378303,0.00039
0,000100010011,0.000192811475925,0.00015
0,000100010100,0.000113456275438,0.0002
0,000100010101,0.000538896065981,0.000386
0,000100010110,0.000534560763318,0.00039
0,000100010111,0.000102618076603,0.000156
0,000100011000,0.000138488558307,0.000402
0,000100011001,6.6188915078e-05,0.000118
0,000100011010,0.000547756140451,0.000464
0,000100011011,9.7440810034e-05,0.000178
0,000100011100,0.000239579928721,0.000186
0,000100011101,6.4085314978e-05,0.000156
0,000100011110,9.110408918e-05,0.000302
0,000100011111,0.000367643121155,0.000228
0,000100100000,0.000150146562131,0.000334
0,000100100001,0.000119910593594,0.000182
0,000100100010,0.000123487304066,0.000244
0,000100100011,0.000288700419908,0.000256
0,000100100100,0.000140314273534,0.00018
0,000100100101,0.000228004195217,0.000194
0,000100100110,0.00053275309887,0.000528
0,000100100111,0.000118249934759,0.00014
0,000100101000,0.001522926985998,0.001142
0,000100101001,0.000259779646762,0.000232
0,000100101010,0.000444844094075,0.000462
0,000100101011,0.000315217621583,0.000304
0,000100101100,0.000239656062716,0.00024
0,000100101101,0.000305930708107,0.000236
0,000100101110,0.000776926975709,0.0005
0,000100101111,0.000133282892145,0.000116
0,000100110000,0.00056605307722,0.000606
0,000100110001,0.00037980567462,0.000292
0,000100110010,0.000292287479108,0.000296
0,000100110011,0.000367549321779,0.00028
0,000100110100,1.1077640861e-05,7.8e-05
0,000100110101,0.000151417533233,0.000222
0,000100110110,0.000169757413473,0.000204
0,000100110111,1.8276369018e-05,8.8e-05
0,000100111000,0.000282222593473,0.000508
0,000100111001,4.7126501154e-05,9.4e-05
0,000100111010,3.2871030715e-05,0.000248
0,000100111011,4.1781333481e-05,0.000146
0,000100111100,0.000166325143359,0.000162
0,000100111101,0.000431937644812,0.000294
0,000100111110,0.00173165826171,0.001002
0,000100111111,0.000118986109436,0.00011
0,000101000000,0.001334264091208,0.00105
0,000101000001,0.000295797243115,0.000294
0,000101000010,0.000266564732448,0.00038
0,000101000011,0.000300618425648,0.000314
0,000101000100,0.000180631845771,0.000302
0,000101000101,0.000145722300841,0.000308
0,000101000110,0.001054428806697,0.000766
0,000101000111,3.8135064268e-05,0.000144
0,000101001000,0.001271838708063,0.001176
0,000101001001,0.000755848518775,0.000542
0,000101001010,0.000901496760019,0.000736
0,000101001011,2.328078717e-05,0.000164
0,000101001100,0.000138322726185,0.000198
0,000101001101,0.00023976654041,0.00021
0,000101001110,3.338665419e-06,0.000266
0,000101001111,0.000393034602226,0.00033
0,000101010000,0.000513848950718,0.000478
0,000101010001,0.000158877965468,0.000188
0,000101010010,0.00040351109525,0.000446
0,000101010011,0.000119543427895,0.000152
0,000101010100,0.000194371711273,0.000272
0,000101010101,0.000521029664043,0.000462
0,000101010110,0.000103836505794,0.000284
0,000101010111,0.000150242741867,0.00017
0,000101011000,0.002079684815691,0.001284
0,000101011001,0.000310857373053,0.00024
0,000101011010,0.001072723365207,0.000718
0,000101011011,0.000423682949373,0.000282
0,000101011100,3.4511923047e-05,0.000124
0,000101011101,0.000332031877692,0.000244
0,000101011110,0.000726082419451,0.000492
0,000101011111,7.639485151e-05,0.000116
0,000101100000,0.000207439379243,0.000346
0,000101100001,3.9447553511e-05,0.00017
0,000101100010,2.6085432638e-05,0.000274
0,000101100011,8.4528836412e-05,0.000216
0,000101100100,0.000183366988974,0.000262
0,000101100101,0.000379911229856,0.000392
0,000101100110,0.001607299951074,0.001112
0,000101100111,5.5659721081e-05,0.000164
0,000101101000,0.000912712044284,0.001066
0,000101101001,0.000706105021549,0.00056
0,000101101010,0.000544360357131,0.000628
0,000101101011,0.000265837292659,0.000316
0,000101101100,3.952089129e-05,0.000144
0,000101101101,0.0001477961359,0.000164
0,000101101110,0.000104812100923,0.00035
0,000101101111,0.000123101080942,0.000148
0,000101110000,0.000605019805544,0.00054
0,000101110001,0.000713839370003,0.000466
0,000101110010,0.000782401182764,0.00056
0,000101110011,0.000339165938364,0.000284
0,000101110100,2.6335911557e-05,0.000152
0,000101110101,0.000850016506474,0.000576
0,000101110110,0.000131238310374,0.000322
0,000101110111,0.000107312174613,0.00015
0,000101111000,0.001609080863556,0.000892
0,000101111001,0.000195797229441,0.000176
0,000101111010,0.000704940550053,0.00061
0,000101111011,0.000329114907233,0.00024
0,000101111100,2.2225013269e-05,0.00015
0,000101111101,0.00052085120602,0.000278
0,000101111110,0.002156241704807,0.00115
0,000101111111,3.7194328533e-05,0.000112
0,000110000000,0.000134269931811,0.000306
0,000110000001,1.9947991199e-05,9.8e-05
0,000110000010,7.7877268175e-05,0.000172
0,000110000011,2.2843691963e-05,0.000102
0,000110000100,2.5208568804e-05,0.000116
0,000110000101,4.4682936766e-05,0.000118
0,000110000110,1.681924001e-06,0.000254
0,000110000111,3.5719924358e-05,7.2e-05
0,000110001000,3.5059761796e-05,0.000274
0,000110001001,2.2124986715e-05,0.000122
0,000110001010,7.1694705933e-05,0.000176
0,000110001011,7.774591156e-06,5.4e-05
0,000110001100,1.9561323978e-05,8.8e-05
0,000110001101,3.8456360477e-05,8.6e-05
0,000110001110,4.0241101321e-05,0.000124
0,000110001111,3.9959953249e-05,9.8e-05
0,000110010000,3.674395079e-05,0.000204
0,000110010001,1.6933043644e-05,0.000108
0,000110010010,5.3326487573e-05,0.000202
0,000110010011,2.7355403664e-05,7.6e-05
0,000110010100,6.1454856138e-05,0.00015
0,000110010101,0.000173634716172,0.000236
0,000110010110,0.000165476625408,0.000196
0,000110010111,3.930082882e-06,6.6e-05
0,000110011000,0.000135973748975,0.000306
0,000110011001,3.250238227e-06,7.4e-05
0,000110011010,6.2357343735e-05,0.00024
0,000110011011,1.3827404889e-05,0.0001
0,000110011100,4.9088523636e-05,0.00012
0,000110011101,0.000160706476394,0.000188
0,000110011110,9.7585258516e-05,0.000246
0,000110011111,0.000210881518416,0.000182
0,000110100000,0.000393387490723,0.000448
0,000110100001,5.1138588123e-05,9.8e-05
0,000110100010,6.5394988012e-05,0.000136
0,000110100011,0.000158730252844,0.00016
0,000110100100,5.4404917486e-05,0.000102
0,000110100101,2.137331159e-06,0.00012
0,000110100110,1.4312367031e-05,0.000244
0,000110100111,4.9184029919e-05,7.6e-05
0,000110101000,9.0645974886e-05,0.000482
0,000110101001,3.5696544184e-05,0.000162
0,000110101010,7.9300464e-06,0.000216
0,000110101011,2.2306299881e-05,0.000122
0,000110101100,0.000191251120321,0.000156
0,000110101101,8.8026642428e-05,0.000106
0,000110101110,0.000165365935682,0.00019
0,000110101111,3.5991665346e-05,7.8e-05
0,000110110000,0.000183724520235,0.00034
0,000110110001,6.4551202355e-05,0.00015
0,000110110010,0.00010992089175,0.000216
0,000110110011,0.000109932690564,0.00014
0,000110110100,1.1901479254e-05,7.8e-05
0,000110110101,1.4279613784e-05,9.4e-05
0,000110110110,2.1700166464e-05,7.8e-05
0,000110110111,2.215927851e-06,4.4e-05
0,000110111000,0.000107553084408,0.00035
0,000110111001,2.3406223419e-05,7.8e-05
0,000110111010,2.2283490985e-05,0.000178
0,000110111011,1.5049102901e-05,8.2e-05
0,000110111100,2.9582221918e-05,5.8e-05
0,000110111101,9.7246291239e-05,0.000138
0,000110111110,0.000289239294412,0.00039
0,000110111111,1.5509361177e-05,5.4e-05
0,000111000000,0.001030411944065,0.000764
0,000111000001,0.000278895546123,0.000246
0,000111000010,0.000312911647754,0.000374
0,000111000011,0.000184174539514,0.00025
0,000111000100,8.8680788264e-05,0.000216
0,000111000101,0.000100295019593,0.00031
0,000111000110,0.000213940222877,0.000486
0,000111000111,8.800252002e-06,0.000146
0,000111001000,0.001348640976834,0.001058
0,000111001001,0.000296390288376,0.000286
0,000111001010,0.000578507256544,0.00055
0,000111001011,7.5094778494e-05,0.00022
0,000111001100,7.1920777184e-05,0.000144
0,000111001101,0.000113197678323,0.000198
0,000111001110,0.000156071554944,0.000184
0,000111001111,0.000269567620788,0.000242
0,000111010000,0.001181102191856,0.000822
0,000111010001,7.1375198016e-05,0.000198
0,000111010010,0.000738292593546,0.00057
0,000111010011,9.41861203e-06,0.000134
0,000111010100,0.000451138518351,0.000452
0,000111010101,0.001797925661726,0.000942
0,000111010110,0.000825659619978,0.000594
0,000111010111,0.000495947135462,0.000352
0,000111011000,0.002879951169414,0.001584
0,000111011001,0.000472318436743,0.00036
0,000111011010,0.002550131396509,0.001304
0,000111011011,0.000733642713532,0.000448
0,000111011100,0.000571964301594,0.000372
0,000111011101,0.000433067843229,0.000288
0,000111011110,0.00015996782844,0.000356
0,000111011111,0.000572515883077,0.000334
0,000111100000,9.1523895653e-05,0.000426
0,000111100001,0.00022643606418,0.00028
0,000111100010,0.000384489857147,0.00047
0,000111100011,0.000387959927584,0.000328
0,000111100100,0.00055806885302,0.000422
0,000111100101,0.001313672748897,0.000768
0,000111100110,0.002834636466511,0.001412
0,000111100111,0.000216734391368,0.00022
0,000111101000,0.002447705110915,0.001426
0,000111101001,0.000812766262662,0.000568
0,000111101010,0.000582395840125,0.000534
0,000111101011,0.00092991068244,0.00057
0,000111101100,0.00015645009553,0.00017
0,000111101101,9.2680976126e-05,0.000134
0,000111101110,0.000422960756451,0.000452
0,000111101111,4.1986044872e-05,9.6e-05
0,000111110000,0.000905823166172,0.00068
0,000111110001,0.000908543568235,0.000506
0,000111110010,0.000915667720586,0.000554
0,000111110011,0.000357904073535,0.000234
0,000111110100,1.8914261381e-05,0.000112
0,000111110101,0.000405609541443,0.000302
0,000111110110,0.000175114811135,0.000226
0,000111110111,5.2926086336e-05,7.4e-05
0,000111111000,0.000145090095215,0.00038
0,000111111001,1.183183568e-05,0.000108
0,000111111010,5.8792036413e-05,0.000262
0,000111111011,4.97661724e-05,0.000138
0,000111111100,0.000105084731188,0.00016
0,000111111101,0.000330465187843,0.000296
0,000111111110,0.002116797805148,0.001084
0,000111111111,1.7150600649e-05,9.4e-05
0,001000000000,4.5916660754e-05,0.000318
0,001000000001,3.779392566e-05,0.000142
0,001000000010,9.0683524308e-05,0.000262
0,001000000011,1.7703245132e-05,0.000112
0,001000000100,4.611845433e-05,0.000168
0,001000000101,0.000574228681439,0.00041
0,001000000110,0.001401327630704,0.000866
0,001000000111,1.640736999e-06,0.000116
0,001000001000,0.000781629087237,0.000662
0,001000001001,0.000505915083392,0.000406
0,001000001010,0.000421918218305,0.000418
0,001000001011,0.000175446006745,0.00018
0,001000001100,4.5852805215e-05,0.000124
0,001000001101,1.6810327816e-05,0.000132
0,001000001110,7.013699437e-05,0.00015
0,001000001111,5.1058043512e-05,0.000142
0,001000010000,0.000255849325781,0.00027
0,001000010001,0.000326932337985,0.000254
0,001000010010,0.000610238250516,0.000398
0,001000010011,0.000190874596474,0.000188
0,001000010100,0.00030232678772,0.00029
0,001000010101,0.000948360903177,0.000548
0,001000010110,0.000574254215279,0.00046
0,001000010111,0.000172704699732,0.000192
0,001000011000,0.000693568075038,0.000646
0,001000011001,0.000165852090795,0.000146
0,001000011010,0.000917757219994,0.00062
0,001000011011,0.000284096215789,0.000212
0,001000011100,0.000152185444549,0.00018
0,001000011101,0.000109743641983,0.000104
0,001000011110,0.000337661828538,0.000272
0,001000011111,0.000148031921091,0.00016
0,001000100000,2.912341942e-06,0.000244
0,001000100001,8.9016064331e-05,0.000142
0,001000100010,4.3479000367e-05,0.000164
0,001000100011,9.1746923692e-05,0.000146
0,001000100100,0.000302856957355,0.000224
0,001000100101,0.000268683023823,0.000228
0,001000100110,0.000623991856055,0.000486
0,001000100111,0.000136785912718,0.00014
0,001000101000,0.002073766896914,0.001414
0,001000101001,0.000367974345972,0.000262
0,001000101010,0.000616132211581,0.000536
0,001000101011,0.000548773658758,0.00035
0,001000101100,0.000148879318785,0.000188
0,001000101101,0.000128425022444,0.000128
0,001000101110,0.000680484921673,0.000512
0,001000101111,6.9456917655e-05,0.0001
0,001000110000,0.000792625347958,0.000638
0,001000110001,0.000165723324454,0.000182
0,001000110010,0.000224493398468,0.000294
0,001000110011,0.000129897855741,0.000172
0,001000110100,8.0691672326e-05,0.00013
0,001000110101,0.000459916385381,0.000312
0,001000110110,0.000189299307594,0.000212
0,001000110111,0.000114366479051,0.00014
0,001000111000,0.001134742114384,0.000698
0,001000111001,9.6538254428e-05,0.000142
0,001000111010,0.000572856365747,0.000384
0,001000111011,0.000192744030223,0.00015
0,001000111100,0.000157305884011,0.000164
0,001000111101,7.926231914e-05,0.00014
0,001000111110,0.000267152664344,0.000376
0,001000111111,0.000205530003552,0.000114
0,001001000000,0.000228380649293,0.000452
0,001001000001,0.000101047734212,0.00019
0,001001000010,8.5071551651e-05,0.000268
0,001001000011,0.000143821502909,0.000172
0,001001000100,0.000208379246884,0.00024
0,001001000101,0.000145997665426,0.000238
0,001001000110,0.000623079060931,0.000634
0,001001000111,0.000133577509073,0.000168
0,001001001000,4.5178786026e-05,0.000564
0,001001001001,0.000237937928149,0.000302
0,001001001010,0.00012512337887,0.000396
0,001001001011,0.000110573974301,0.000198
0,001001001100,3.9693369531e-05,0.000114
0,001001001101,9.7626932922e-05,0.00012
0,001001001110,8.5661433404e-05,0.000164
0,001001001111,9.4754830387e-05,0.000128
0,001001010000,1.2176526368e-05,0.00019
0,001001010001,2.1723404073e-05,0.000108
0,001001010010,1.1301421114e-05,0.000184
0,001001010011,2.4177302759e-05,9.2e-05
0,001001010100,4.001910945e-06,0.000128
0,001001010101,0.000131209181892,0.000338
0,001001010110,0.000101853899452,0.000236
0,001001010111,1.0577823677e-05,0.000102
0,001001011000,0.000141073961021,0.000588
0,001001011001,1.0535649601e-05,0.000128
0,001001011010,6.213895897e-06,0.000304
0,001001011011,4.90354901e-07,0.000152
0,001001011100,3.845387565e-05,0.00016
0,001001011101,7.0828962833e-05,0.000134
0,001001011110,0.000251920739124,0.000272
0,001001011111,4.0390535792e-05,9.8e-05
0,001001100000,0.000214392251583,0.00031
0,001001100001,5.7301458796e-05,0.000136
0,001001100010,4.3568200619e-05,0.000234
0,001001100011,6.6167234566e-05,0.00015
0,001001100100,2.8308693691e-05,0.000182
0,001001100101,6.0442008953e-05,0.000244
0,001001100110,3.4802926564e-05,0.000406
0,001001100111,2.8823329179e-05,8.2e-05
0,001001101000,0.000345226813621,0.000742
0,001001101001,5.0236654292e-05,0.000204
0,001001101010,0.000234976487769,0.00038
0,001001101011,3.9255373799e-05,0.000194
0,001001101100,9.2826728219e-05,0.000136
0,001001101101,1.2054256819e-05,7e-05
0,001001101110,3.3296441979e-05,0.000188
0,001001101111,7.0124189995e-05,8.4e-05
0,001001110000,0.000167076223809,0.00039
0,001001110001,5.130526628e-05,0.00019
0,001001110010,0.00015660164145,0.000354
0,001001110011,9.0672478466e-05,0.000162
0,001001110100,3.2852209001e-05,0.00012
0,001001110101,0.000423508483919,0.000358
0,001001110110,0.000102660797382,0.000214
0,001001110111,0.000129025333741,0.000168
0,001001111000,0.000790461400971,0.000678
0,001001111001,0.000140165463204,0.000158
0,001001111010,0.00057001880144,0.000462
0,001001111011,0.000173832705376,0.000182
0,001001111100,1.0052993631e-05,8.6e-05
0,001001111101,0.000126474845942,0.0002
0,001001111110,0.000245675905988,0.000494
0,001001111111,2.2317984156e-05,6e-05
0,001010000000,5.6582076302e-05,0.00029
0,001010000001,5.144513642e-06,0.000132
0,001010000010,1.46203004e-07,0.000196
0,001010000011,3.499718717e-06,0.000106
0,001010000100,6.519229474e-06,0.000138
0,001010000101,7.9552263317e-05,0.00018
0,001010000110,0.000336405629355,0.00041
0,001010000111,3.01631569e-06,7.6e-05
0,001010001000,0.000570898504523,0.000608
0,001010001001,0.000250017768987,0.000256
0,001010001010,0.000309899592006,0.000354
0,001010001011,5.1200951525e-05,0.000134
0,001010001100,2.9718343624e-05,0.000124
0,001010001101,1.2627266929e-05,9.8e-05
0,001010001110,5.6276088e-08,0.000146
0,001010001111,6.6129872395e-05,0.000142
0,001010010000,0.000139377118729,0.00031
0,001010010001,0.000343771775176,0.000266
0,001010010010,0.000591702656437,0.000476
0,001010010011,0.000216151585097,0.000204
0,001010010100,0.000352344854156,0.000314
0,001010010101,0.000712784902027,0.00047
0,001010010110,0.000442871337498,0.000376
0,001010010111,0.000162884486798,0.00017
0,001010011000,0.000511570777566,0.00045
