,bitstring,ideal_real_amp,ideal_imag_amp,ideal_prob,google_noisy_prob,depolarize_single_0.0016_prob
1541,00011000000101,-0.005755629037681828,0.0029907506437272186,4.207185503236102e-05,8.4e-05,6e-05
1542,00011000000110,0.008492344604958723,0.0034025815035658375,8.369747777777987e-05,0.000108,7e-05
1543,00011000000111,-0.0026264438581469025,-0.0001716725698873503,6.927678811249313e-06,2.2e-05,4e-05
1544,00011000001000,0.001750033202697491,0.0018053982425454873,6.3220790247299714e-06,3.4e-05,5e-05
1545,00011000001001,-0.003518820765483385,0.009203071387575375,9.707862254440561e-05,8.8e-05,7.2e-05
1546,00011000001010,0.004614358433364619,-0.005850150529780749,5.551656497265716e-05,4.2e-05,7e-05
1547,00011000001011,0.006459165973795526,-0.0016168256125412626,4.4334950138407337e-05,4e-05,5e-05
1548,00011000001100,-0.0030435911030064575,0.01124570493336569,0.00013572932625062552,7.4e-05,0.000112
1549,00011000001101,-0.006900646758273817,-0.012974432260233341,0.00021595481815785857,9e-05,0.000104
1550,00011000001110,-0.00020033876670957212,-0.005441067824826562,2.964535469580957e-05,6.4e-05,3.8e-05
1551,00011000001111,0.002602598726099777,-0.007016818278325733,5.600925888014229e-05,4.2e-05,3.6e-05
1552,00011000010000,-0.0011254449303690697,0.002539958990379417,7.718017964102668e-06,6e-05,3.8e-05
1553,00011000010001,0.003490725022136917,-0.010665717725580328,0.00012594269578193118,0.00012,6.8e-05
1554,00011000010010,0.0013905849371952037,0.0027409526124697616,9.446547691358998e-06,5e-05,3.8e-05
1555,00011000010011,-0.006510340263885727,0.002473936256764917,4.8504890954107686e-05,6.2e-05,6.6e-05
1556,00011000010100,0.002389252652896156,-0.008546455578070863,7.87504311873099e-05,4.8e-05,9.6e-05
1557,00011000010101,-0.007169267665801276,-0.0035317140452767884,6.387140296150901e-05,0.000104,7.2e-05
1558,00011000010110,0.0014460283315896195,-0.006756449456438078,4.774060719316226e-05,4.4e-05,4.8e-05
1559,00011000010111,-0.00025354981267665866,0.0045335890129549195,2.061771684589393e-05,5.4e-05,3.6e-05
1560,00011000011000,-0.010844729742733426,0.0033064175169633496,0.00012854055998940908,8.4e-05,8.4e-05
1561,00011000011001,-0.003027817715324708,0.004770803694544688,3.192824800911538e-05,4.8e-05,5.2e-05
1562,00011000011010,8.126417466601315e-05,0.0017813601604414766,3.1798478872922317e-06,6e-05,4.6e-05
1563,00011000011011,0.002291399174886474,-0.0030832402516713197,1.4756880628196638e-05,6e-05,8.4e-05
1564,00011000011100,0.007944439345246112,0.006738918210266877,0.00010852713515496101,7.2e-05,6.6e-05
1565,00011000011101,0.001711306802544249,0.004806938766532843,2.6035231277630508e-05,6.8e-05,5.4e-05
1566,00011000011110,0.0077989789798224305,-0.0022760479928048668,6.600446759326318e-05,6e-05,7.2e-05
1567,00011000011111,0.0036440088156224513,0.0061135124644665665,5.065383490152222e-05,4.8e-05,6.4e-05
1568,00011000100000,0.011603835258250537,-0.0024958406062582177,0.0001408782130324657,8.6e-05,0.0001
1569,00011000100001,-0.0015091085339853064,0.0006224562431826845,2.664860342024382e-06,4.8e-05,3e-05
1570,00011000100010,0.010284059535113868,-0.0006415840034866998,0.00010617351055529649,9.8e-05,8.2e-05
1571,00011000100011,0.0015243283112918947,0.0018898034520926366,5.894933888147246e-06,7.2e-05,3.6e-05
1572,00011000100100,0.0026689003237112415,0.0013272556180623678,8.884636413584089e-06,4.8e-05,5.4e-05
1573,00011000100101,-0.0023409569552157155,-0.002607101453806117,1.2277057456610803e-05,4.2e-05,4.2e-05
1574,00011000100110,0.00541430715672041,0.0011478963604604786,3.063238804167226e-05,0.000102,3.4e-05
1575,00011000100111,0.0043706199126094265,-0.006710527004431082,6.413349109769683e-05,6.6e-05,7e-05
1576,00011000101000,-0.00418571126553203,0.00323980485828783,2.8016514318187178e-05,4.2e-05,4.6e-05
1577,00011000101001,-0.0007454390056327582,0.011010427197901716,0.00012178518639141259,6.4e-05,9.2e-05
1578,00011000101010,0.0007584151086099532,0.0010647739182242405,1.7089369738984487e-06,3.2e-05,4.4e-05
1579,00011000101011,-0.0002463838971025923,-0.002700370315976301,7.352704868157408e-06,3.2e-05,3.2e-05
1580,00011000101100,-0.0050297857579801875,0.010129582240196982,0.00012790718113209442,6e-05,7.4e-05
1581,00011000101101,-0.005942052083629451,0.005487193937434158,6.541728027157927e-05,4.6e-05,7e-05
1582,00011000101110,0.0022511150897907214,-0.006532538586159629,4.774157952714793e-05,9.4e-05,6e-05
1583,00011000101111,0.007429389986195585,0.005894498619871489,8.994094954665013e-05,5.6e-05,7e-05
1584,00011000110000,-0.003182746623576081,0.0032149154206905753,2.0465557232079003e-05,3.2e-05,4.8e-05
1585,00011000110001,-0.007937982714771943,-0.008951096553667997,0.00014313369909310522,0.000104,8.6e-05
1586,00011000110010,0.006770321154007915,0.00346824460837757,5.7865969191947146e-05,4.6e-05,5.6e-05
1587,00011000110011,0.010308948300581742,0.001253382599079329,0.00010784538300374204,8e-05,7.2e-05
1588,00011000110100,0.0007024119142462091,0.008368109766478216,7.051864356110312e-05,5.4e-05,6e-05
1589,00011000110101,0.003100796761685806,0.00396135034081961,2.5307237079992824e-05,5.6e-05,5.6e-05
1590,00011000110110,0.0010945110420638121,0.016142417092213694,0.00026177558400019245,0.000162,0.000108
1591,00011000110111,-0.007056436913908818,-0.0006628703289992806,5.0232698993042615e-05,6.8e-05,6.8e-05
1592,00011000111000,-0.0035731290842602134,0.006521360612791043,5.5295395694848596e-05,5e-05,4.6e-05
1593,00011000111001,-0.0036493578541266164,-0.004529477518413938,3.383397933729291e-05,4.6e-05,6e-05
1594,00011000111010,-0.0054449312557824925,-0.01245289101544001,0.00018472177102262362,7e-05,0.00012
1595,00011000111011,0.012349197019399688,-0.009606713715596089,0.00024479161543737213,0.000128,0.000124
1596,00011000111100,0.00495300046639915,-0.000993533143333847,2.5519321727053033e-05,7.4e-05,6.8e-05
1597,00011000111101,-0.004725751560954067,-0.0032015719366601343,3.2582790681469524e-05,5e-05,6.2e-05
1598,00011000111110,-0.014853808723739391,0.003962642816879346,0.0002363381716956019,9.4e-05,0.000108
1599,00011000111111,0.0013732447338088895,-0.005832227106000145,3.5900674114896674e-05,5.6e-05,6.6e-05
1600,00011001000000,-0.004376474293972292,0.0029750619302040004,2.8004520734349424e-05,5.2e-05,6.2e-05
1601,00011001000001,-0.005354464445219051,0.002290015438596747,3.391446020412641e-05,9e-05,6.6e-05
1602,00011001000010,0.00022718051426894828,0.0015837461331875357,2.5598628004499752e-06,4.8e-05,5.8e-05
1603,00011001000011,0.005138412674282285,-0.0009130797033578846,2.7236999355908944e-05,7.2e-05,5.2e-05
1604,00011001000100,-0.0010187670889236816,0.0015762248211934043,3.522371068420212e-06,5.4e-05,4.6e-05
1605,00011001000101,-0.008446342497967317,0.004155923017764981,8.861239772255758e-05,6.8e-05,5.6e-05
1606,00011001000110,0.003306710021902519,-0.011759726605143541,0.0001492255009966714,7.8e-05,9.8e-05
1607,00011001000111,-0.0009154931173209419,-0.00295165522010166,9.550396186215396e-06,3.2e-05,4.8e-05
1608,00011001001000,-0.0057022873293569535,-0.00149135313600934,3.474021496282975e-05,9e-05,6e-05
1609,00011001001001,0.008110982833697183,0.004507975339966783,8.610988419427903e-05,8.6e-05,6.8e-05
1610,00011001001010,-0.0027164139318470344,-0.0009773103963649013,8.334040259975585e-06,5e-05,5.2e-05
1611,00011001001011,-0.005467072099901733,0.0024800029716045696,3.603929208469143e-05,3.2e-05,5.8e-05
1612,00011001001100,-0.001114789464498108,0.004769786416012547,2.3993618004533797e-05,6.2e-05,5e-05
1613,00011001001101,-0.00464438322196088,-0.011254572508496305,0.00014823569786143252,0.00015,0.000116
1614,00011001001110,-0.0003939349281444865,0.005077714766824946,2.593837198084432e-05,4e-05,5.8e-05
1615,00011001001111,-0.0008587885407883703,4.787124767885844e-05,7.39809414143749e-07,4e-05,5e-05
1616,00011001010000,-0.001398760951930234,0.007932766095861445,6.488531013229361e-05,4.2e-05,5.8e-05
1617,00011001010001,0.002632545378308158,-0.01056580186579157,0.00011856646423601626,9.6e-05,5.2e-05
1618,00011001010010,-0.008822818126124172,0.0009240591375728239,7.869600497639707e-05,6.2e-05,7.4e-05
1619,00011001010011,-0.005297325641279523,0.005656927108466174,6.006248326025699e-05,3.4e-05,5e-05
1620,00011001010100,0.0007193248430142065,-0.00764318830748885,5.8935755733511683e-05,4.4e-05,4.6e-05
1621,00011001010101,-0.008653267521972255,0.002201814592606659,7.972702630703547e-05,8.2e-05,6.4e-05
1622,00011001010110,0.002052959429516858,0.003149143956431329,1.4131750077570148e-05,3.2e-05,3.6e-05
1623,00011001010111,0.004125774301595432,-0.011095276825330283,0.0001401271814184165,5.2e-05,6.8e-05
1624,00011001011000,-0.011061623561244025,-0.003784754319694701,0.00013668388107111664,7.2e-05,0.000108
1625,00011001011001,0.011524089860067692,-8.50758635919241e-05,0.0001328118850054809,9.4e-05,0.000104
1626,00011001011010,0.0006088115710341463,-0.005069633134058123,2.607183164296505e-05,0.000112,5.4e-05
1627,00011001011011,-0.0025391056034166984,0.0014828724416439847,8.64596794348927e-06,2.8e-05,2.6e-05
1628,00011001011100,0.0012583166306991754,-0.010425738485618693,0.0001102793837136049,6e-05,9.4e-05
1629,00011001011101,0.0055900622932203315,0.00876163905159583,0.00010801511531253284,7e-05,7e-05
1630,00011001011110,-0.009598754390393404,0.008972998396485845,0.00017265078607043422,9.8e-05,0.000106
1631,00011001011111,0.004786341878146706,0.005967312169576784,5.851788310368012e-05,4.8e-05,5.8e-05
1632,00011001100000,-0.005436521470672174,0.001447285474157139,3.165040094478579e-05,6.2e-05,5e-05
1633,00011001100001,-0.0015748918277433013,-0.009267709541774662,8.837072441979375e-05,7.6e-05,4.2e-05
1634,00011001100010,0.009385222573979024,-0.008695799917213726,0.00016369933896333972,0.00012,0.000106
1635,00011001100011,-0.0007716370657653614,-0.0034153177030190485,1.2259818773818286e-05,4.2e-05,5.8e-05
1636,00011001100100,0.008632128805382798,-0.005139535111565274,0.00010092846887573172,6.6e-05,8.4e-05
1637,00011001100101,0.004302441060066939,-0.00644163047900856,6.000560230344197e-05,8.2e-05,6.4e-05
1638,00011001100110,0.000780604570026093,-0.0033156831749360112,1.1603098411299369e-05,5e-05,4.2e-05
1639,00011001100111,-0.00038619521632266484,0.013404608672802808,0.0001798326804160908,0.000118,0.00011
1640,00011001101000,0.005059919649906685,0.0017111219512730513,2.8530725195640287e-05,5e-05,4.4e-05
1641,00011001101001,-0.0023066761019940128,-0.0017308430822718603,8.316572414958647e-06,5.2e-05,5e-05
1642,00011001101010,0.010889043016200294,0.001000619411843841,0.0001195724970160191,8.2e-05,8.2e-05
1643,00011001101011,0.005141015277185777,-0.0031985427594943606,3.666071386457135e-05,5e-05,6.4e-05
1644,00011001101100,-0.0008134721607742598,-0.013353131399038518,0.00017896785511634311,0.000108,0.000108
1645,00011001101101,0.00029478763852047816,-0.0024685616103273683,6.18069617580653e-06,7.4e-05,4.8e-05
1646,00011001101110,0.009489735511521439,0.004135893526746721,0.00010716069534321649,5.8e-05,7.4e-05
1647,00011001101111,-0.012454391984619787,-0.0063049685590620295,0.00019486450823732231,0.000122,7.6e-05
1648,00011001110000,-0.0035902660216620553,0.010277774712094753,0.00011852266313887546,7.6e-05,8.8e-05
1649,00011001110001,-0.008039749875727935,-0.007855464949582237,0.0001263459076383824,9.4e-05,8.6e-05
1650,00011001110010,0.0029768276825885465,0.0005087699662945852,9.12034993042889e-06,3.8e-05,3.6e-05
1651,00011001110011,0.01109011085237244,0.0017743820891820586,0.00012613899051631906,0.000128,8e-05
1652,00011001110100,0.002751746534679036,0.0007260121556267006,8.099202641235812e-06,4.4e-05,5.6e-05
1653,00011001110101,-0.005152418608845055,0.0036928096685066047,4.018426076858867e-05,7e-05,4e-05
1654,00011001110110,0.007892656798558658,0.0017860078549221925,6.548385539767798e-05,5.2e-05,6.2e-05
1655,00011001110111,-0.0034266627520753976,0.006017875945681213,4.795684851406949e-05,6.2e-05,6.8e-05
1656,00011001111000,-0.0024485704648468283,0.006986747659839809,5.4810140183597266e-05,8.6e-05,6e-05
1657,00011001111001,0.004507771928297046,0.007104826124921403,7.079856202290855e-05,3.4e-05,5.8e-05
1658,00011001111010,-0.009597875900221414,-0.00012465692033590417,9.213476114383864e-05,7.2e-05,8e-05
1659,00011001111011,-0.0005840690953135062,-0.0013975370711273817,2.294246573275638e-06,6.2e-05,4e-05
1660,00011001111100,-0.0022273092774951027,0.001601526394887023,7.525793411135582e-06,5e-05,5e-05
1661,00011001111101,0.009542217617443519,0.0023428211543636895,9.654272801998348e-05,9.6e-05,6.4e-05
1662,00011001111110,0.011648400761440317,0.0072559712199274165,0.0001883343586435383,8e-05,7.2e-05
1663,00011001111111,-0.0015151572160038876,-0.004943254372911938,2.6731465184521646e-05,2e-05,4.8e-05
1664,00011010000000,-0.0007495372515759868,0.0010086555219620105,1.57919205348454e-06,6.4e-05,4.4e-05
1665,00011010000001,-0.0011690826309313522,-0.002068521661116504,5.645536060453552e-06,5.4e-05,4e-05
1666,00011010000010,0.009937427385545736,0.005325694989963683,0.00012711549016911864,5.6e-05,8.6e-05
1667,00011010000011,-0.004309689840380573,0.0046378071052854165,4.008268126611542e-05,5.2e-05,3.8e-05
1668,00011010000100,0.005645196251895095,0.008834700514055063,0.00010992017389545522,5.6e-05,9.2e-05
1669,00011010000101,-0.006456855282438657,0.0024922296355899417,4.790218869486876e-05,8.8e-05,6e-05
1670,00011010000110,0.0022867736910367233,-0.01666180630594904,0.000282845123290981,0.000142,0.000124
1671,00011010000111,-0.0053785218375524595,0.0028125229907242106,3.6838782730380947e-05,5e-05,5.8e-05
1672,00011010001000,-0.001432428756118138,0.004082358212009601,1.8717500712516385e-05,4.2e-05,4.8e-05
1673,00011010001001,0.004722382681144502,0.006586031636005591,6.567671089764002e-05,5.2e-05,5e-05
1674,00011010001010,0.001222705054755845,-0.004157767899617028,1.878204155801129e-05,5.8e-05,4.4e-05
1675,00011010001011,0.0020752996189528487,-0.00028878803202998186,4.390267035869589e-06,3.2e-05,4.8e-05
1676,00011010001100,0.003172124309980961,0.0009472441340620412,1.0959644087487136e-05,6.2e-05,3.8e-05
1677,00011010001101,0.0003951238384070245,0.0018053060590393208,3.4152528144815843e-06,5.2e-05,3.6e-05
1678,00011010001110,-0.0018248618696274272,0.0050457926966578585,2.8790144780865892e-05,6.4e-05,5.2e-05
1679,00011010001111,-0.0008259352599697986,0.00022412053565203766,7.32399068162335e-07,2.8e-05,3.2e-05
1680,00011010010000,0.0003368371691735159,-0.00784839801394765,6.171081066387424e-05,5.2e-05,7.2e-05
1681,00011010010001,-0.002589336098433727,-0.01049391516914822,0.00011682691700793109,6.2e-05,0.000124
1682,00011010010010,0.0064562014019136195,0.006072298249797558,7.855534257656587e-05,6.2e-05,6.8e-05
1683,00011010010011,0.006901280777469298,-0.0027096116835867478,5.496967184529705e-05,5.6e-05,5.4e-05
1684,00011010010100,0.006208144976012412,0.0047279021017686985,6.089412232709703e-05,8.4e-05,6.4e-05
1685,00011010010101,-0.00692055245966414,0.0016676312846807453,5.067504044860933e-05,0.000128,5.8e-05
1686,00011010010110,0.00462569872984551,-0.009550531785389334,0.00011260974612302635,7.4e-05,7e-05
1687,00011010010111,-0.0010988676451424333,0.0014446625188178964,3.2945598948181455e-06,4.4e-05,5.4e-05
1688,00011010011000,-0.003223582990983163,0.002502327419547483,1.6653129814375122e-05,3.6e-05,7.4e-05
1689,00011010011001,-0.010752068100840246,-0.0036346221147419235,0.0001288174463620774,5e-05,8.2e-05
1690,00011010011010,0.0112901040318099,-0.009782987036498303,0.00022317328440538402,0.000126,0.000126
1691,00011010011011,0.0027248151741803175,-0.0024950676536834885,1.3649980329900944e-05,2.8e-05,5.2e-05
1692,00011010011100,0.004570428134383395,0.002440536804035405,2.6845033223414625e-05,3.4e-05,3e-05
1693,00011010011101,-0.00447575166494621,-0.00019870772428043837,2.0071837725957483e-05,4.6e-05,6e-05
1694,00011010011110,-0.006785543069356414,0.008871904460327318,0.00012475428349926663,7.4e-05,7e-05
1695,00011010011111,-0.0011633809090591833,0.003659444657697071,1.4744990342311003e-05,2.8e-05,4.2e-05
1696,00011010100000,0.005930133220200111,0.0050615654635975255,6.0785924951604175e-05,7.4e-05,6.8e-05
1697,00011010100001,0.003068617584742719,0.004946855755289804,3.38877957450361e-05,6.2e-05,5.6e-05
1698,00011010100010,-0.005847680827287047,0.0001915576000832992,3.42320653719702e-05,7.4e-05,4.4e-05
1699,00011010100011,0.00977372920335261,-0.00894219189473563,0.0001754885784227432,3.6e-05,9e-05
1700,00011010100100,0.00679955086732478,-0.003110649365103746,5.5910031469957504e-05,8.4e-05,5.8e-05
1701,00011010100101,0.008096283434313716,-0.008592076692445029,0.00013937358733759982,0.000128,7.8e-05
1702,00011010100110,-0.007203955187984241,0.0058359680959135934,8.595549396700639e-05,9.6e-05,6.4e-05
1703,00011010100111,0.00012730928811778737,-0.003182555808943147,1.0144869131878825e-05,2e-05,6e-05
1704,00011010101000,-0.004710860762016605,4.1101634533040896e-05,2.2193898463468957e-05,3.8e-05,4.2e-05
1705,00011010101001,0.003065593237350071,-0.0060859863945087345,4.6437092291031916e-05,5.8e-05,6.4e-05
1706,00011010101010,0.00996872042225592,0.0009391058567345765,0.00010025730666725543,0.000118,6e-05
1707,00011010101011,-0.006360551081898929,-0.0010837876960261474,4.163120583550331e-05,2.6e-05,5.6e-05
1708,00011010101100,0.0015697507363055087,0.006182310150798325,4.06850761747957e-05,4e-05,5.4e-05
1709,00011010101101,-0.001938069886150994,-0.004147449897094018,2.095745553251051e-05,4e-05,5.2e-05
1710,00011010101110,0.0030857506797992975,0.009067079378695095,9.173378571743966e-05,0.0001,7.4e-05
1711,00011010101111,0.004412289984307383,-0.011300057683398989,0.00014715960655376376,0.000118,8.6e-05
1712,00011010110000,-5.163130864550749e-05,0.004834842674378541,2.337836947802429e-05,4e-05,3.4e-05
1713,00011010110001,-3.475164418429138e-05,-0.008957603498591156,8.023986811474603e-05,6.4e-05,8e-05
1714,00011010110010,-0.0029687263576255764,0.005326754536890856,3.718765008274814e-05,3.6e-05,5.2e-05
1715,00011010110011,-0.008184243203070552,-0.006219572542199549,0.0001056649194146891,4.8e-05,8.2e-05
1716,00011010110100,0.010086415697472945,-0.0035628013841736647,0.00011442933532529842,0.000102,5.2e-05
1717,00011010110101,0.005260264432819349,-0.005524063081849412,5.818565483543589e-05,9.8e-05,6.6e-05
1718,00011010110110,-0.0006231951428441068,-0.006565000804352688,4.3487607747215935e-05,5.8e-05,5e-05
1719,00011010110111,-0.002558518035959726,-0.004704100078458137,2.8674572088481063e-05,6e-05,5.6e-05
1720,00011010111000,0.0008081735070348138,0.0006026316266008502,1.0163092948525367e-06,4e-05,4.4e-05
1721,00011010111001,0.004185289802096873,0.0009583387887252407,1.8435063961511447e-05,6.4e-05,4.4e-05
1722,00011010111010,0.003891010123682694,0.0035628151200420254,2.7833611362201284e-05,5.2e-05,5e-05
1723,00011010111011,-0.0042570913916844845,-0.00413024154021467,3.518172229766899e-05,6.4e-05,6.6e-05
1724,00011010111100,-0.008393686724618512,0.004883616629772173,9.430368821762436e-05,6.6e-05,6.2e-05
1725,00011010111101,-0.002543000229577314,0.004139516614471879,2.3602447969118996e-05,3.8e-05,4.4e-05
1726,00011010111110,0.004885827498910014,0.0006858713704388623,2.4341729885892963e-05,5.4e-05,5e-05
1727,00011010111111,-0.0027568743033015907,-0.0077146176125357,6.711568083185065e-05,5e-05,6.4e-05
1728,00011011000000,-0.0013545658770938705,-0.012291772929619731,0.00015292253046871954,0.000108,6.4e-05
1729,00011011000001,-0.00022953772769072466,0.00013108935987055917,6.987198870469424e-08,6.2e-05,5e-05
1730,00011011000010,0.000978844718217237,-0.011319720440375472,0.00012909420783063606,6.8e-05,8.2e-05
1731,00011011000011,0.0042563626373356474,0.010816116279387474,0.0001351049942697376,4.2e-05,0.000108
1732,00011011000100,-0.0005829286712132325,-0.003507682748746006,1.2643644101572761e-05,4.8e-05,7.6e-05
1733,00011011000101,-0.003625225849524164,0.009958441162596894,0.00011231281284896238,7.4e-05,5.6e-05
1734,00011011000110,0.0005586179221872369,0.009114590076600539,8.33878062474538e-05,5.6e-05,8.6e-05
1735,00011011000111,0.010435409612505475,-0.002774783800211322,0.00011659719891868684,6.8e-05,6.4e-05
1736,00011011001000,0.010579495418083607,0.009207874540106738,0.0001967106768475979,0.000116,9.2e-05
1737,00011011001001,-0.000958641984209919,0.0055606969286810465,3.184034478653275e-05,5.8e-05,4.2e-05
1738,00011011001010,-0.00036994182035398,-0.00539343985982327,2.9226050471977266e-05,8.8e-05,4.4e-05
1739,00011011001011,0.00041471020905450373,-0.004290258622318641,1.8578303603873474e-05,2.6e-05,6.2e-05
1740,00011011001100,-0.003153677240733202,-0.003202584035946413,2.02022246460174e-05,4e-05,4.8e-05
1741,00011011001101,-0.003972255472869005,0.0005243035741755232,1.6053707779630993e-05,5.8e-05,5e-05
1742,00011011001110,-0.0024339896130886095,0.000671349487373431,6.375015570819808e-06,3.8e-05,4.8e-05
1743,00011011001111,-0.00012443330868511368,-0.011572144546164561,0.00013393001304563652,8.8e-05,8.2e-05
1744,00011011010000,0.00677769436595403,0.002301074715322443,5.123208576378126e-05,7.2e-05,8.4e-05
1745,00011011010001,-0.014470697481124863,0.0041230938159363285,0.00022640098820524585,0.000108,0.000108
1746,00011011010010,0.0071571035568849,0.0009301866143148372,5.208937846142498e-05,5e-05,5.2e-05
1747,00011011010011,0.001450754751320356,-0.0037348945488359818,1.605412663940332e-05,2.8e-05,4.4e-05
1748,00011011010100,0.002278570860106759,-0.0015071574153493826,7.463408639170287e-06,4.8e-05,5e-05
1749,00011011010101,-0.0019848925756797567,0.0027602305030862417,1.1558670967156346e-05,6.8e-05,3.6e-05
1750,00011011010110,0.0011756901683089363,-0.005462256819928577,3.121849693871454e-05,5.6e-05,5.8e-05
1751,00011011010111,0.00020321735032531856,8.584318459437055e-05,4.866634381454643e-08,2e-05,4.2e-05
1752,00011011011000,0.005018666314368502,-0.000873628696111814,2.5950238673647155e-05,7.4e-05,5.4e-05
1753,00011011011001,-0.0009302475648838167,0.003748973290995424,1.4920161268569331e-05,5.4e-05,4.6e-05
1754,00011011011010,-0.009760128880488926,0.01611272361754302,0.00035487997813908264,0.000156,0.000172
1755,00011011011011,0.00020087945698897373,0.006867473636110297,4.720254669891017e-05,3.6e-05,6.6e-05
1756,00011011011100,0.003682238702492193,0.006490639947939695,5.5687288795921995e-05,4.6e-05,5.2e-05
1757,00011011011101,0.009415999314671106,0.0020149646039960088,9.272112544924353e-05,8.4e-05,7.4e-05
1758,00011011011110,-0.00689705926925786,0.004594143205794053,6.867557835899942e-05,6.8e-05,7e-05
1759,00011011011111,-0.004019647361450986,0.007250870550314576,6.873268864783908e-05,7.2e-05,6e-05
1760,00011011100000,-0.005743496849520474,0.009679709043937734,0.00012668452323574155,7.4e-05,8.2e-05
1761,00011011100001,-0.0036942549805767818,-0.0006000054732053753,1.4007526429392765e-05,4.8e-05,4.8e-05
1762,00011011100010,0.0015733704119200256,0.008991236630100593,8.331783059156806e-05,4.2e-05,7.2e-05
1763,00011011100011,-0.008108221627785482,-0.0028216763248736115,7.37051152476405e-05,5.8e-05,6e-05
1764,00011011100100,-0.009212991335633459,0.00705672092202622,0.00013467651952181977,5e-05,9.2e-05
1765,00011011100101,-0.00409448243001174,0.0017610298232949226,1.9866012408208988e-05,3.8e-05,5.8e-05
1766,00011011100110,0.002987095936960232,0.0019021447484311614,1.2540896780588572e-05,3e-05,6.2e-05
1767,00011011100111,0.005072365760238101,-0.006039219551157006,6.220106719271288e-05,5.6e-05,5.4e-05
1768,00011011101000,-0.009299357316709719,0.003985204040052455,0.00010235989774469298,7.8e-05,8e-05
1769,00011011101001,-0.003076195365073662,-0.004110131348632412,2.6356157627111575e-05,6.8e-05,3.8e-05
1770,00011011101010,0.003156901881205939,0.0014325251320983948,1.201815774165512e-05,5.4e-05,5.8e-05
1771,00011011101011,-0.005643249394898506,0.001191090883910069,3.326496122675602e-05,5.6e-05,5.6e-05
1772,00011011101100,-0.006129329510915247,-0.01042338078223857,0.0001462155471849169,0.0001,0.000102
1773,00011011101101,-0.004556718311324809,-0.002832106127748934,2.8784506887595883e-05,6.6e-05,4e-05
1774,00011011101110,0.005596813575249329,-0.0023954902481748276,3.706269572519587e-05,4.4e-05,5.4e-05
1775,00011011101111,-0.005596509182060514,0.003806652270834145,4.581151653593439e-05,8.4e-05,5.6e-05
1776,00011011110000,0.0066875828401181765,-0.0073046111442455096,9.808110821207878e-05,8.8e-05,9.6e-05
1777,00011011110001,-0.004880176990232133,-0.00390929453506405,3.9098711217872814e-05,9.2e-05,3.6e-05
1778,00011011110010,-0.00883889970200211,-0.00045212859889085595,7.8330568211988e-05,4.8e-05,6.8e-05
1779,00011011110011,0.0003898251014011259,-0.004114252938163307,1.7079040848867803e-05,6.2e-05,4.8e-05
1780,00011011110100,-0.010249880869184685,0.001369345490275114,0.00010693516490421499,9e-05,6.8e-05
1781,00011011110101,-0.012359611419025685,0.0018323527329314722,0.00015611751096719154,8.2e-05,0.000114
1782,00011011110110,-0.0015653259807052126,-0.004928662307076958,2.67419575630719e-05,4.4e-05,4.8e-05
1783,00011011110111,0.0051488456880077246,0.003373662535887778,3.7892210824968495e-05,4.6e-05,5.2e-05
1784,00011011111000,-0.006170927404899473,0.0010094269214502246,3.909928774628782e-05,4.2e-05,8.4e-05
1785,00011011111001,-0.0004930136938159726,-0.0013915297284831734,2.179417487542524e-06,4.2e-05,3.8e-05
1786,00011011111010,-0.0038711978921671273,0.005443078273943791,4.4613274216598126e-05,4.6e-05,6.2e-05
1787,00011011111011,-0.0036188022645606073,0.0015264949431626424,1.5425916641490097e-05,4.8e-05,4.8e-05
1788,00011011111100,-0.00472854342303442,-0.00917361846008783,0.00010651439855478629,4e-05,6.2e-05
1789,00011011111101,0.01013660361557486,0.004790912892169182,0.0001257035791996382,0.0001,6.4e-05
1790,00011011111110,0.0029804903212727048,-0.0034209008536624603,2.058588520578882e-05,4.2e-05,4.4e-05
1791,00011011111111,0.007420216988886262,0.002127790516093788,5.958711264253498e-05,5.2e-05,8.4e-05
1792,00011100000000,0.0036868509125017514,-0.0061427395656415765,5.1326119022313465e-05,9.4e-05,7.4e-05
1793,00011100000001,-0.005278241577671108,-0.0009508133533897166,2.876388018524019e-05,4.8e-05,4e-05
1794,00011100000010,-0.006051469142430668,0.007651337694150633,9.51632472917209e-05,6e-05,6.2e-05
1795,00011100000011,-0.00202270117366581,-0.0017832741406188755,7.271386698549034e-06,4.2e-05,4.8e-05
1796,00011100000100,-0.00535932444137231,0.005504610111451598,5.902309094698579e-05,6.4e-05,5.8e-05
1797,00011100000101,0.002584621304872348,-0.004270765634603174,2.4919706395307492e-05,6.6e-05,3.8e-05
1798,00011100000110,0.008176526305858575,0.005958818494866766,0.0001023631002851635,5.6e-05,7.6e-05
1799,00011100000111,0.0005527806515289333,0.009616504807697945,9.278273116518243e-05,3e-05,6e-05
1800,00011100001000,0.00018970245097929767,-0.001939010752659476,3.795749718836621e-06,3.6e-05,3e-05
1801,00011100001001,-0.006639567630962838,-0.004855443797953166,6.765919280121134e-05,8e-05,6.2e-05
1802,00011100001010,0.0012704435224320473,-0.0037436216446649104,1.5628729762093155e-05,3.2e-05,3.2e-05
1803,00011100001011,-0.00334301518006625,0.0033691790523893692,2.252711798121271e-05,6.2e-05,3e-05
1804,00011100001100,-0.0029089343979065737,0.0013488392750199887,1.028126672116053e-05,6.4e-05,5e-05
